fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
16,6505,8,1,211,512.016667,0.974806,2.480649,0.020838,2.214227,0.028694,1.608857,0.036289,7.596847,0.027271,0.128772,1202756.000000,22.203943,47.934975,0.193265
16,6505,8,1,212,517.016667,1.003205,2.739104,0.021561,2.531903,0.026140,1.900774,0.030057,8.632728,0.024590,0.111679,1388272.000000,23.206761,48.063945,0.077207
16,6505,8,1,213,522.016667,1.007368,3.071219,0.022004,2.876072,0.025640,2.180178,0.028738,9.719610,0.024115,0.107511,1563280.000000,24.438921,47.960390,0.136551
16,6505,8,1,214,527.016667,1.023162,3.414880,0.022854,3.269318,0.025766,2.527308,0.028083,10.976649,0.024314,0.105601,1917194.000000,25.205741,47.897986,0.122078
16,6505,8,1,215,532.016667,1.023813,3.851656,0.022018,3.718431,0.023884,2.889921,0.025244,12.388479,0.022581,0.096799,1980516.000000,26.448094,47.835028,0.082985
16,6505,8,1,216,537.016667,1.028501,4.262926,0.019295,4.157416,0.021118,3.256836,0.022532,13.774076,0.020119,0.085089,2451677.000000,27.852142,47.850361,0.074342
16,6505,10,6,212,517.016667,1.061014,2.632614,0.019561,2.551653,0.024794,2.014957,0.029567,8.775226,0.023233,0.101179,1522487.000000,17.999952,48.150186,0.150044
16,6505,10,6,213,522.016667,1.078758,2.890095,0.018709,2.867976,0.022322,2.312840,0.025381,9.794583,0.020896,0.088493,1739209.000000,18.485466,48.169488,0.093621
16,6505,10,6,214,527.016667,1.085524,3.173330,0.018726,3.191847,0.021439,2.601986,0.023638,10.821923,0.020060,0.083430,1861633.000000,18.733308,48.149618,0.078533
16,6505,10,6,215,532.016667,1.093100,3.484322,0.018516,3.552290,0.020398,2.927910,0.021777,11.965417,0.019113,0.078110,2116384.000000,19.213693,48.227731,0.043739
16,6505,10,6,216,537.016667,1.092763,3.818483,0.017502,3.916434,0.018596,3.239611,0.019243,13.108913,0.017446,0.070595,2278661.000000,19.726633,48.243150,0.030051
