fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
30,7264,3,2,200,458.700000,1.026999,2.941535,0.016634,2.794608,0.018384,2.153130,0.019647,9.490608,0.017067,0.075228,1562458.000000,13.156328,3.175740,-0.020802
30,7264,3,2,201,463.700000,1.029050,3.186187,0.016392,3.051494,0.017880,2.364643,0.018912,10.300482,0.016682,0.072666,1727350.000000,13.283555,3.058204,-0.064041
30,7264,3,2,202,468.700000,1.030052,3.463811,0.016597,3.340212,0.018331,2.600321,0.019650,11.208908,0.017239,0.074309,1849392.000000,13.420814,3.097954,-0.100806
30,7264,3,2,203,473.700000,1.035286,3.761090,0.016841,3.663791,0.018550,2.875597,0.019860,12.232750,0.017539,0.074611,2004242.000000,13.533228,3.104970,-0.076828
30,7264,3,2,204,478.700000,1.037491,4.097232,0.016988,4.019846,0.019048,3.171406,0.020758,13.354408,0.018131,0.076347,2359058.000000,13.729842,3.139942,-0.065285
30,7264,3,2,205,483.700000,1.046533,4.457122,0.016149,4.429487,0.018496,3.533910,0.020516,14.654039,0.017738,0.073552,2706882.000000,13.886635,3.176862,-0.068520
30,7264,5,1,200,458.700000,1.049080,3.102402,0.029109,3.018485,0.030221,2.379401,0.030434,10.224845,0.027871,0.119769,1558986.000000,18.567813,2.948544,-0.154127
30,7264,5,1,201,463.700000,1.043412,3.553940,0.027029,3.474586,0.028610,2.741472,0.029485,11.649733,0.026762,0.113723,1703712.000000,19.240984,2.961712,-0.184317
30,7264,5,1,202,468.700000,1.045303,4.062995,0.026246,4.012575,0.029103,3.187732,0.031404,13.342536,0.027636,0.115673,2013407.000000,19.919671,2.930897,-0.164802
30,7264,5,1,203,473.700000,1.056625,4.620315,0.024125,4.642347,0.027132,3.742545,0.029649,15.337070,0.026009,0.106587,2395491.000000,20.747802,2.902292,-0.148836
30,7264,6,1,200,458.700000,1.143299,2.967125,0.029980,3.111798,0.024406,2.654864,0.017774,10.657260,0.021141,0.084864,1655734.000000,21.459207,2.964931,0.011339
30,7264,6,1,201,463.700000,1.099356,3.411899,0.027552,3.491527,0.022654,2.890797,0.016778,11.783773,0.020045,0.081710,1795799.000000,22.639107,2.800182,0.048052
30,7264,6,1,202,468.700000,1.060660,3.907170,0.026197,3.902752,0.021943,3.139879,0.016883,13.019323,0.019919,0.082592,2001490.000000,23.724204,2.827705,-0.078732
30,7264,6,1,203,473.700000,1.031764,4.435478,0.023822,4.347914,0.020477,3.420889,0.016429,14.377075,0.018888,0.079380,2130866.000000,25.087943,2.704747,-0.129777
30,7264,7,5,204,478.700000,1.039363,2.679248,0.025245,2.552882,0.023376,1.979250,0.020563,8.748429,0.020776,0.091830,1338562.000000,20.434710,3.054940,-0.158672
30,7264,7,5,205,483.700000,1.018740,3.017437,0.022502,2.851263,0.022807,2.182750,0.022388,9.657204,0.020881,0.092386,1502064.000000,21.275464,2.982007,-0.160241
30,7264,7,5,206,488.700000,1.020359,3.358232,0.021206,3.203172,0.022900,2.467920,0.024031,10.764986,0.021438,0.093511,1750805.000000,22.206985,2.830418,-0.192298
30,7264,7,5,207,493.700000,1.021178,3.729590,0.019927,3.584786,0.023251,2.775807,0.026189,11.964987,0.022123,0.095360,2059350.000000,23.465972,2.794603,-0.166210
