fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
15,5,29,22,30,-393.100000,1.022147,1.725774,0.015613,1.539782,0.015192,1.136540,0.013927,5.541752,0.012542,0.061153,658674.000000,18.693528,36.940007,0.115679
15,5,29,22,31,-388.100000,1.007587,1.860496,0.014802,1.656741,0.014753,1.215684,0.013970,5.889266,0.012491,0.060512,683886.000000,19.087277,36.947505,0.079674
15,5,29,22,32,-383.100000,0.998494,2.001169,0.013370,1.784200,0.013335,1.306367,0.012689,6.277393,0.011508,0.055299,743236.000000,19.408663,36.961819,0.094952
15,5,29,22,33,-378.100000,0.988966,2.128043,0.012488,1.894671,0.012050,1.381453,0.011057,6.611680,0.010443,0.049979,809843.000000,19.701165,37.008927,0.249491
15,5,29,22,34,-373.100000,0.978388,2.266922,0.012014,2.012502,0.011677,1.459119,0.010841,6.967827,0.010267,0.049027,885490.000000,20.004792,36.953184,0.257254
15,5,29,22,35,-368.100000,0.971621,2.400391,0.011447,2.129675,0.012020,1.539639,0.012180,7.327041,0.010867,0.051717,941917.000000,20.377970,36.962034,0.221279
15,5,29,22,36,-363.100000,0.972334,2.541703,0.012193,2.268492,0.013230,1.646653,0.013866,7.764080,0.012137,0.057226,985665.000000,20.634780,36.910420,0.200180
15,5,29,22,37,-358.100000,0.971194,2.710291,0.012942,2.429802,0.015125,1.767967,0.016965,8.269359,0.014132,0.066102,1041454.000000,21.191834,36.879262,0.180538
15,5,29,22,38,-353.100000,0.983030,2.892466,0.014181,2.636001,0.017807,1.946593,0.021106,8.932745,0.016899,0.077550,1094046.000000,21.764470,36.878595,0.173658
15,5,29,22,39,-348.100000,0.997523,3.120461,0.015970,2.899192,0.018501,2.178821,0.020602,9.778937,0.017446,0.078302,1194555.000000,22.404932,36.761459,0.140802
15,5,29,22,40,-343.100000,0.998710,3.390809,0.016660,3.172387,0.018217,2.395482,0.019354,10.638800,0.017122,0.076041,1250780.000000,23.208401,36.733586,0.118790
15,5,29,22,41,-338.100000,1.001946,3.685378,0.018681,3.477111,0.017810,2.642433,0.016471,11.600483,0.016556,0.072684,1483855.000000,23.880427,36.743129,0.120481
15,5,29,22,42,-333.100000,0.980021,4.079284,0.019313,3.791673,0.016592,2.830704,0.013302,12.559413,0.015270,0.067752,1538198.000000,24.150304,36.653868,0.087705
15,5,31,17,30,-393.100000,1.032421,2.147009,0.020465,1.987874,0.016126,1.509272,0.010837,6.963706,0.013108,0.060478,804034.000000,21.880324,36.763113,0.091317
15,5,31,17,31,-388.100000,0.997969,2.366696,0.018956,2.148158,0.015985,1.591048,0.012113,7.420094,0.013528,0.063089,911741.000000,22.602890,36.804934,0.096601
15,5,31,17,32,-383.100000,0.977069,2.595646,0.018732,2.331253,0.017453,1.701995,0.015449,7.967476,0.015508,0.072597,940658.000000,23.243697,36.924539,0.197103
15,5,31,17,33,-378.100000,0.965744,2.852921,0.018700,2.555039,0.017537,1.853988,0.015752,8.655685,0.015859,0.074041,1002616.000000,23.728894,36.854476,0.140884
15,5,31,17,34,-373.100000,0.950126,3.129132,0.018421,2.779342,0.018603,1.994038,0.018249,9.340180,0.017209,0.080610,1137377.000000,24.352323,36.788512,0.130500
15,5,31,17,35,-368.100000,0.952615,3.429340,0.018673,3.072094,0.019825,2.217872,0.020512,10.263080,0.018646,0.086281,1307161.000000,25.097252,36.795024,0.110861
15,5,31,17,36,-363.100000,0.950313,3.769487,0.018047,3.388387,0.018669,2.448974,0.018873,11.253791,0.017607,0.080908,1453185.000000,25.714341,36.705878,0.098790
15,5,33,21,31,-388.100000,1.007578,1.824283,0.017307,1.620240,0.018551,1.186789,0.018985,5.774583,0.016087,0.078274,658697.000000,15.706549,37.251444,-0.008349
15,5,33,21,32,-383.100000,1.001920,1.982148,0.015561,1.770526,0.015905,1.299448,0.015550,6.239055,0.013810,0.066308,741199.000000,15.812169,37.295507,-0.013077
15,5,33,21,33,-378.100000,0.990463,2.132716,0.014703,1.901849,0.012942,1.388854,0.010513,6.636227,0.010927,0.052210,733865.000000,15.851378,37.111674,-0.129725
15,5,33,21,34,-373.100000,0.965611,2.295711,0.013879,2.016668,0.009594,1.445462,0.004664,6.964170,0.007614,0.036686,822498.000000,15.924238,37.065576,-0.163919
15,5,33,21,35,-368.100000,0.930581,2.451340,0.013518,2.095328,0.008065,1.456278,0.001940,7.166505,0.006219,0.030606,898384.000000,16.045083,37.098292,-0.141888
15,5,33,21,36,-363.100000,0.897819,2.627076,0.014294,2.185653,0.008766,1.473716,0.002611,7.409884,0.007066,0.035528,826954.000000,16.087476,37.237146,0.053403
15,5,33,21,37,-358.100000,0.865916,2.826866,0.015150,2.286919,0.009230,1.494763,0.002727,7.690083,0.007643,0.039321,867661.000000,16.229017,37.240423,0.035115
15,5,33,21,38,-353.100000,0.833204,3.055347,0.016061,2.396744,0.010943,1.514482,0.005222,7.997638,0.009525,0.050300,871466.000000,16.344879,37.290869,0.030373
15,5,33,21,39,-348.100000,0.810928,3.317573,0.015808,2.549191,0.011960,1.573855,0.007545,8.451870,0.010749,0.057722,918124.000000,16.515938,37.195526,0.039798
15,5,34,21,31,-388.100000,0.953881,1.866575,0.018933,1.585226,0.017955,1.106679,0.016063,5.593575,0.015255,0.077105,637465.000000,17.462460,37.251444,0.019502
15,5,34,21,32,-383.100000,0.937854,2.043278,0.017310,1.727540,0.015631,1.195563,0.013166,6.020225,0.013316,0.067051,673578.000000,17.674339,37.310581,0.022475
15,5,34,21,33,-378.100000,0.916852,2.220268,0.016525,1.855259,0.015644,1.264090,0.014064,6.395207,0.013736,0.069493,726951.000000,17.899087,37.172987,0.139373
15,5,34,21,34,-373.100000,0.911100,2.410182,0.016346,2.017775,0.015792,1.373345,0.014651,6.898675,0.014172,0.071190,790966.000000,18.121419,37.090981,0.169863
15,5,34,21,35,-368.100000,0.897724,2.614239,0.015752,2.173917,0.016107,1.465300,0.015956,7.372897,0.014750,0.074217,859077.000000,18.356437,37.091227,0.168489
15,5,34,21,36,-363.100000,0.900812,2.821986,0.015774,2.367937,0.018159,1.607142,0.020149,7.986175,0.017088,0.084914,1020821.000000,18.424041,37.026424,0.175392
15,5,34,21,37,-358.100000,0.909090,3.059389,0.016452,2.603904,0.019983,1.789120,0.023171,8.737587,0.019030,0.092936,1087235.000000,18.789159,36.999766,0.157120
15,5,34,21,38,-353.100000,0.923620,3.325330,0.017320,2.888271,0.021495,2.021706,0.025332,9.648908,0.020601,0.098323,1186999.000000,19.149065,37.022370,0.133273
15,5,34,21,39,-348.100000,0.939112,3.635346,0.017056,3.224734,0.020868,2.301257,0.024295,10.725393,0.020074,0.093556,1326755.000000,19.515543,36.928380,0.113819
15,5,39,33,40,-343.100000,0.894422,1.780348,0.016108,1.420703,0.016097,0.931288,0.015344,5.002618,0.013929,0.074821,495261.000000,15.838927,37.185810,0.056226
15,5,39,33,41,-338.100000,0.885401,1.923739,0.013949,1.535047,0.012013,1.002735,0.009453,5.351015,0.010091,0.053848,548169.000000,15.879109,37.133903,-0.033192
15,5,39,33,42,-333.100000,0.861166,2.048684,0.011612,1.605106,0.010244,1.026071,0.008317,5.542574,0.008772,0.047381,620455.000000,15.937423,37.222651,0.074090
15,5,39,33,43,-328.100000,0.859547,2.161641,0.010878,1.699480,0.010859,1.088077,0.010437,5.837182,0.009747,0.052288,598911.000000,15.892159,37.288963,0.086328
15,5,39,33,44,-323.100000,0.851795,2.283829,0.010139,1.789648,0.009546,1.139639,0.008577,6.111508,0.008521,0.045694,675655.000000,15.964385,37.233481,0.068955
15,5,39,33,45,-318.100000,0.845646,2.393192,0.010025,1.870328,0.011537,1.185821,0.012786,6.357935,0.010758,0.057682,715484.000000,16.006940,37.240887,0.048906
15,5,39,33,46,-313.100000,0.857091,2.523747,0.011167,2.005432,0.013599,1.291259,0.015735,6.795516,0.012860,0.067680,764551.000000,16.070798,37.240671,0.038340
15,5,39,33,47,-308.100000,0.860549,2.675006,0.012664,2.143051,0.013290,1.389004,0.013548,7.231861,0.012337,0.064232,802309.000000,16.163053,37.071688,-0.142648
15,5,39,33,48,-303.100000,0.854867,2.862516,0.013550,2.290241,0.012977,1.479436,0.012007,7.687703,0.011942,0.062054,822393.000000,16.331058,37.045482,-0.128627
15,5,39,33,49,-298.100000,0.846982,3.062871,0.013869,2.440245,0.013978,1.566635,0.013721,8.149907,0.013042,0.067847,876163.000000,16.470331,37.087142,-0.123076
15,5,39,33,50,-293.100000,0.847324,3.287300,0.013654,2.631332,0.014524,1.694387,0.015079,8.750613,0.013729,0.070905,921226.000000,16.535253,37.120002,-0.121529
15,5,41,34,40,-343.100000,1.027405,2.037049,0.009867,1.866349,0.009141,1.404868,0.007934,6.574958,0.007709,0.036079,796847.000000,19.212669,36.842843,0.008568
15,5,41,34,41,-338.100000,1.016841,2.137544,0.009818,1.951652,0.007810,1.460595,0.005319,6.828386,0.006318,0.029537,899906.000000,19.501341,36.794404,0.043422
