fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
1,4,8,6,23,-374.783333,1.120018,1.888182,0.015592,1.845593,0.021665,1.492477,0.027351,6.643835,0.019946,0.088790,723802.000000,24.704695,33.512416,0.073032
1,4,8,6,24,-369.783333,1.142636,2.035386,0.011912,2.045518,0.015024,1.696581,0.017643,7.306420,0.013668,0.058862,828177.000000,25.006443,33.497456,0.026675
1,4,8,6,25,-364.783333,1.141764,2.130627,0.010221,2.152914,0.010646,1.791805,0.010596,7.642472,0.009199,0.039236,882826.000000,24.997090,33.514784,0.051934
1,4,8,6,26,-359.783333,1.131520,2.253151,0.009410,2.274724,0.008975,1.886437,0.008088,8.009448,0.007619,0.032348,867131.000000,25.210839,33.509728,0.046298
1,4,8,6,27,-354.783333,1.121341,2.342653,0.006933,2.357071,0.006099,1.944389,0.004924,8.252691,0.005094,0.021620,887922.000000,25.409995,33.506454,0.061246
1,4,8,6,28,-349.783333,1.110834,2.415571,0.006719,2.418490,0.006375,1.982183,0.005726,8.429831,0.005501,0.023396,937990.000000,25.689032,33.564700,0.020767
1,4,8,6,29,-344.783333,1.107617,2.504956,0.007087,2.511255,0.006957,2.057879,0.006532,8.716450,0.006115,0.025901,958890.000000,26.007763,33.568496,0.034196
1,4,8,6,30,-339.783333,1.100216,2.593090,0.006225,2.593188,0.006179,2.116602,0.005883,8.962833,0.005476,0.023189,999571.000000,26.492414,33.594863,0.020282
1,4,8,6,31,-334.783333,1.099156,2.666375,0.006020,2.671492,0.005510,2.182400,0.004756,9.207260,0.004816,0.020318,1060432.000000,26.704912,33.602018,0.023138
1,4,8,6,32,-329.783333,1.087343,2.753595,0.007052,2.740376,0.005517,2.220391,0.003670,9.406253,0.004645,0.019678,1082950.000000,27.020419,33.599649,0.001160
1,4,8,6,33,-324.783333,1.073164,2.860552,0.008118,2.822689,0.005942,2.263881,0.003417,9.644193,0.004962,0.021136,1115773.000000,27.537275,33.634356,0.044418
1,4,8,6,34,-319.783333,1.053788,2.985812,0.009024,2.908105,0.007389,2.297751,0.005379,9.884751,0.006428,0.027652,1143582.000000,28.084205,33.655561,0.024517
1,4,8,6,35,-314.783333,1.045402,3.129980,0.009212,3.037557,0.008523,2.387470,0.007516,10.279569,0.007682,0.033074,1212428.000000,28.759815,33.662065,0.008302
1,4,9,6,23,-374.783333,1.133231,2.122250,0.003166,2.129405,0.011896,1.759541,0.021289,7.555528,0.012745,0.054729,874960.000000,26.525394,33.495896,0.134185
1,4,9,6,24,-369.783333,1.186663,2.155844,0.004873,2.256066,0.010615,1.946835,0.016249,8.037016,0.010729,0.044293,880552.000000,26.947800,33.529100,0.097687
1,4,9,6,25,-364.783333,1.203018,2.227299,0.006533,2.368897,0.009127,2.075890,0.011514,8.417835,0.008537,0.034618,947027.000000,27.115892,33.561176,0.069575
1,4,9,6,26,-359.783333,1.211032,2.301352,0.009730,2.472276,0.009552,2.185863,0.008917,8.755653,0.008158,0.032679,1006639.000000,27.440561,33.556911,0.013676
1,4,9,6,27,-354.783333,1.185884,2.451212,0.011913,2.605054,0.009661,2.270806,0.006781,9.132149,0.007801,0.031371,1019488.000000,27.697423,33.548377,0.040468
1,4,9,6,28,-349.783333,1.162104,2.593368,0.011056,2.723948,0.009171,2.339838,0.006737,9.468021,0.007620,0.030835,1067431.000000,28.090371,33.606852,0.027630
1,4,9,6,29,-344.783333,1.145573,2.737939,0.010914,2.854878,0.008982,2.428430,0.006562,9.853632,0.007584,0.030774,1151477.000000,28.611266,33.612617,0.009916
1,4,9,6,30,-339.783333,1.124290,2.892175,0.010871,2.980382,0.008451,2.499201,0.005550,10.215344,0.007121,0.029105,1190239.000000,29.230566,33.621371,0.011354
1,4,9,6,31,-334.783333,1.103427,3.052350,0.009938,3.106757,0.008027,2.567126,0.005699,10.581028,0.006929,0.028559,1265233.000000,29.517306,33.624121,0.023781
1,4,9,6,32,-329.783333,1.090597,3.195514,0.009008,3.229769,0.006944,2.645505,0.004542,10.948502,0.006001,0.024836,1299993.000000,30.070278,33.644537,0.014266
1,4,9,6,33,-324.783333,1.070953,3.340187,0.009577,3.331048,0.007123,2.687284,0.004299,11.238054,0.006163,0.025774,1347790.000000,30.729600,33.671630,0.006275
1,4,9,6,34,-319.783333,1.054071,3.515406,0.009969,3.467050,0.007845,2.761040,0.005343,11.641131,0.006925,0.029197,1381750.000000,31.684670,33.731496,0.010224
1,4,10,4,24,-369.783333,1.056829,1.883467,0.003667,1.750816,0.008780,1.343162,0.014094,6.253345,0.009001,0.041906,667748.000000,17.742385,33.354280,0.162959
1,4,10,4,25,-364.783333,1.084508,1.917998,0.003887,1.827678,0.006895,1.437815,0.009802,6.534774,0.006756,0.030707,694351.000000,17.519493,33.384167,0.059899
1,4,10,4,26,-359.783333,1.088361,1.958026,0.004007,1.876837,0.006287,1.484095,0.008506,6.694859,0.006013,0.027126,709645.000000,17.469410,33.402850,0.012326
1,4,10,4,27,-354.783333,1.106072,1.996458,0.004406,1.945684,0.005631,1.564045,0.006675,6.937349,0.005148,0.022832,730383.000000,17.455492,33.386430,-0.010971
1,4,10,4,28,-349.783333,1.097126,2.045989,0.005395,1.986395,0.004447,1.588491,0.003193,7.051959,0.003503,0.015551,744287.000000,17.423299,33.456378,-0.037028
1,4,10,4,29,-344.783333,1.085450,2.106830,0.005828,2.034014,0.004591,1.614760,0.003023,7.184376,0.003589,0.015967,791472.000000,17.272502,33.428758,0.000108
1,4,10,4,30,-339.783333,1.072859,2.168767,0.006730,2.079768,0.005994,1.637301,0.004913,7.309795,0.004984,0.022251,818351.000000,17.390351,33.452491,-0.029988
1,4,10,4,31,-334.783333,1.066602,2.252783,0.008193,2.158684,0.007615,1.695193,0.006659,7.548693,0.006504,0.028965,859927.000000,17.330237,33.454990,-0.045135
1,4,10,4,32,-329.783333,1.055127,2.353340,0.008755,2.244157,0.008304,1.750181,0.007465,7.800799,0.007200,0.032092,902266.000000,17.426356,33.453819,-0.053552
1,4,10,4,33,-324.783333,1.049940,2.458817,0.008738,2.345039,0.009482,1.825836,0.009909,8.110367,0.008577,0.038098,965661.000000,17.508123,33.473240,-0.041803
1,4,10,4,34,-319.783333,1.053076,2.568180,0.009084,2.466502,0.010952,1.931103,0.012550,8.496403,0.010177,0.044776,1040179.000000,17.603569,33.503800,-0.042115
1,4,10,4,35,-314.783333,1.061191,2.692109,0.008871,2.615174,0.010540,2.068198,0.011935,8.975037,0.009811,0.042575,1081787.000000,17.679909,33.498652,-0.033310
1,4,10,4,36,-309.783333,1.063335,2.806994,0.008186,2.742129,0.009260,2.177950,0.010078,9.376948,0.008572,0.036907,1129203.000000,17.640773,33.528491,-0.010818
1,4,11,4,24,-369.783333,1.185230,1.807431,0.015134,1.840754,0.017418,1.558255,0.018964,6.729984,0.014907,0.064384,743875.000000,19.460640,33.383353,0.097779
1,4,11,4,25,-364.783333,1.183982,1.944198,0.012345,2.001064,0.014631,1.706012,0.016381,7.231617,0.012838,0.054421,772074.000000,19.360531,33.395874,0.065836
1,4,11,4,26,-359.783333,1.190635,2.047434,0.009912,2.133524,0.012868,1.837712,0.015475,7.658407,0.011703,0.048770,874658.000000,19.412287,33.400930,0.033251
1,4,11,4,27,-354.783333,1.204947,2.147135,0.010101,2.275603,0.012887,1.990407,0.015289,8.127875,0.011733,0.047914,908047.000000,19.459614,33.402998,0.026581
1,4,11,4,28,-349.783333,1.210658,2.264316,0.008474,2.426772,0.011324,2.142023,0.013922,8.612087,0.010482,0.042143,964251.000000,19.500695,33.450958,0.035180
1,4,11,4,29,-344.783333,1.228952,2.339008,0.007469,2.550410,0.008924,2.288613,0.010069,9.030597,0.008070,0.031843,1049537.000000,19.380514,33.449739,0.051804
1,4,11,4,30,-339.783333,1.219056,2.439005,0.008467,2.654365,0.007712,2.372470,0.006539,9.340850,0.006459,0.025430,1147109.000000,19.624798,33.461120,0.038772
1,4,11,4,31,-334.783333,1.204691,2.545524,0.008085,2.755123,0.006192,2.443757,0.003882,9.633914,0.004930,0.019434,1212474.000000,19.683589,33.463254,0.037766
1,4,11,4,32,-329.783333,1.181349,2.644821,0.007680,2.824961,0.003813,2.467340,-0.000476,9.815769,0.002463,0.009799,1225228.000000,19.826441,33.488871,0.036654
1,4,11,4,33,-324.783333,1.143668,2.748638,0.007433,2.862835,0.003281,2.432004,-0.001363,9.875688,0.002005,0.008143,1265271.000000,20.031343,33.500848,0.045270
1,4,11,4,34,-319.783333,1.118765,2.849120,0.007054,2.918893,0.003841,2.434183,0.000179,10.013814,0.002759,0.011349,1298899.000000,20.229483,33.527651,0.040938
1,4,12,5,25,-364.783333,1.310741,1.664082,0.010727,1.812485,0.007413,1.655875,0.003285,6.852379,0.004052,0.016770,714472.000000,21.396370,33.456825,0.024661
1,4,12,5,26,-359.783333,1.269224,1.753335,0.010593,1.879666,0.007580,1.683073,0.003733,6.991220,0.004502,0.018702,765042.000000,21.386280,33.469733,0.039033
