fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
6,6,24,9,29,-339.200000,0.989111,2.109510,0.007254,1.876586,0.006175,1.367581,0.004746,6.555059,0.005146,0.024668,240878.000000,25.154525,50.476257,0.200904
6,6,24,9,30,-334.200000,0.979053,2.186023,0.008752,1.934526,0.006227,1.400033,0.003282,6.723734,0.004917,0.023616,255610.000000,25.688645,50.389695,0.212209
6,6,24,9,31,-329.200000,0.952605,2.300832,0.010325,1.997042,0.007283,1.413525,0.003695,6.885693,0.005824,0.028372,252432.000000,26.076870,50.494708,0.193735
6,6,24,9,32,-324.200000,0.935763,2.423574,0.010729,2.079973,0.008937,1.452258,0.006682,7.124785,0.007688,0.037719,265499.000000,26.249399,50.502669,0.204711
6,6,24,9,33,-319.200000,0.923969,2.560849,0.011576,2.182935,0.010426,1.510563,0.008841,7.433463,0.009259,0.045565,280946.000000,26.799201,50.518780,0.172622
6,6,24,9,34,-314.200000,0.914322,2.720025,0.011555,2.307574,0.011649,1.585806,0.011373,7.813071,0.010670,0.052572,299694.000000,27.491441,50.514753,0.165961
6,6,24,9,35,-309.200000,0.915259,2.875160,0.011094,2.451744,0.012793,1.690921,0.014216,8.267149,0.012043,0.058882,316272.000000,28.332017,50.569466,0.145211
6,6,24,9,36,-304.200000,0.922637,3.039009,0.011027,2.621220,0.013086,1.826194,0.014883,8.808717,0.012415,0.059884,332351.000000,29.208548,50.577648,0.115962
6,6,24,9,37,-299.200000,0.928152,3.210270,0.011285,2.794746,0.012883,1.962721,0.014213,9.360746,0.012199,0.058179,339574.000000,30.027417,50.535068,0.118822
6,6,24,9,38,-294.200000,0.931227,3.401295,0.011232,2.981278,0.012514,2.105154,0.013532,9.950609,0.011856,0.056040,384097.000000,30.986246,50.562463,0.116299
6,6,25,8,30,-334.200000,0.951075,2.207106,0.013867,1.905006,0.002742,1.342764,-0.008677,6.594589,0.000200,0.000982,228969.000000,19.669419,50.287899,-0.036509
6,6,25,8,31,-329.200000,0.890299,2.360131,0.012418,1.931122,0.005912,1.284511,-0.001583,6.601185,0.003979,0.020448,227974.000000,19.704580,50.428360,-0.016741
6,6,25,8,32,-324.200000,0.873023,2.500194,0.011733,2.019165,0.010625,1.322434,0.009069,6.857242,0.009474,0.049128,232719.000000,19.681470,50.553337,0.096828
6,6,25,8,33,-319.200000,0.869809,2.653484,0.012744,2.145663,0.014561,1.404436,0.016058,7.250870,0.013651,0.070476,252871.000000,19.811407,50.554344,0.086639
6,6,25,8,34,-314.200000,0.880014,2.838347,0.012999,2.331593,0.017943,1.547956,0.022735,7.847026,0.017312,0.087758,270307.000000,19.927292,50.543790,-0.010549
6,6,25,8,35,-309.200000,0.906693,3.022451,0.013423,2.564012,0.018590,1.756362,0.023474,8.609328,0.017984,0.088156,324928.000000,20.102466,50.620064,-0.088749
6,6,25,8,36,-304.200000,0.921885,3.244044,0.015354,2.808252,0.019564,1.960245,0.023483,9.395360,0.018786,0.090038,352844.000000,20.249953,50.608664,-0.092193
6,6,25,8,37,-299.200000,0.937989,3.520555,0.016361,3.113430,0.019321,2.216690,0.021913,10.374296,0.018466,0.086421,386040.000000,20.383580,50.583172,-0.077820
6,6,25,8,38,-294.200000,0.942504,3.820054,0.017001,3.409783,0.018858,2.445987,0.020359,11.311042,0.017960,0.083054,422592.000000,20.481985,50.615904,-0.072337
6,6,25,8,39,-289.200000,0.946973,4.170011,0.016784,3.756442,0.018457,2.714668,0.019795,12.405799,0.017649,0.080655,473888.000000,20.742161,50.627080,-0.075115
6,6,26,8,30,-334.200000,0.979249,2.238366,0.021472,1.986130,0.019780,1.439967,0.017182,6.886113,0.017207,0.082285,257414.000000,21.821362,50.249031,0.002631
6,6,26,8,31,-329.200000,0.960391,2.478676,0.018359,2.182559,0.018032,1.563677,0.017008,7.478553,0.016133,0.077161,274492.000000,22.073915,50.358448,-0.038147
6,6,26,8,32,-324.200000,0.956397,2.693415,0.015868,2.379680,0.016317,1.705925,0.016250,8.092665,0.014932,0.070835,321024.000000,22.015600,50.472590,0.184786
6,6,26,8,33,-319.200000,0.951509,2.906058,0.015109,2.570845,0.015768,1.840893,0.015979,8.686940,0.014581,0.068806,344247.000000,22.284248,50.489401,0.185683
6,6,26,8,34,-314.200000,0.951050,3.132495,0.013745,2.785053,0.015035,2.000086,0.015970,9.359304,0.014098,0.065971,376982.000000,22.684506,50.491042,0.164378
6,6,26,8,35,-309.200000,0.954602,3.336619,0.012828,2.989583,0.013910,2.160298,0.014671,10.006418,0.013092,0.060642,397214.000000,23.154724,50.598458,0.141472
6,6,26,8,36,-304.200000,0.953838,3.560522,0.013150,3.200916,0.013433,2.317019,0.013388,10.669360,0.012600,0.058022,425826.000000,23.565565,50.595854,0.125460
6,6,26,8,37,-299.200000,0.949602,3.804827,0.013285,3.419554,0.012916,2.470505,0.012224,11.350793,0.012100,0.055592,457386.000000,24.006101,50.581048,0.114743
6,6,26,8,38,-294.200000,0.942774,4.066011,0.012847,3.642586,0.012246,2.619023,0.011341,12.042760,0.011492,0.052842,481597.000000,24.426247,50.591235,0.105168
6,6,31,26,39,-289.200000,0.956071,2.140218,0.020030,1.850039,0.019756,1.307694,0.018645,6.428330,0.017408,0.085572,236238.000000,23.928293,50.482847,0.064708
6,6,31,26,40,-284.200000,0.944678,2.354557,0.019311,2.032784,0.017575,1.429605,0.015090,6.987838,0.015422,0.075382,252550.000000,24.503235,50.457711,0.062649
6,6,31,26,41,-279.200000,0.920741,2.594902,0.018586,2.207301,0.016574,1.523417,0.013847,7.505996,0.014700,0.072428,272701.000000,25.038394,50.457244,0.060180
6,6,31,26,42,-274.200000,0.907878,2.836852,0.017244,2.398631,0.015515,1.640552,0.013225,8.091219,0.014011,0.069103,275638.000000,25.271718,50.553044,0.116173
6,6,31,26,43,-269.200000,0.891706,3.084077,0.015901,2.579452,0.013954,1.740386,0.011512,8.639664,0.012684,0.062967,288260.000000,25.474389,50.555971,0.112931
6,6,31,26,44,-264.200000,0.878903,3.327264,0.013638,2.758569,0.013085,1.840899,0.012163,9.187093,0.012164,0.060706,307910.000000,26.005425,50.555065,0.115675
6,6,31,26,45,-259.200000,0.877885,3.537836,0.011904,2.940422,0.012369,1.964298,0.012564,9.757196,0.011686,0.058047,323881.000000,26.569967,50.637069,0.107807
6,6,32,26,39,-289.200000,0.941485,2.339060,0.013208,2.011968,0.018726,1.409910,0.024070,6.918382,0.017873,0.087703,259207.000000,26.035999,50.700483,0.028770
6,6,32,26,40,-284.200000,0.962087,2.493527,0.015192,2.200352,0.018144,1.579591,0.020603,7.536650,0.016955,0.080895,269817.000000,26.823039,50.624960,0.057831
6,6,32,26,41,-279.200000,0.959914,2.717880,0.016760,2.411190,0.018538,1.735351,0.019825,8.196199,0.017188,0.081180,299081.000000,27.574970,50.633139,0.068927
6,6,32,26,42,-274.200000,0.965533,2.949056,0.017506,2.647348,0.018805,1.923620,0.019597,8.945407,0.017496,0.081360,307847.000000,27.995354,50.579560,0.153127
6,6,32,26,43,-269.200000,0.960721,3.234140,0.017970,2.909033,0.018633,2.112318,0.018807,9.761266,0.017363,0.080238,341594.000000,28.459950,50.590688,0.133279
