fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
5,198,6,4,87,-49.316667,0.943139,2.231508,0.013283,1.913732,0.014451,1.339345,0.015139,6.611867,0.013111,0.064722,1012538.000000,12.863979,17.566356,0.102872
5,198,6,4,88,-44.316667,0.942375,2.379718,0.013756,2.052005,0.011863,1.440729,0.009467,7.045295,0.010318,0.050456,1108699.000000,13.128249,17.536145,0.061946
5,198,6,4,89,-39.316667,0.912910,2.558866,0.014380,2.157165,0.010482,1.475735,0.005944,7.338808,0.008816,0.043843,1249212.000000,13.300317,17.537600,-0.081562
5,198,6,4,90,-34.316667,0.891129,2.747681,0.014224,2.278120,0.010607,1.528446,0.006458,7.692307,0.009168,0.046142,1106389.000000,13.590500,17.542250,0.139135
5,198,6,4,91,-29.316667,0.868060,2.949686,0.015017,2.398796,0.011430,1.574437,0.007316,8.044061,0.010085,0.051524,1245110.000000,13.817905,17.564658,0.156622
5,198,6,4,92,-24.316667,0.848341,3.190641,0.015340,2.552307,0.014387,1.643633,0.012985,8.503514,0.013311,0.068864,1337398.000000,14.045950,17.562724,0.154955
5,198,6,4,93,-19.316667,0.849280,3.439134,0.014036,2.766000,0.016276,1.787863,0.018261,9.175925,0.015568,0.079903,1387435.000000,14.370155,17.554669,0.138050
5,198,6,4,94,-14.316667,0.860649,3.673359,0.013158,3.002514,0.016324,1.970109,0.019269,9.932062,0.015765,0.079480,1558485.000000,14.792572,17.578232,0.093287
5,198,6,4,95,-9.316667,0.871696,3.922476,0.012800,3.256142,0.016861,2.167482,0.020777,10.741759,0.016395,0.081253,1605420.000000,15.102097,17.597773,0.108127
5,198,6,4,96,-4.316667,0.891421,4.175425,0.011065,3.551532,0.015548,2.420445,0.019891,11.693199,0.015219,0.073525,1712328.000000,15.611396,17.714232,0.011095
5,198,6,4,97,0.683333,0.909038,4.384504,0.009537,3.808344,0.013487,2.648944,0.017252,12.521385,0.013228,0.062530,1944502.000000,16.075172,17.681440,-0.060737
5,198,17,5,98,5.683333,0.331250,2.484356,0.005242,0.799396,0.154944,0.204584,0.419285,2.585354,0.162655,2.055491,290680.000000,10.662512,17.291016,-0.314877
5,198,17,5,99,10.683333,0.585308,2.549468,0.006915,1.418704,0.077298,0.633479,0.139707,4.687959,0.080198,0.593493,1365495.000000,11.065571,17.558136,-0.077753
5,198,17,5,100,15.683333,0.759094,2.660645,0.008638,1.896021,0.059471,1.089602,0.115607,6.345012,0.062650,0.364825,1473613.000000,11.200972,17.572630,-0.047781
5,198,17,5,101,20.683333,0.992180,2.779285,0.009262,2.546292,0.030886,1.893133,0.047991,8.663099,0.031687,0.145001,1607335.000000,11.428862,17.583969,-0.066476
5,198,17,5,102,25.683333,0.991570,2.918060,0.011365,2.682463,0.011717,1.998129,0.011716,9.090078,0.010782,0.049050,1715963.000000,11.552908,17.584435,-0.012684
5,198,17,5,103,30.683333,0.986691,3.110921,0.011967,2.860591,0.012899,2.127225,0.013502,9.643178,0.012020,0.054489,1853979.000000,11.629014,17.675776,-0.006725
5,198,17,5,104,35.683333,0.991510,3.290348,0.010789,3.051441,0.012739,2.285353,0.014441,10.249177,0.012081,0.054178,1998329.000000,11.698893,17.631974,-0.011151
5,198,17,5,105,40.683333,0.999343,3.465913,0.009167,3.249316,0.011562,2.457262,0.013778,10.881332,0.011083,0.049078,2219426.000000,11.768167,17.631533,0.016230
5,198,17,5,106,45.683333,1.010595,3.608062,0.008447,3.427115,0.010648,2.623921,0.012676,11.455153,0.010223,0.044630,2420997.000000,11.782382,17.672361,0.002348
5,198,17,5,107,50.683333,1.017423,3.770700,0.008468,3.614251,0.010324,2.789871,0.012013,12.052392,0.009891,0.042731,2601331.000000,11.893872,17.654334,-0.000288
5,198,17,5,108,55.683333,1.025054,3.927361,0.008842,3.800266,0.010314,2.959063,0.011597,12.647285,0.009851,0.042102,2810057.000000,12.040685,17.642599,-0.004782
5,198,17,5,109,60.683333,1.027924,4.117966,0.010492,4.006201,0.011735,3.133041,0.012759,13.298221,0.011179,0.047448,3164505.000000,12.273882,17.670688,-0.007255
5,198,17,5,110,65.683333,1.032008,4.359415,0.012702,4.270390,0.012911,3.358813,0.012840,14.133865,0.012214,0.051397,3571012.000000,12.363221,17.651432,-0.000218
5,198,17,5,111,70.683333,1.023707,4.671713,0.014544,4.557570,0.012782,3.564326,0.010701,15.024565,0.011945,0.050353,3887411.000000,12.505453,17.660047,0.000352
5,198,17,5,112,75.683333,1.006227,5.038859,0.015711,4.852954,0.015108,3.740231,0.014172,15.928618,0.014328,0.061019,4328118.000000,12.635079,17.701506,-0.001183
