fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
35,6,38,30,34,-310.716667,0.957644,1.743234,0.019869,1.472590,0.026450,1.025685,0.032497,5.244567,0.024290,0.124201,800029.000000,13.954176,36.048637,0.067760
35,6,38,30,35,-305.716667,0.976902,1.916412,0.015483,1.667344,0.022802,1.192343,0.029876,5.881520,0.021653,0.106809,951037.000000,14.299906,36.157261,0.043196
35,6,38,30,36,-300.716667,1.017074,2.039946,0.012232,1.852783,0.019843,1.381907,0.027202,6.518098,0.019219,0.090651,1114773.000000,14.401227,36.106494,0.166507
35,6,38,30,37,-295.716667,1.048457,2.165941,0.011225,2.034993,0.016629,1.568253,0.021723,7.134233,0.015879,0.072237,1266567.000000,14.924306,36.068594,0.084489
35,6,38,30,38,-290.716667,1.066712,2.283066,0.010702,2.191184,0.014535,1.722572,0.018061,7.650952,0.013676,0.060745,1324274.000000,15.103550,36.270850,-0.002818
35,6,38,30,39,-285.716667,1.080357,2.410285,0.012045,2.353490,0.013462,1.879374,0.014421,8.180605,0.012227,0.053222,1406199.000000,15.324328,36.323203,-0.007950
35,6,38,30,40,-280.716667,1.070096,2.573377,0.014422,2.508019,0.013544,1.993600,0.012082,8.651193,0.011897,0.051628,1559372.000000,15.714970,36.292065,0.020682
35,6,38,30,41,-275.716667,1.053994,2.781409,0.016277,2.693186,0.014783,2.120246,0.012663,9.209855,0.013064,0.056746,1670984.000000,16.138261,36.311430,0.000007
35,6,38,30,42,-270.716667,1.036562,3.026095,0.017020,2.906153,0.015775,2.262080,0.013933,9.854340,0.014195,0.061837,1802614.000000,16.623196,36.358544,-0.004337
35,6,38,30,43,-265.716667,1.024387,3.296446,0.008905,3.151641,0.008299,2.435417,0.007407,10.608647,0.007551,0.032894,1950515.000000,17.167144,36.353114,0.010084
35,6,38,30,44,-260.716667,1.021716,3.319641,-0.000317,3.167708,-0.001183,2.442480,-0.002062,10.655438,-0.001226,-0.005349,2157365.000000,17.674478,36.367815,0.000876
35,6,38,30,45,-255.716667,1.015012,3.285925,-0.000473,3.114159,-0.002676,2.385058,-0.004910,10.478006,-0.002804,-0.012320,2427671.000000,18.311013,36.357540,-0.010408
35,6,38,30,46,-250.716667,0.998212,3.304108,0.000516,3.084364,-0.002422,2.325370,-0.005463,10.361599,-0.002681,-0.011947,1752461.000000,18.814469,42.713037,-0.002223
35,6,38,30,47,-245.716667,0.982997,3.302984,-0.000675,3.039458,-0.002848,2.258021,-0.005080,10.200201,-0.002959,-0.013369,1771041.000000,19.437485,42.735158,-0.093119
35,6,38,30,48,-240.716667,0.975714,3.281814,0.006022,2.997806,0.005915,2.210669,0.005630,10.059728,0.005465,0.024869,1935125.000000,20.134371,42.826712,0.085631
35,6,38,30,49,-235.716667,0.977495,3.500601,0.014320,3.216768,0.015740,2.382489,0.016819,10.749963,0.014859,0.067047,2035995.000000,21.032658,42.776262,0.052373
35,6,38,30,50,-230.716667,0.980827,3.783106,0.013644,3.504121,0.016963,2.611373,0.020079,11.657107,0.016305,0.072786,2128785.000000,22.120504,42.758293,0.017880
35,6,38,30,51,-225.716667,1.002504,4.016779,0.012595,3.811158,0.016848,2.906818,0.020887,12.650679,0.016349,0.071150,2339097.000000,22.976904,42.838167,-0.014101
35,6,38,30,52,-220.716667,1.018624,4.289025,0.012695,4.146234,0.016163,3.218533,0.019370,13.725317,0.015659,0.066778,2618575.000000,24.122748,42.891042,0.013798
35,6,39,30,34,-310.716667,0.984213,1.801151,0.009900,1.564837,0.016735,1.120713,0.023613,5.569152,0.016202,0.080512,856782.000000,15.606279,36.062193,-0.026322
35,6,39,30,35,-305.716667,1.013761,1.890310,0.010985,1.695773,0.015754,1.253030,0.020154,6.020303,0.014836,0.071280,1014096.000000,16.136374,36.104613,-0.062245
35,6,39,30,36,-300.716667,1.024003,2.008800,0.012019,1.831990,0.015828,1.373249,0.019274,6.462312,0.014670,0.069034,1055195.000000,16.268373,36.086210,0.042534
35,6,39,30,37,-295.716667,1.040499,2.131748,0.012139,1.985745,0.013830,1.517716,0.015026,6.968306,0.012487,0.057329,1158322.000000,16.965935,36.029033,-0.098926
35,6,39,30,38,-290.716667,1.029284,2.267576,0.013999,2.106624,0.013909,1.601304,0.013222,7.332411,0.012202,0.055873,1271628.000000,17.214453,36.265710,0.133078
35,6,39,30,39,-285.716667,1.021916,2.449196,0.016215,2.278761,0.015915,1.729441,0.014978,7.863006,0.014128,0.064235,1344892.000000,17.648931,36.229744,-0.089547
35,6,39,30,40,-280.716667,1.008584,2.664716,0.015857,2.469288,0.015356,1.860348,0.014269,8.443312,0.013760,0.062452,1476961.000000,18.202524,36.208025,-0.068298
35,6,39,30,41,-275.716667,1.000334,2.871737,0.016334,2.657950,0.016013,1.994902,0.015147,9.024840,0.014554,0.065843,1601453.000000,18.881340,36.206867,-0.027531
35,6,39,30,42,-270.716667,0.991033,3.133789,0.017336,2.894918,0.017215,2.162510,0.016568,9.756807,0.015839,0.071463,1685621.000000,19.637901,36.337514,-0.076405
35,6,39,30,43,-265.716667,0.985246,3.414996,0.016802,3.156297,0.018205,2.353192,0.019195,10.570244,0.017101,0.076815,1882195.000000,20.463204,36.326711,-0.054668
35,6,39,30,44,-260.716667,0.992851,3.707570,0.015782,3.469520,0.018056,2.614209,0.019969,11.564406,0.017193,0.076058,2143394.000000,21.308515,36.401142,-0.033462
35,6,40,35,37,-295.716667,0.903407,2.692015,0.022725,2.256838,0.030622,1.532548,0.038269,7.640303,0.029276,0.145954,1262571.000000,19.285341,36.161998,0.011289
35,6,40,35,38,-290.716667,0.929982,2.997890,0.020971,2.602381,0.027115,1.825792,0.032804,8.758707,0.025982,0.124641,1458525.000000,19.761560,36.241983,0.070615
35,6,40,35,39,-285.716667,0.950511,3.320693,0.020857,2.962468,0.026848,2.131489,0.032476,9.915980,0.025796,0.120005,1670757.000000,20.399323,36.288220,-0.034112
35,6,40,35,40,-280.716667,0.976075,3.690480,0.020361,3.397731,0.024935,2.518010,0.029061,11.316603,0.023939,0.107590,1923926.000000,21.299763,36.313926,0.012487
35,6,40,35,41,-275.716667,0.986883,4.072107,0.020516,3.809686,0.023745,2.863243,0.026579,12.625101,0.022740,0.100267,2296535.000000,22.303504,36.320295,0.013659
35,6,40,35,42,-270.716667,0.997811,4.525926,0.021284,4.302356,0.023867,3.279026,0.026047,14.187493,0.022894,0.099056,2689604.000000,23.337799,36.358507,-0.033674
35,6,40,35,43,-265.716667,1.003409,5.035422,0.020236,4.836519,0.022089,3.717332,0.023582,15.873167,0.021239,0.090693,3064119.000000,24.539476,36.381143,-0.007489
