fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
12,3334,44,28,46,-312.766667,0.850784,1.888311,0.010814,1.451209,0.019481,0.912277,0.028387,5.047109,0.019159,0.105962,363702.000000,13.137438,36.369695,-0.067979
12,3334,44,28,47,-307.766667,0.884461,1.990411,0.009513,1.592564,0.015877,1.041761,0.022033,5.530588,0.015518,0.082355,410610.000000,13.435054,36.560755,-0.157130
12,3334,44,28,48,-302.766667,0.904735,2.077649,0.009466,1.704061,0.013954,1.141808,0.018224,5.905322,0.013380,0.069181,479672.000000,13.704494,36.447225,-0.169902
12,3334,44,28,49,-297.766667,0.919927,2.187083,0.009962,1.830347,0.013398,1.249846,0.016565,6.320749,0.012684,0.064231,445901.000000,13.991206,36.438050,-0.133627
12,3334,44,28,50,-292.750000,0.930071,2.295888,0.010937,1.949701,0.013679,1.349185,0.016107,6.708363,0.012817,0.063708,470786.000000,14.475212,36.417531,-0.134544
12,3334,44,28,51,-287.766667,0.937435,2.438188,0.013933,2.097055,0.017274,1.467157,0.020253,7.180561,0.016215,0.079203,491397.000000,15.044700,36.452335,-0.106521
12,3334,44,28,52,-282.766667,0.950781,2.635037,0.016265,2.311346,0.019626,1.645829,0.022536,7.870766,0.018448,0.088343,508589.000000,15.605986,36.409152,-0.127789
12,3334,44,28,53,-277.750000,0.958536,2.867502,0.018371,2.551429,0.021582,1.838673,0.024324,8.634993,0.020305,0.095331,533625.000000,16.254754,36.334183,-0.110805
12,3334,44,28,54,-272.766667,0.968890,3.161825,0.020329,2.862003,0.023804,2.093065,0.026793,9.624142,0.022524,0.103537,590629.000000,16.962394,36.283812,-0.130151
12,3334,44,28,55,-267.750000,0.979590,3.510271,0.021239,3.232695,0.023353,2.399475,0.024944,10.802762,0.022068,0.099488,629997.000000,17.642094,36.215983,-0.101956
12,3334,44,28,56,-262.750000,0.978237,3.908628,0.022083,3.618204,0.023166,2.692592,0.023749,12.012088,0.021901,0.097675,723236.000000,18.400333,36.232037,-0.081388
12,3334,44,28,57,-257.750000,0.977738,4.373401,0.021255,4.070886,0.022240,3.038926,0.022793,13.433572,0.021163,0.093521,817070.000000,19.309375,36.148025,-0.055350
12,3334,45,28,46,-312.766667,0.693390,1.505655,0.024892,0.940827,0.038262,0.481275,0.051804,3.279840,0.036590,0.249291,220550.000000,14.738248,36.408273,-0.028421
12,3334,45,28,47,-307.766667,0.729456,1.693050,0.024167,1.120815,0.037734,0.605935,0.051219,3.879886,0.036475,0.233496,227220.000000,15.207747,36.491400,0.026231
12,3334,45,28,48,-302.766667,0.780480,1.914821,0.023361,1.363755,0.035964,0.791631,0.048082,4.695047,0.034839,0.206570,315579.000000,15.631094,36.371021,0.056110
12,3334,45,28,49,-297.766667,0.820259,2.140379,0.022737,1.611276,0.033581,0.986567,0.044052,5.515585,0.032396,0.181370,472256.000000,16.073499,36.272072,0.078437
