fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
4,6747,6,1,124,75.750000,1.020923,2.257930,0.025457,2.081497,0.026289,1.569781,0.026083,7.241915,0.023383,0.107873,677884.000000,12.322110,16.080386,-0.038688
4,6747,6,1,125,80.750000,1.011530,2.545333,0.024301,2.355102,0.024669,1.774505,0.024149,8.088599,0.022217,0.101269,778057.000000,12.372493,16.081887,-0.057730
4,6747,6,1,126,85.750000,1.000248,2.876470,0.023634,2.662475,0.023318,1.998301,0.022220,9.038938,0.021221,0.095990,911718.000000,12.400356,16.082641,-0.040757
4,6747,6,1,127,90.750000,0.987623,3.225171,0.023393,2.975932,0.023482,2.218532,0.022887,10.006772,0.021706,0.097903,1029136.000000,12.566223,16.070139,-0.042786
4,6747,6,1,128,95.750000,0.982817,3.630948,0.022471,3.361269,0.023129,2.506046,0.023226,11.210958,0.021693,0.097045,1148412.000000,12.684367,16.050626,-0.041349
4,6747,6,1,129,100.750000,0.979779,4.041099,0.021045,3.753373,0.021865,2.800574,0.022218,12.438769,0.020688,0.091885,1250173.000000,12.930644,16.050206,-0.042142
4,6747,6,1,130,105.750000,0.979084,4.481402,0.020337,4.181951,0.022647,3.128277,0.024603,13.784270,0.021700,0.095618,1437842.000000,13.225678,15.968864,-0.038946
4,6747,6,1,131,110.750000,0.991726,4.952483,0.019024,4.700440,0.022061,3.570216,0.024757,15.429950,0.021331,0.092189,1609603.000000,13.433478,15.989047,-0.036715
4,6747,7,1,124,75.750000,1.017821,2.403089,0.025315,2.223595,0.029078,1.679204,0.032009,7.684066,0.026651,0.121957,731408.000000,14.548990,16.013892,-0.037486
4,6747,7,1,125,80.750000,1.023857,2.707264,0.023461,2.546887,0.027224,1.947955,0.030303,8.708023,0.025301,0.113106,902578.000000,14.866713,15.978785,-0.028442
4,6747,7,1,126,85.750000,1.035869,3.038253,0.022782,2.916959,0.026147,2.269499,0.028875,9.887320,0.024491,0.106696,1023313.000000,15.277922,15.956922,-0.025102
4,6747,7,1,127,90.750000,1.042118,3.399452,0.021945,3.309569,0.024352,2.603270,0.026189,11.129497,0.022876,0.097798,1153818.000000,15.780893,15.938174,-0.022471
4,6747,7,1,128,95.750000,1.045815,3.784256,0.021308,3.722916,0.023292,2.951269,0.024769,12.433269,0.021992,0.092648,1325855.000000,16.330136,15.882248,-0.025411
4,6747,7,1,129,100.750000,1.049260,4.205804,0.020046,4.176717,0.021730,3.334257,0.022973,13.863794,0.020637,0.085808,1428903.000000,16.957911,15.879088,-0.029275
4,6747,8,3,124,75.750000,1.079322,2.614503,0.023464,2.571893,0.021477,2.062939,0.018555,8.865231,0.018850,0.081008,917045.000000,17.125350,15.903916,-0.080900
4,6747,8,3,125,80.750000,1.057040,2.921234,0.022590,2.848079,0.022247,2.254331,0.021101,9.700801,0.020106,0.086519,1013659.000000,17.768611,15.867689,-0.059971
4,6747,8,3,126,85.750000,1.051407,3.274403,0.022973,3.205498,0.023049,2.538630,0.022435,10.815658,0.021232,0.090459,1116949.000000,18.578944,15.843017,-0.045345
4,6747,8,3,127,90.750000,1.039571,3.673469,0.023327,3.586910,0.024351,2.823865,0.024775,11.997215,0.022784,0.096797,1269635.000000,19.488207,15.787279,-0.053487
4,6747,8,3,128,95.750000,1.043933,4.131301,0.024136,4.078929,0.026597,3.238236,0.028542,13.549064,0.025274,0.105749,1443858.000000,20.477781,15.720269,-0.047064
4,6747,8,3,129,100.750000,1.051008,4.670613,0.024510,4.671799,0.026705,3.748120,0.028418,15.421612,0.025515,0.104983,1660866.000000,21.579542,15.698504,-0.049316
4,6747,8,3,130,105.750000,1.054824,5.276065,0.025089,5.326541,0.028360,4.303362,0.031250,17.483962,0.027320,0.110996,1915276.000000,22.732389,15.577050,-0.050397
4,6747,8,3,131,110.750000,1.072564,5.994310,0.023964,6.182402,0.027687,5.092930,0.031006,20.198174,0.026876,0.106587,2221608.000000,24.157743,15.553290,-0.042398
4,6747,12,7,130,105.750000,1.096061,2.412149,0.023807,2.386050,0.023230,1.931229,0.021638,8.305938,0.020370,0.087611,857602.000000,16.556116,15.827838,0.015508
4,6747,12,7,131,110.750000,1.079231,2.699280,0.022068,2.663191,0.022664,2.140170,0.022448,9.151917,0.020408,0.087272,953753.000000,17.095297,15.849842,-0.018574
4,6747,12,7,132,115.750000,1.076654,3.007825,0.020879,2.989625,0.022214,2.411653,0.022889,10.173697,0.020439,0.086224,1072122.000000,17.928016,15.803679,-0.042477
4,6747,12,7,133,120.750000,1.074464,3.327285,0.019764,3.327295,0.021498,2.692171,0.022687,11.231341,0.020038,0.083596,1209902.000000,18.919985,15.750106,-0.031049
4,6747,12,7,134,125.750000,1.078939,3.665418,0.018541,3.704942,0.020840,3.022432,0.022690,12.424251,0.019662,0.080826,1316315.000000,19.901291,15.708646,-0.044694
4,6747,12,7,135,130.750000,1.086294,4.006876,0.016765,4.099407,0.018343,3.377969,0.019522,13.674237,0.017351,0.070236,1416857.000000,20.765824,15.670752,-0.047982
4,6747,12,7,136,135.750000,1.085955,4.337166,0.015231,4.456888,0.016042,3.681888,0.016509,14.796801,0.015173,0.060978,1549949.000000,21.617093,15.639171,-0.057134
4,6747,13,7,130,105.750000,1.022115,2.453711,0.022856,2.283777,0.023478,1.733766,0.023232,7.879038,0.021098,0.095881,757082.000000,18.774867,15.723897,0.039519
4,6747,13,7,131,110.750000,1.014054,2.734121,0.021934,2.551870,0.024209,1.935162,0.025817,8.710209,0.022311,0.100424,913688.000000,19.645271,15.735248,0.028007
4,6747,13,7,132,115.750000,1.023962,3.053401,0.021674,2.901557,0.024169,2.233367,0.026042,9.822400,0.022572,0.099273,971476.000000,20.837676,15.695877,-0.005150
4,6747,13,7,133,120.750000,1.024251,3.395925,0.020714,3.253142,0.022134,2.516771,0.023001,10.927334,0.020700,0.089876,1152665.000000,22.232699,15.628992,-0.025010
4,6747,13,7,134,125.750000,1.023889,3.756827,0.020140,3.621596,0.022361,2.812249,0.024131,12.084367,0.021161,0.090929,1236305.000000,23.536802,15.561859,-0.021554
4,6747,13,7,135,130.750000,1.033639,4.152553,0.018896,4.062959,0.020137,3.195402,0.020950,13.484475,0.019099,0.080596,1322351.000000,24.790782,15.507882,-0.026271
4,6747,13,7,136,135.750000,1.027487,4.541504,0.017129,4.439774,0.016975,3.481682,0.016445,14.659725,0.016034,0.067510,1464454.000000,25.965648,15.456913,-0.028462
4,6747,16,6,132,115.750000,0.911678,2.903985,0.025024,2.469132,0.030195,1.697313,0.034852,8.317366,0.028592,0.140109,824807.000000,12.388457,16.030451,-0.031565
4,6747,16,6,133,120.750000,0.926134,3.267329,0.023173,2.841915,0.027343,1.993088,0.030998,9.506411,0.026029,0.124148,936765.000000,12.607810,16.020489,-0.036388
4,6747,16,6,134,125.750000,0.938266,3.661137,0.022604,3.246198,0.026494,2.315140,0.029935,10.791754,0.025334,0.118092,1025813.000000,12.835900,15.990333,-0.055536
4,6747,16,6,135,130.750000,0.951486,4.094898,0.021185,3.701955,0.024622,2.686127,0.027623,12.240397,0.023670,0.107861,1142273.000000,13.051531,15.991083,-0.056166
4,6747,17,6,132,115.750000,1.060493,2.762041,0.023961,2.687774,0.024447,2.127452,0.024086,9.202116,0.022170,0.095896,937359.000000,15.080267,15.913607,-0.025154
4,6747,17,6,133,120.750000,1.052012,3.092953,0.021031,3.016318,0.020985,2.383656,0.020266,10.222191,0.019187,0.082284,1051306.000000,15.707533,15.855862,-0.028293
4,6747,17,6,134,125.750000,1.041294,3.412529,0.019697,3.320755,0.019261,2.610527,0.018242,11.163480,0.017743,0.075876,1133090.000000,16.300286,15.842291,-0.038183
4,6747,17,6,135,130.750000,1.031659,3.765124,0.018119,3.655918,0.017058,2.859863,0.015508,12.202961,0.015785,0.067354,1208837.000000,16.852343,15.839681,-0.037095
4,6747,17,6,136,135.750000,1.017549,4.094730,0.016099,3.944387,0.014627,3.054031,0.012716,13.089718,0.013549,0.058071,1304669.000000,17.392408,15.812878,-0.041411
4,6747,18,8,132,115.750000,1.036842,3.515305,0.028827,3.414109,0.034947,2.676281,0.040540,11.450523,0.033226,0.142159,1228034.000000,24.309105,15.533030,-0.041281
4,6747,18,8,133,120.750000,1.056777,4.021977,0.027011,4.010670,0.032348,3.218765,0.037161,13.352813,0.030964,0.128452,1467871.000000,26.130588,15.443916,-0.047154
4,6747,18,8,134,125.750000,1.078060,4.601677,0.025195,4.711470,0.029749,3.872393,0.033758,15.585075,0.028646,0.115291,1611121.000000,27.943544,15.372790,-0.048563
4,6747,23,16,136,135.750000,1.044627,2.369269,0.016841,2.240818,0.016373,1.732173,0.015202,7.775446,0.014400,0.064639,708007.000000,14.210450,15.944187,-0.100081
4,6747,23,16,137,140.750000,1.032868,2.568772,0.016294,2.424261,0.015890,1.863839,0.014857,8.335280,0.014148,0.063270,791214.000000,14.577527,15.924735,-0.098920
4,6747,23,16,138,145.750000,1.022440,2.787812,0.016384,2.626028,0.016006,2.009088,0.015050,8.954699,0.014440,0.064361,805373.000000,14.916848,15.879028,-0.076073
4,6747,23,16,139,150.750000,1.012979,3.025529,0.016551,2.844588,0.016698,2.166201,0.016323,9.628342,0.015314,0.068067,901038.000000,15.143125,15.859540,-0.072261
4,6747,23,16,140,155.750000,1.009468,3.288575,0.015998,3.101026,0.016539,2.362674,0.016631,10.429178,0.015358,0.067791,1048863.000000,15.417761,15.848844,-0.086899
4,6747,25,17,137,140.750000,1.060567,2.358635,0.023393,2.260106,0.025220,1.771353,0.026141,7.858666,0.022660,0.100531,742989.000000,19.136275,15.726629,-0.009552
4,6747,25,17,138,145.750000,1.057085,2.634518,0.021832,2.545106,0.024595,2.002879,0.026660,8.749048,0.022583,0.098646,788054.000000,19.982180,15.708721,-0.019643
4,6747,25,17,139,150.750000,1.067010,2.933801,0.021309,2.886070,0.024621,2.305325,0.027314,9.834429,0.022959,0.097940,980649.000000,20.840106,15.626509,-0.053193
4,6747,25,17,140,155.750000,1.074832,3.259674,0.021839,3.255681,0.026116,2.632560,0.029889,11.006892,0.024645,0.103043,1134515.000000,21.734278,15.574911,-0.048207
4,6747,25,17,141,160.750000,1.095510,3.645666,0.021898,3.736310,0.026492,3.092159,0.030585,12.547088,0.025215,0.102315,1346720.000000,22.772406,15.554890,-0.051577
4,6747,25,17,142,165.750000,1.111547,4.057996,0.022318,4.245504,0.026360,3.578285,0.029930,14.170631,0.025140,0.099558,1558578.000000,23.965572,15.474681,-0.048651
4,6747,25,17,143,170.750000,1.126671,4.551316,0.021678,4.855421,0.025123,4.163122,0.028096,16.109564,0.024072,0.093148,1814129.000000,25.290393,15.419147,-0.044346
