fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
11,2,2,1,30,-392.950000,0.839906,1.630626,0.002612,1.218183,0.000371,0.748335,-0.002068,4.302638,-0.000301,-0.001733,255783.000000,9.489320,46.244977,0.009851
11,2,2,1,31,-387.950000,0.827831,1.651918,0.006886,1.220441,0.006795,0.740599,0.006371,4.296155,0.005826,0.033795,254873.000000,9.431482,46.162209,-0.041287
11,2,2,1,32,-382.950000,0.830808,1.744373,0.010735,1.301113,0.012467,0.795520,0.013801,4.552922,0.011312,0.064739,256579.000000,9.483336,46.226030,-0.017558
11,2,2,1,33,-377.950000,0.832675,1.839184,0.012898,1.382649,0.014141,0.850389,0.014891,4.811168,0.012744,0.072103,272814.000000,9.574612,46.201100,-0.029476
11,2,2,1,34,-372.950000,0.829841,1.981600,0.016085,1.496630,0.018081,0.922148,0.019537,5.166075,0.016519,0.092543,313789.000000,9.677544,46.193061,-0.028287
11,2,2,1,35,-367.950000,0.835561,2.157932,0.016931,1.653257,0.020992,1.030547,0.024628,5.664554,0.019690,0.108228,313580.000000,9.767833,46.150326,-0.028239
11,2,2,1,36,-362.950000,0.851924,2.346966,0.014916,1.843684,0.016287,1.175951,0.017170,6.281416,0.015084,0.080570,337802.000000,9.862033,46.151441,-0.027085
11,2,2,1,37,-357.950000,0.839185,2.507994,0.012866,1.953543,0.010503,1.232459,0.007679,6.612022,0.009234,0.049538,381365.000000,9.975844,46.151994,-0.012741
11,2,2,1,38,-352.950000,0.821752,2.669636,0.011964,2.048863,0.008677,1.270595,0.004959,6.891957,0.007518,0.040780,398955.000000,10.017881,46.154561,-0.007696
11,2,2,1,39,-347.950000,0.802717,2.827399,0.009621,2.131323,0.003719,1.295465,-0.002453,7.130166,0.002659,0.014635,421874.000000,10.097103,46.134891,-0.011672
11,2,2,1,40,-342.950000,0.766280,2.941651,0.007768,2.128117,-0.000301,1.238817,-0.009146,7.081553,-0.001373,-0.007848,430499.000000,10.189270,46.097879,-0.013654
11,2,3,1,30,-392.950000,0.858373,1.679049,0.012593,1.283130,0.021986,0.806064,0.031602,4.527821,0.021438,0.120419,264222.000000,11.097770,46.153570,-0.000399
