fov,line,cellID,parentID,frame0,frame1,t0Trans,t1Trans,divT,w0,w1,meanw,L0,L1,expfitBL0,expfitBL1,expfitBL2,area0,area1,expfitBarea0,expfitBarea1,expfitBarea2,V0,V1,expfitBV0,expfitBV1,expfitBV2,SA0,SA1,expfitBSA0,expfitBSA1,expfitBSA2,meanbeta2SA_V_4_0,Itot0,Itot1,xCM0,yCM0,xCM1,yCM1,orientation0,orientation1
0,2,64,59,62.000000,74.000000,-179.916667,-119.900000,65.017268,0.876002,0.890720,0.893610,1.799548,4.230159,1.750223,4.339031,0.013968,1.411726,3.597625,1.411748,3.697315,0.014812,0.908596,2.450890,0.934463,2.518360,0.015252,4.952429,11.837164,4.950765,12.089214,0.013735,0.070771,350529.000000,850215.000000,24.034175,22.531770,32.569837,22.768970,0.247601,0.092868
0,2,70,58,65.000000,74.000000,-164.900000,-119.900000,50.000601,0.777843,0.860393,0.814833,1.850122,4.021981,1.784426,4.159402,0.016925,1.309262,3.301618,1.264964,3.397563,0.019760,0.755964,2.171677,0.731709,2.219705,0.022195,4.521082,10.871427,4.366444,11.130768,0.018715,0.106317,334476.000000,812469.000000,22.053498,22.535040,25.106142,22.720477,0.153452,0.138275
0,2,71,58,65.000000,73.000000,-164.900000,-124.900000,45.000601,0.915612,0.828712,0.879062,1.912409,4.051973,1.810464,4.219022,0.018800,1.571115,3.210539,1.508076,3.374212,0.017896,1.058240,2.036569,1.030673,2.155297,0.016394,5.501008,10.549216,5.285774,11.009451,0.016305,0.085290,385392.000000,793665.000000,23.675802,22.719368,27.789674,22.648021,0.173625,0.135192
0,2,72,61,72.000000,81.000000,-129.900000,-84.900000,50.000601,0.894145,0.860922,0.888716,1.923533,3.913943,1.849267,4.007730,0.015469,1.548345,3.210539,1.526420,3.299364,0.015416,1.020679,2.111354,1.032796,2.173737,0.014884,5.403283,10.585907,5.336536,10.821171,0.014139,0.073250,409903.000000,863579.000000,20.288691,22.477610,22.005929,22.700614,0.093696,0.154872
0,2,73,61,72.000000,82.000000,-129.900000,-79.900000,55.000601,0.902116,0.794211,0.838364,1.985665,3.768485,1.931418,3.941420,0.012969,1.616654,2.857607,1.566448,2.966861,0.011613,1.076971,1.735779,1.038858,1.784453,0.009836,5.627536,9.402699,5.439171,9.693346,0.010506,0.054841,439183.000000,715573.000000,21.996731,22.712072,25.784841,22.793841,0.235058,0.148931
0,2,76,70,75.000000,83.000000,-114.900000,-74.900000,45.000601,0.810511,0.765154,0.781683,2.252828,4.300624,2.130281,4.459892,0.016419,1.684964,3.164999,1.568472,3.298597,0.016520,1.022952,1.860235,0.937463,1.945472,0.016224,5.736365,10.337852,5.338789,10.729853,0.015512,0.083961,426814.000000,690829.000000,24.303088,22.657889,30.273246,22.826891,0.220747,0.076756
0,2,80,72,82.000000,91.000000,-79.900000,-34.900000,50.000601,0.853935,0.815373,0.821319,2.089771,4.126452,2.023882,4.331163,0.015216,1.628039,3.221924,1.558383,3.342056,0.015259,1.033824,2.012746,0.977546,2.058284,0.014892,5.606260,10.570198,5.355509,10.892328,0.014199,0.080010,434549.000000,867945.000000,21.642938,22.580108,25.405911,22.863963,0.105383,0.126245
0,2,81,72,82.000000,91.000000,-79.900000,-34.900000,50.000601,0.933647,0.817748,0.875343,2.017269,3.823121,1.975395,4.049678,0.014357,1.696349,2.982841,1.702555,3.112778,0.012068,1.168013,1.864758,1.201776,1.911058,0.009277,5.916926,9.821711,5.937533,10.158878,0.010741,0.055360,465003.000000,757779.000000,23.433182,22.800859,28.821625,22.853348,0.201750,0.071395
0,2,84,60,84.000000,93.000000,-69.916667,-24.916667,50.000601,0.990081,0.871032,0.929495,2.236288,3.872829,2.228408,3.942916,0.011413,2.003741,3.210539,1.985055,3.313436,0.010247,1.467621,2.134726,1.443616,2.231178,0.008708,6.955820,10.597712,6.862387,10.905255,0.009264,0.044882,572224.000000,854135.000000,18.127481,22.579781,19.223027,22.703641,0.009077,0.076933
0,2,85,60,84.000000,92.000000,-69.916667,-29.900000,45.017268,1.089795,0.934204,0.972113,2.302342,3.832126,2.254698,3.927715,0.012334,2.254208,3.392697,2.149355,3.341314,0.009804,1.808733,2.413268,1.677197,2.277155,0.006796,7.882509,11.246865,7.487963,10.985905,0.008518,0.038413,679655.000000,1012039.000000,20.236894,22.750811,22.327154,22.775795,0.103071,0.119544
