fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
4,7,34,29,35,-369.450000,0.999160,2.289994,0.007288,2.073829,0.001652,1.534397,-0.004318,7.188187,0.000247,0.001157,325264.000000,17.984550,51.702929,-0.053284
4,7,34,29,36,-364.450000,0.965223,2.373439,0.008738,2.090962,0.004129,1.501268,-0.001033,7.197066,0.002713,0.013004,329356.000000,18.011537,51.679712,-0.020102
4,7,34,29,37,-359.450000,0.941066,2.497396,0.011311,2.160161,0.010215,1.518883,0.008634,7.383414,0.008986,0.043681,327774.000000,18.011781,51.664492,-0.072458
4,7,34,29,38,-354.450000,0.942077,2.655925,0.014322,2.311624,0.015808,1.632415,0.016865,7.860532,0.014653,0.070560,360545.000000,18.121400,51.702750,-0.075966
4,7,34,29,39,-349.450000,0.944077,2.877786,0.018102,2.525581,0.020559,1.794194,0.022542,8.535243,0.019265,0.091648,392257.000000,18.212869,51.776175,-0.011665
4,7,34,29,40,-344.450000,0.952351,3.176872,0.018897,2.830859,0.022395,2.036864,0.025473,9.504879,0.021251,0.099167,487556.000000,18.339798,51.681447,0.037529
4,7,34,29,41,-339.450000,0.965981,3.478126,0.018971,3.159554,0.023112,2.313035,0.026876,10.555133,0.022102,0.100859,554320.000000,18.454284,51.658360,0.074917
4,7,34,29,42,-334.450000,0.982111,3.836718,0.016732,3.561092,0.019939,2.658507,0.022796,11.837787,0.019114,0.085111,621901.000000,18.598605,51.660362,0.060590
4,7,34,29,43,-329.450000,0.990278,4.120092,0.013756,3.869588,0.015945,2.919064,0.017852,12.817818,0.015292,0.067147,664179.000000,18.718546,51.492594,-0.033183
4,7,35,29,35,-369.450000,1.082672,2.336046,0.018339,2.277619,0.010828,1.818380,0.002570,7.945625,0.007893,0.034491,388043.000000,20.235050,51.619700,-0.039613
4,7,35,29,36,-364.450000,1.030874,2.550253,0.016002,2.400932,0.010270,1.841747,0.003635,8.259213,0.007936,0.035590,441098.000000,20.437081,51.610553,-0.050048
4,7,35,29,37,-359.450000,0.997698,2.744134,0.015895,2.524202,0.014498,1.885331,0.012435,8.601106,0.012845,0.058600,424258.000000,20.542946,51.648700,-0.159847
