fov,line,cellID,parentID,frame0,frame1,t0Trans,t1Trans,divT,w0,w1,meanw,L0,L1,expfitBL0,expfitBL1,expfitBL2,area0,area1,expfitBarea0,expfitBarea1,expfitBarea2,V0,V1,expfitBV0,expfitBV1,expfitBV2,SA0,SA1,expfitBSA0,expfitBSA1,expfitBSA2,meanbeta2SA_V_4_0,Itot0,Itot1,xCM0,yCM0,xCM1,yCM1,orientation0,orientation1
0,1,60,52,80.000000,87.000000,-145.000000,-110.000000,40.000008,0.854691,0.809793,0.808365,3.113921,5.024141,3.006773,5.132114,0.013366,2.504676,3.927787,2.388090,3.848486,0.011930,1.623100,2.448593,1.528082,2.297708,0.010197,8.361166,12.781618,7.970688,12.474823,0.011199,0.059462,540154.000000,908232.000000,12.941740,12.389810,13.821825,12.287201,-0.072125,-0.016992
0,1,71,66,92.000000,98.000000,-85.000000,-55.000000,35.000008,0.770361,0.834198,0.820409,3.401845,5.883764,3.388601,6.266411,0.017565,2.493291,4.758884,2.522001,5.233357,0.020857,1.465908,3.063780,1.505797,3.476193,0.023903,8.233007,15.419635,8.328198,16.923814,0.020259,0.108706,566996.000000,1081341.000000,13.665395,12.283655,14.131624,12.061439,-0.057616,-0.014079
0,1,72,66,92.000000,99.000000,-85.000000,-50.000000,40.000008,0.837128,0.954397,0.913251,3.688433,6.849202,3.550245,7.258339,0.017878,2.937302,6.341384,2.898043,6.838298,0.021463,1.876509,4.672319,1.899480,5.121870,0.024798,9.700268,20.536148,9.591061,22.090060,0.020857,0.098617,695026.000000,1661265.000000,16.984324,12.068266,20.693862,11.814966,0.025245,-0.013531
0,1,74,71,99.000000,107.000000,-50.000000,-10.000000,45.000008,0.818174,0.899528,0.845707,2.902923,5.597374,2.732559,5.833394,0.016852,2.231438,4.861348,2.041788,5.072178,0.020221,1.382831,3.366608,1.230129,3.512518,0.023316,7.461580,15.817898,6.828783,16.454179,0.019543,0.103233,521428.000000,1145004.000000,16.077404,12.028247,20.057851,11.855944,0.034671,0.011208
0,1,77,72,100.000000,106.000000,-45.000000,-15.000000,35.000008,0.996869,1.002351,0.996802,3.891380,6.110007,3.696860,6.413305,0.015740,3.665935,5.908758,3.474964,6.189043,0.016491,2.777824,4.557726,2.629284,4.757950,0.016946,12.186849,19.240275,11.573081,20.089572,0.015758,0.068065,1054711.000000,1675189.000000,19.966486,11.805593,24.871791,11.566568,-0.009108,-0.034578
0,1,79,73,105.000000,114.000000,-20.000000,25.000000,50.000008,0.607120,0.827059,0.790343,2.811865,5.504740,2.815997,5.782465,0.014390,1.628039,4.405952,1.855885,4.988837,0.019777,0.755432,2.809223,0.982531,3.429460,0.025001,5.363140,14.302873,6.148827,16.203005,0.019379,0.111509,358746.000000,902433.000000,12.497331,12.224238,14.073923,11.940199,-0.140713,-0.010301
0,1,80,73,105.000000,116.000000,-20.000000,35.000000,60.000008,0.751665,0.936705,0.897368,3.720670,5.451629,2.826180,5.214103,0.010207,2.675449,4.918272,2.191104,4.861942,0.013284,1.539866,3.541664,1.370128,3.623560,0.016209,8.786090,16.042755,7.334428,15.911190,0.012907,0.054850,615132.000000,1178838.000000,15.039706,12.191497,20.213969,11.692542,-0.105182,-0.065635
0,1,83,74,108.000000,115.000000,-5.000000,30.000000,40.000008,0.968454,1.097325,1.042529,2.899896,5.205175,2.860123,5.467473,0.016199,2.607140,5.453362,2.607218,5.787208,0.019934,1.898346,4.576696,1.925474,4.900576,0.023355,8.822898,17.944052,8.828892,18.977494,0.019131,0.083619,657043.000000,1429818.000000,19.428253,11.803163,24.661956,11.586640,-0.026897,-0.052210
0,1,84,74,108.000000,113.000000,-5.000000,20.000000,30.000008,0.925935,1.041163,0.978082,3.174234,4.586415,2.983552,4.722468,0.015307,2.755143,4.542571,2.522880,4.750462,0.021095,1.929588,3.609337,1.722790,3.831761,0.026646,9.233560,15.001745,8.472646,15.669140,0.020495,0.091963,684740.000000,1128690.000000,22.227550,11.797405,27.106079,11.479743,0.021069,-0.046019
0,1,110,104,129.000000,135.000000,100.000000,130.000000,35.000008,0.890014,1.003193,0.957397,2.685402,5.787479,2.749291,6.401121,0.024147,2.220054,5.589981,2.277569,6.380191,0.029431,1.486109,4.310230,1.525617,5.066441,0.034293,7.508547,18.239946,7.673188,20.710104,0.028368,0.135878,543519.000000,1624365.000000,13.077590,11.968457,14.239126,11.804149,-0.035849,-0.052947
0,1,111,104,129.000000,134.000000,100.000000,125.000000,30.000008,1.105373,1.075982,1.071177,2.606120,4.928840,2.469660,5.294866,0.025422,2.618525,5.054891,2.426065,5.403232,0.026691,2.147348,4.155595,1.945014,4.407362,0.027267,9.050099,16.660946,8.378887,17.672757,0.024877,0.104403,695880.000000,1400188.000000,15.556396,11.831174,18.737385,11.614439,-0.064414,-0.037841
0,1,112,105,129.000000,134.000000,100.000000,125.000000,30.000008,1.167512,1.156038,1.160192,2.746912,4.532055,2.637114,4.828533,0.020162,2.914532,4.952427,2.768683,5.344081,0.021921,2.524112,4.352486,2.373567,4.747333,0.023106,10.075251,16.459514,9.577589,17.662090,0.020400,0.079906,823288.000000,1462465.000000,18.231112,11.738667,23.454622,11.448542,-0.056391,-0.054837
0,1,113,105,129.000000,132.000000,100.000000,115.000000,20.000008,1.021976,1.061015,1.027634,2.614435,3.521864,2.554147,3.649829,0.017848,2.447751,3.495161,2.347627,3.606440,0.021466,1.865171,2.801202,1.756159,2.873892,0.024627,8.393986,11.739346,8.049193,12.068246,0.020250,0.089788,643021.000000,869431.000000,20.798560,11.669010,24.657779,11.402303,0.035982,-0.024163
0,1,120,111,135.000000,139.000000,130.000000,150.000000,25.000008,1.106069,1.113503,1.095058,2.882695,4.482083,2.744936,4.771715,0.022118,2.925917,4.724729,2.720080,5.039991,0.024670,2.415573,4.003234,2.193088,4.270260,0.026655,10.016836,15.679097,9.317281,16.636332,0.023189,0.095161,848711.000000,1393282.000000,18.343681,11.651474,22.751782,11.413558,-0.006362,-0.019900
0,1,121,111,135.000000,139.000000,130.000000,150.000000,25.000008,1.061265,1.008292,1.028734,2.738022,4.202195,2.606930,4.446956,0.021362,2.664064,4.018866,2.514084,4.258168,0.021077,2.109077,3.086994,1.974183,3.268404,0.020166,9.128736,13.311060,8.629262,14.029226,0.019439,0.084584,741617.000000,1122008.000000,20.930983,11.505817,26.948551,11.241283,0.010380,-0.036916
0,1,124,110,136.000000,139.000000,135.000000,150.000000,20.000008,0.895917,0.932568,0.907365,3.127703,5.034540,3.024154,5.482967,0.029751,2.629910,4.508416,2.553500,4.840059,0.031973,1.783481,3.226502,1.739817,3.406711,0.033598,8.803257,14.749941,8.557575,15.744094,0.030482,0.148522,703206.000000,1212497.000000,13.214171,11.861252,13.582425,11.829419,-0.074433,-0.054569
0,1,125,110,136.000000,139.000000,135.000000,150.000000,20.000008,1.134909,1.115297,1.130875,3.122608,4.700218,2.921904,5.025182,0.027111,3.267463,4.975197,3.046635,5.398201,0.028601,2.776157,4.228666,2.583261,4.648209,0.029371,11.133410,16.468660,10.420246,17.785429,0.026731,0.106227,1038522.000000,1489565.000000,16.135866,11.719898,18.288429,11.593187,-0.011695,-0.033577
0,1,127,124,140.000000,145.000000,155.000000,180.000000,30.000008,1.068842,1.095969,1.090677,2.753808,4.889006,2.610317,5.243079,0.023248,2.698219,5.100431,2.573637,5.535604,0.025529,2.151197,4.267551,2.067200,4.677424,0.027218,9.246916,16.833280,8.845417,18.164808,0.023986,0.099346,795057.000000,1662595.000000,15.216230,11.728446,17.941319,11.599576,-0.025704,-0.050733
0,1,134,128,145.000000,150.000000,180.000000,205.000000,30.000008,1.074523,1.032905,1.042776,3.070135,5.358011,2.888920,5.655605,0.022392,3.051151,5.305359,2.826765,5.593751,0.022751,2.459260,4.201165,2.244455,4.416187,0.022560,10.363893,17.386566,9.612383,18.239892,0.021352,0.090464,895948.000000,1660677.000000,21.872306,11.425659,29.518349,11.094281,-0.020641,-0.031301
0,1,136,126,146.000000,152.000000,185.000000,215.000000,35.000008,0.954005,0.955672,0.960329,2.639224,4.648625,2.605439,4.887342,0.017973,2.322518,4.246564,2.283219,4.557153,0.019746,1.659234,3.106007,1.623648,3.397863,0.021099,7.910002,13.956720,7.765114,14.925158,0.018669,0.087266,696795.000000,1443402.000000,12.377200,11.829578,13.349514,11.732137,-0.018848,-0.036083
0,1,137,126,146.000000,151.000000,185.000000,210.000000,30.000008,1.137763,1.061239,1.098970,2.525622,4.046884,2.450600,4.278260,0.018574,2.595755,4.053021,2.511305,4.321372,0.018092,2.182214,3.266720,2.105491,3.505606,0.016994,9.027548,13.492234,8.734547,14.302840,0.016439,0.068061,885554.000000,1446660.000000,14.849551,11.710325,17.077994,11.545180,-0.047210,-0.027889
0,1,138,127,146.000000,151.000000,185.000000,210.000000,30.000008,1.057576,1.023771,1.065173,2.745987,4.423268,2.706184,4.704697,0.018434,2.664064,4.303488,2.704624,4.667351,0.018188,2.102516,3.360237,2.200720,3.709830,0.017407,9.123465,14.226433,9.280277,15.358890,0.016793,0.071138,888748.000000,1507435.000000,17.522055,11.604309,21.520374,11.383309,-0.042918,-0.037177
0,1,139,127,146.000000,151.000000,185.000000,210.000000,30.000008,1.171293,1.116169,1.138553,2.632745,4.411319,2.558079,4.690507,0.020209,2.789298,4.656420,2.717079,4.928998,0.019853,2.416114,3.952320,2.360193,4.154253,0.018846,9.687780,15.468506,9.439499,16.257384,0.018121,0.072145,957418.000000,1688086.000000,20.111426,11.503567,25.833661,11.195934,-0.044786,-0.036960
0,1,144,137,152.000000,158.000000,215.000000,245.000000,35.000008,1.061533,1.107059,1.092385,2.286998,3.497575,2.213135,3.646254,0.014265,2.185899,3.609010,2.119189,3.817976,0.016820,1.710894,3.011447,1.663323,3.228653,0.018950,7.626917,12.164315,7.411889,12.819914,0.015655,0.066755,782081.000000,1320086.000000,16.657426,11.626966,21.299609,11.439115,0.058813,-0.031277
0,1,145,137,152.000000,159.000000,215.000000,250.000000,40.000008,1.073409,1.119107,1.097571,2.256157,3.505756,2.262606,3.748369,0.012620,2.174514,3.654550,2.165472,3.977960,0.015203,1.717899,3.081449,1.697430,3.407672,0.017423,7.608245,12.325465,7.557242,13.338274,0.014203,0.059601,755643.000000,1294802.000000,18.673617,11.509075,25.907824,11.205827,0.028080,-0.043069
0,1,150,136,153.000000,157.000000,220.000000,240.000000,25.000008,0.868994,0.972595,0.923800,2.832936,4.048186,2.721259,4.249362,0.017827,2.299748,3.734244,2.179867,4.006166,0.024343,1.508399,2.766699,1.411742,3.031121,0.030564,7.733987,12.369218,7.342391,13.242202,0.023590,0.113448,718154.000000,1236309.000000,12.387764,11.777673,13.148173,11.764651,-0.011440,-0.053227
0,1,151,136,153.000000,158.000000,220.000000,245.000000,30.000008,1.034661,1.075345,1.063582,2.411737,4.253906,2.311052,4.489200,0.022132,2.265593,4.326258,2.169669,4.656946,0.025460,1.737780,3.537888,1.664428,3.878337,0.028197,7.839308,14.370954,7.519736,15.399486,0.023893,0.102843,791889.000000,1498280.000000,14.867224,11.658181,17.475775,11.612329,0.014187,-0.050856
0,1,152,150,158.000000,164.000000,245.000000,275.000000,35.000008,0.924645,0.973085,0.946200,2.513220,3.718764,2.444827,3.860117,0.013049,2.140359,3.415467,2.090998,3.519740,0.014878,1.480641,2.524379,1.453789,2.578777,0.016375,7.300550,11.368394,7.146007,11.667791,0.014008,0.067103,683428.000000,1168372.000000,12.260284,11.856754,12.849170,11.761185,-0.028579,-0.034526
0,1,153,150,158.000000,164.000000,245.000000,275.000000,35.000008,1.104918,1.095223,1.091155,2.112415,3.436709,2.055293,3.610423,0.016097,2.072050,3.506546,1.985258,3.708254,0.017852,1.672336,2.893775,1.577475,3.074125,0.019063,7.332619,11.824842,7.016284,12.427756,0.016334,0.069627,686102.000000,1310405.000000,14.379291,11.726447,16.355586,11.608821,0.029219,-0.026229
0,1,155,151,159.000000,163.000000,250.000000,270.000000,25.000008,1.092730,1.089217,1.105629,2.474535,3.933884,2.333817,4.158320,0.023104,2.447751,4.030251,2.356433,4.284800,0.023917,1.979056,3.327252,1.949260,3.550502,0.023986,8.494862,13.461264,8.227656,14.228483,0.021910,0.091130,894101.000000,1481235.000000,19.360839,11.482905,23.064381,11.336724,-0.008419,-0.037269
0,1,160,154,164.000000,169.000000,275.000000,300.000000,30.000008,1.083902,1.096580,1.097778,2.049734,3.723740,1.964046,4.005568,0.023756,1.969586,3.825323,1.905531,4.157261,0.026003,1.557950,3.171603,1.523713,3.471993,0.027453,6.979706,12.828314,6.770856,13.819575,0.023782,0.101804,732614.000000,1375547.000000,19.041941,11.487828,22.850631,11.343226,-0.039398,-0.042328
0,1,164,152,165.000000,172.000000,280.000000,315.000000,40.000008,0.944825,0.912725,0.944085,2.299415,3.289305,2.222678,3.367711,0.010388,1.980971,2.823453,1.938808,2.945450,0.010455,1.391354,1.953094,1.380513,2.074921,0.010187,6.825250,9.431785,6.701519,9.823153,0.009560,0.047684,660779.000000,876628.000000,12.243518,11.791576,12.682672,11.755500,0.016048,-0.030294
0,1,165,152,165.000000,177.000000,280.000000,340.000000,65.000008,1.066659,1.078426,1.084221,1.893959,3.577987,1.948892,3.770338,0.010152,1.776043,3.609010,1.877336,3.829765,0.010968,1.374713,2.939851,1.490839,3.133836,0.011430,6.346672,12.122126,6.676957,12.767159,0.009973,0.044610,604279.000000,1273108.000000,14.128858,11.690490,16.770749,11.560625,0.044288,-0.041363
0,1,166,153,165.000000,173.000000,280.000000,320.000000,45.000008,1.169761,1.146560,1.168395,1.983447,2.847611,1.985954,2.956518,0.008843,2.026510,2.982841,2.029730,3.168514,0.009897,1.712551,2.545512,1.714981,2.763651,0.010603,7.288994,10.257164,7.285215,10.858293,0.008868,0.037107,760728.000000,1058681.000000,15.977426,11.639891,18.930290,11.504459,0.035249,-0.038018
0,1,167,153,165.000000,173.000000,280.000000,320.000000,45.000008,1.100807,1.136066,1.131288,1.849636,2.969603,1.859880,3.062001,0.011079,1.776043,3.096690,1.808208,3.244574,0.012992,1.411125,2.626335,1.454314,2.792879,0.014501,6.396572,10.598682,6.503304,11.060000,0.011801,0.052561,684107.000000,1157190.000000,17.765550,11.572162,21.756601,11.394148,0.100796,-0.046789
0,1,168,160,170.000000,177.000000,305.000000,340.000000,40.000008,1.144166,1.158862,1.132115,2.026658,3.608570,2.037713,3.868813,0.016028,2.037895,3.893632,2.020241,4.157952,0.018045,1.691629,3.398732,1.650522,3.602926,0.019516,7.284832,13.137620,7.178280,13.890315,0.016503,0.068682,722823.000000,1509381.000000,22.565560,11.336428,27.789110,11.105848,-0.058960,-0.036529
0,1,174,164,173.000000,190.000000,320.000000,405.000000,90.000008,0.924190,1.039358,0.960370,1.651948,2.600017,1.710897,2.619593,0.004733,1.343417,2.470521,1.382729,2.430074,0.006265,0.901519,1.912010,0.920078,1.833274,0.007660,4.796315,8.489677,4.901612,8.311944,0.005868,0.031493,418559.000000,765863.000000,11.897050,11.772265,12.419978,11.709956,-0.000306,-0.040328
0,1,175,164,173.000000,185.000000,320.000000,380.000000,65.000008,0.972984,1.089532,1.028932,1.800141,2.511772,1.810813,2.496697,0.004941,1.548345,2.481906,1.653957,2.319403,0.005202,1.097318,2.003199,1.247708,1.755609,0.005254,5.502525,8.597457,5.919052,7.974792,0.004586,0.031439,490364.000000,779158.000000,13.583851,11.726016,14.614963,11.612190,-0.003571,-0.044033
0,1,178,167,174.000000,185.000000,325.000000,380.000000,60.000008,1.307226,1.259377,1.252760,1.656586,3.108855,1.675029,3.239045,0.010991,1.798813,3.574855,1.811790,3.651011,0.011678,1.638519,3.349673,1.640460,3.340175,0.011851,6.803222,12.300028,6.782237,12.384534,0.010036,0.042238,680691.000000,1384738.000000,21.539218,11.379082,26.043635,11.149810,-0.025934,-0.052154
0,1,180,165,178.000000,192.000000,345.000000,415.000000,75.000008,1.083154,1.183268,1.161050,1.851120,2.957592,1.921751,3.039405,0.006112,1.753273,3.199154,1.802905,3.500272,0.008846,1.373020,2.818598,1.394792,3.287120,0.011430,6.299047,10.994390,6.421871,12.064326,0.008407,0.034064,634783.000000,1158746.000000,16.023014,11.597736,18.328098,11.465883,0.026564,-0.050431
0,1,181,165,178.000000,192.000000,345.000000,415.000000,75.000008,1.168676,1.215791,1.175450,1.877664,3.397912,1.854129,3.401804,0.008092,1.901277,3.813938,1.779179,3.947243,0.010625,1.596290,3.474269,1.411532,3.718991,0.012917,6.893850,12.978395,6.386925,13.439695,0.009919,0.035998,655850.000000,1411820.000000,17.812511,11.514016,21.368666,11.331859,-0.023804,-0.035639
0,1,185,175,186.000000,212.000000,385.000000,515.000000,135.000008,1.127142,1.104588,1.147230,1.352960,3.040527,1.411140,3.031701,0.005665,1.252338,3.096690,1.395826,3.097597,0.005905,0.975105,2.560829,1.160908,2.565163,0.005873,4.790862,10.551130,5.306352,10.459127,0.005026,0.026734,393379.000000,987460.000000,15.304660,11.578890,19.582196,11.543606,0.028024,-0.044606
0,1,188,174,191.000000,233.000000,410.000000,620.000000,215.000008,1.009557,1.033312,1.026152,1.276702,2.866039,1.374863,2.840279,0.003375,1.070180,2.732374,1.194093,2.700841,0.003796,0.752599,2.114603,0.866625,2.082126,0.004077,4.049208,9.303861,4.439066,9.140200,0.003359,0.019102,317861.000000,812862.000000,11.832349,11.744946,12.559035,11.698321,-0.009846,-0.020195
0,1,189,174,191.000000,220.000000,410.000000,555.000000,150.000008,1.129736,1.053463,1.064245,1.431586,2.690095,1.515099,2.685485,0.003816,1.343417,2.595755,1.452835,2.474101,0.003549,1.057546,2.038675,1.164673,1.849254,0.003082,5.080941,8.903012,5.413399,8.385545,0.002918,0.017947,417089.000000,714941.000000,13.147610,11.670086,15.076991,11.684118,-0.054556,-0.032760
0,1,190,180,193.000000,211.000000,420.000000,510.000000,95.000008,1.255245,1.118860,1.165565,1.602646,3.679406,1.696261,3.778457,0.008430,1.673579,3.848093,1.777745,3.938869,0.008374,1.465492,3.250903,1.553795,3.306039,0.007948,6.319987,12.933126,6.561546,13.082999,0.007264,0.033627,600962.000000,1226473.000000,17.922697,11.529407,22.769401,11.403957,0.065216,-0.052376
0,1,191,180,193.000000,209.000000,420.000000,500.000000,85.000008,1.244268,1.263820,1.211811,1.584604,3.487188,1.555999,3.608151,0.009895,1.639424,4.064406,1.572555,4.118818,0.011328,1.422482,3.846096,1.330156,3.802299,0.012357,6.194188,13.845553,5.879183,13.833460,0.010067,0.040344,575685.000000,1545240.000000,19.409026,11.419864,25.626829,11.258793,0.070936,-0.033449
0,1,192,181,193.000000,201.000000,420.000000,460.000000,45.000008,1.188387,1.263766,1.251880,1.883651,2.937782,1.811426,3.054008,0.011608,1.935431,3.369927,1.885896,3.596374,0.014345,1.649943,3.156637,1.632751,3.454641,0.016654,7.032473,11.663693,6.897875,12.399115,0.013031,0.051079,724721.000000,1245333.000000,20.999188,11.389911,24.777831,11.225849,0.151068,-0.047447
0,1,193,181,193.000000,204.000000,420.000000,475.000000,60.000008,1.204179,1.258234,1.268201,2.016953,3.708377,1.889570,3.794265,0.011619,2.117590,4.326258,2.061999,4.489404,0.012967,1.839903,4.089517,1.870013,4.297884,0.013870,7.630213,14.658689,7.519877,15.130836,0.011653,0.045677,793265.000000,1622067.000000,22.699565,11.297580,30.114952,11.047662,0.032828,-0.038248
0,1,198,191,210.000000,218.000000,505.000000,545.000000,45.000008,1.318151,1.273480,1.292369,1.837541,3.679425,1.719151,3.833790,0.017823,2.049280,4.337643,1.927877,4.503439,0.018854,1.907989,4.145873,1.808898,4.274401,0.019109,7.609426,14.720479,7.192850,15.099770,0.016480,0.061987,804352.000000,1523678.000000,25.094062,11.295973,29.416714,11.123125,0.030912,-0.035115
0,1,200,190,212.000000,228.000000,515.000000,595.000000,85.000008,1.090097,1.139445,1.143606,2.155618,3.431850,2.111587,3.480751,0.005880,2.094820,3.631780,2.081542,3.811328,0.007116,1.672706,3.112191,1.687810,3.379923,0.008170,7.382220,12.284900,7.355444,12.891890,0.006602,0.027056,662823.000000,1180087.000000,22.209257,11.451693,28.121972,11.171390,0.043100,-0.033052
0,1,202,185,213.000000,235.000000,520.000000,630.000000,115.000008,1.216294,1.273191,1.280455,1.477859,3.313513,1.551287,3.331905,0.006647,1.480036,3.870863,1.658959,3.915307,0.007467,1.246049,3.678257,1.490537,3.736066,0.007990,5.647050,13.253549,6.290608,13.293050,0.006506,0.030431,507366.000000,1406415.000000,18.852248,11.575308,23.276605,11.256536,-0.055621,-0.051772
