fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
26,288,9,1,196,855.933333,1.192841,2.530451,0.022949,2.713076,0.022763,2.383488,0.021577,9.482668,0.019942,0.079340,843749.000000,19.396631,41.069678,-0.019137
26,288,9,1,197,863.066667,1.170859,2.944685,0.021491,3.153611,0.021405,2.750349,0.020514,10.831619,0.019180,0.075537,974386.000000,20.640436,41.119464,-0.015499
26,288,9,1,198,870.200000,1.153953,3.433309,0.021826,3.676111,0.021890,3.188414,0.021262,12.446602,0.020052,0.078278,1237692.000000,21.843677,41.076518,-0.014550
26,288,9,1,199,877.333333,1.141386,4.013740,0.020273,4.301651,0.020386,3.717522,0.019953,14.392346,0.018952,0.073374,1474529.000000,23.315926,41.088815,-0.021484
26,288,10,1,196,855.933333,1.146178,2.617707,0.021718,2.718431,0.024926,2.306733,0.027398,9.425903,0.022753,0.092974,825824.000000,21.860787,41.045447,-0.020884
26,288,10,1,197,863.066667,1.153502,3.023251,0.019733,3.201784,0.021552,2.757559,0.022721,10.955757,0.019817,0.078734,1036242.000000,23.515515,41.091153,0.018114
26,288,10,1,198,870.200000,1.149187,3.468817,0.018041,3.702909,0.018630,3.200608,0.018675,12.523389,0.017190,0.067263,1288118.000000,25.178308,40.996261,-0.028851
26,288,10,1,199,877.333333,1.140170,3.916052,0.016010,4.185987,0.016178,3.610281,0.015908,14.027106,0.015028,0.058389,1398720.000000,27.151069,41.078917,0.006712
26,288,21,14,203,905.883333,1.213985,1.990274,0.025462,2.099891,0.027544,1.835327,0.028335,7.590600,0.023508,0.097225,714242.000000,17.968634,41.114281,-0.071863
26,288,21,14,204,913.016667,1.199663,2.351767,0.021549,2.512475,0.023092,2.206285,0.023704,8.863465,0.020273,0.081443,881123.000000,18.689201,41.148623,-0.069637
26,288,21,14,205,920.150000,1.191235,2.713283,0.020087,2.927630,0.021361,2.581440,0.021865,10.154128,0.019176,0.075428,1102762.000000,19.700254,41.079500,0.039603
26,288,21,14,206,927.283333,1.184136,3.129337,0.018862,3.404651,0.019415,3.011557,0.019321,11.641365,0.017650,0.068226,1467494.000000,20.730632,41.140125,0.000502
26,288,21,14,207,934.416667,1.171532,3.555375,0.017750,3.870696,0.017073,3.411560,0.015836,13.085470,0.015571,0.059724,1714640.000000,21.896364,41.085534,-0.001216
26,288,21,14,208,941.550000,1.149181,4.029699,0.016501,4.347445,0.015373,3.782328,0.013742,14.548249,0.014095,0.054216,1941511.000000,23.250900,41.081440,-0.006008
26,288,23,15,203,905.883333,1.007742,2.212011,0.024905,2.011200,0.027685,1.496388,0.029532,7.003041,0.024993,0.116967,595539.000000,22.124920,41.091764,-0.022017
26,288,23,15,204,913.016667,1.008280,2.604990,0.022294,2.408389,0.023919,1.811619,0.024791,8.251578,0.021875,0.099636,745955.000000,23.494370,41.060100,0.004916
26,288,23,15,205,920.150000,1.002729,3.040540,0.020527,2.833064,0.021074,2.137139,0.021000,9.578209,0.019434,0.087101,885923.000000,25.278658,41.032871,-0.034559
26,288,23,15,206,927.283333,0.993266,3.495431,0.018244,3.260171,0.018366,2.451909,0.017997,10.907270,0.017082,0.075989,1064896.000000,27.010075,41.053293,0.022357
26,288,25,13,204,913.016667,1.054014,2.193399,0.024582,2.073462,0.027146,1.607262,0.028729,7.262965,0.024296,0.109791,655525.000000,14.238260,41.216854,0.037519
26,288,25,13,205,920.150000,1.052186,2.578014,0.023016,2.474966,0.024263,1.936649,0.024679,8.521730,0.021979,0.096711,852455.000000,14.477404,41.142265,0.012044
