fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
12,7,29,25,18,-416.600000,0.959368,2.217169,0.020028,1.929565,0.019755,1.371560,0.018672,6.682425,0.017516,0.085339,466045.000000,19.560167,47.779103,0.033802
12,7,29,25,19,-409.466667,0.944325,2.533926,0.018405,2.201479,0.019100,1.554247,0.019171,7.517362,0.017387,0.084094,552088.000000,20.448897,47.723424,0.044530
12,7,29,25,20,-402.333333,0.943840,2.882514,0.018830,2.529457,0.021186,1.796654,0.023053,8.547115,0.019818,0.094280,595089.000000,21.409330,47.763739,0.108293
12,7,29,25,21,-395.200000,0.955812,3.308268,0.018995,2.966028,0.021852,2.145149,0.024269,9.933977,0.020709,0.095903,683669.000000,22.362685,47.684574,0.028186
12,7,29,25,22,-388.066667,0.967147,3.779031,0.020046,3.454146,0.024633,2.539394,0.028946,11.482140,0.023647,0.106923,830486.000000,23.547979,47.662890,0.024703
12,7,29,25,23,-380.933333,1.001389,4.389013,0.019483,4.179912,0.024341,3.193816,0.028725,13.807648,0.023611,0.102074,1025396.000000,25.183520,47.646769,0.038512
12,7,37,24,20,-402.333333,0.948498,1.984739,0.020014,1.689455,0.029127,1.178985,0.038166,5.914117,0.027518,0.138051,430681.000000,17.350001,47.790712,0.090646
12,7,37,24,21,-395.200000,0.992929,2.268091,0.016830,2.040477,0.022502,1.499968,0.027629,7.075038,0.021249,0.100236,525427.000000,17.723735,47.744501,0.078446
12,7,37,24,22,-388.066667,1.014203,2.529319,0.016260,2.344503,0.019621,1.770240,0.022475,8.058951,0.018293,0.083284,677656.000000,18.451825,47.786080,0.118450
12,7,37,24,23,-380.933333,1.023357,2.854843,0.016740,2.696780,0.018528,2.067579,0.019801,9.178240,0.017183,0.076197,715915.000000,19.272074,47.708740,-0.106231
12,7,37,24,24,-373.816667,1.021900,3.210312,0.016571,3.056515,0.016553,2.353641,0.016045,10.306369,0.015261,0.066834,765168.000000,20.342623,47.768231,-0.020482
12,7,37,24,25,-366.666667,1.006092,3.613794,0.018428,3.418586,0.017774,2.606343,0.016611,11.422237,0.016479,0.072311,876181.000000,21.603506,47.677237,-0.028837
12,7,37,24,26,-359.533333,0.993964,4.161534,0.018451,3.924396,0.018069,2.972037,0.017249,12.994932,0.016966,0.074188,1057615.000000,22.804195,47.668996,-0.017551
12,7,41,35,25,-366.666667,0.990440,2.119321,0.015697,1.888543,0.018696,1.378476,0.021172,6.594395,0.017070,0.081688,468885.000000,13.234728,47.702101,0.010665
12,7,41,35,26,-359.533333,0.999167,2.356623,0.014670,2.140415,0.016528,1.586658,0.017870,7.397379,0.015119,0.070428,588159.000000,13.408086,47.659333,-0.041860
12,7,41,35,27,-352.416667,0.997850,2.611970,0.014914,2.392673,0.015677,1.782509,0.015932,8.188099,0.014299,0.065704,707693.000000,13.450297,47.631896,-0.072898
12,7,41,35,28,-345.266667,0.991055,2.912392,0.015190,2.675561,0.015076,1.991812,0.014475,9.067706,0.013776,0.062811,828109.000000,13.556704,47.612754,-0.082005
12,7,41,35,29,-338.133333,0.978558,3.243864,0.015622,2.968812,0.014840,2.194322,0.013594,9.972386,0.013626,0.061873,879992.000000,13.712403,47.567856,-0.075698
12,7,41,35,30,-331.016667,0.963727,3.634530,0.016634,3.303378,0.015771,2.416889,0.014466,11.004036,0.014648,0.066635,928301.000000,13.922291,47.571353,-0.061325
12,7,41,35,31,-323.883333,0.951297,4.105370,0.016078,3.711218,0.015406,2.692545,0.014352,12.269256,0.014456,0.065895,1005442.000000,14.185895,47.541356,-0.041712
12,7,44,36,25,-366.666667,1.000266,1.956802,0.011587,1.742606,0.007173,1.275677,0.002198,6.149108,0.005100,0.024592,441920.000000,18.844754,47.618885,-0.086783
12,7,44,36,26,-359.533333,0.957510,2.118546,0.012549,1.831777,0.009115,1.295682,0.004975,6.372812,0.007181,0.035290,501215.000000,19.712328,47.587537,-0.097185
12,7,44,36,27,-352.416667,0.926893,2.335652,0.014985,1.980530,0.012248,1.367528,0.008859,6.801236,0.010438,0.051931,510666.000000,20.094956,47.590094,-0.209203
12,7,44,36,28,-345.266667,0.898027,2.617879,0.016733,2.177861,0.014925,1.468530,0.012488,7.385655,0.013306,0.067021,551444.000000,20.795710,47.579808,-0.195065
12,7,44,36,29,-338.133333,0.881934,2.961341,0.019002,2.444788,0.018068,1.629462,0.016570,8.204920,0.016610,0.083566,607158.000000,21.881440,47.555942,-0.137247
12,7,44,36,30,-331.016667,0.868220,3.419740,0.021255,2.807319,0.020300,1.853277,0.018814,9.327664,0.018948,0.095286,683444.000000,23.221563,47.546127,-0.132235
12,7,44,36,31,-323.883333,0.853961,3.997119,0.020250,3.256885,0.019351,2.126318,0.018001,10.723458,0.018247,0.092055,808708.000000,24.862959,47.459937,-0.114932
12,7,55,42,33,-309.600000,0.963036,2.117473,0.014551,1.840173,0.018021,1.308557,0.021067,6.406344,0.016633,0.081223,505530.000000,17.800458,47.463058,0.188378
12,7,55,42,34,-302.483333,0.975969,2.336741,0.014081,2.076175,0.016926,1.504750,0.019330,7.164675,0.015701,0.074657,635992.000000,18.714944,47.457330,0.214568
12,7,55,42,35,-295.350000,0.985744,2.586347,0.015003,2.340949,0.016639,1.723046,0.017785,8.009414,0.015351,0.071340,717965.000000,19.522457,47.466406,0.192854
12,7,55,42,36,-288.216667,0.982214,2.890332,0.015575,2.631889,0.016885,1.941952,0.017742,8.918745,0.015657,0.071893,802375.000000,20.598953,47.401813,0.141146
12,7,55,42,37,-281.083333,0.986075,3.228585,0.016188,2.974960,0.017520,2.214582,0.018419,10.001658,0.016404,0.074155,848389.000000,21.766800,47.438903,0.116674
12,7,55,42,38,-273.933333,0.985704,3.636855,0.017187,3.376353,0.017516,2.524562,0.017414,11.262178,0.016418,0.073312,884190.000000,23.025200,47.371500,0.075982
12,7,55,42,39,-266.800000,0.976446,4.121379,0.017254,3.819691,0.018592,2.842500,0.019586,12.642720,0.017670,0.078575,1000910.000000,24.446759,47.302602,0.039086
