fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
29,5742,11,9,147,506.950000,1.022288,2.976806,0.022324,2.818878,0.022536,2.163659,0.022033,9.560346,0.020666,0.091336,787979.000000,14.506099,21.809735,-0.015441
29,5742,11,9,148,514.083333,1.011860,3.450838,0.020123,3.272041,0.020805,2.503724,0.020945,10.969699,0.019393,0.084888,877023.000000,14.843113,21.748127,-0.027573
29,5742,11,9,149,521.200000,1.010524,3.966361,0.019096,3.788962,0.021247,2.910936,0.023010,12.591832,0.020188,0.087349,1106077.000000,15.161157,21.770577,-0.026343
29,5742,11,9,150,528.350000,1.025324,4.531428,0.017441,4.420572,0.019983,3.459313,0.022171,14.596405,0.019207,0.081253,1324833.000000,15.354519,21.807924,-0.024806
