fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
19,2,23,18,31,-327.616667,1.026004,1.685001,0.013771,1.502910,0.013627,1.110361,0.012731,5.431242,0.011228,0.054921,288528.000000,29.605269,11.643040,0.075364
19,2,23,18,32,-322.616667,1.013799,1.801023,0.012641,1.605309,0.015320,1.181039,0.017545,5.736154,0.013672,0.066404,299360.000000,29.322886,11.675804,0.075837
19,2,23,18,33,-317.616667,1.034400,1.912661,0.011729,1.748836,0.016329,1.317573,0.020566,6.215505,0.015256,0.071968,321157.000000,29.040066,11.708735,0.070164
19,2,23,18,34,-312.616667,1.050532,2.025361,0.013238,1.890868,0.016276,1.452014,0.018803,6.684387,0.014833,0.068285,341765.000000,28.670544,11.773837,0.026450
19,2,23,18,35,-307.616667,1.051943,2.180788,0.013793,2.056589,0.016838,1.590591,0.019432,7.207015,0.015416,0.069850,413476.000000,28.188986,11.811402,-0.092178
19,2,23,18,36,-302.616667,1.066717,2.326161,0.013501,2.237163,0.016259,1.761102,0.018539,7.795409,0.014959,0.066217,429690.000000,27.841694,11.814600,-0.122125
19,2,23,18,37,-297.616667,1.068310,2.494836,0.015967,2.420336,0.015661,1.917084,0.014729,8.373157,0.013878,0.060616,468320.000000,27.563651,11.886999,-0.101885
19,2,23,18,38,-292.616667,1.046515,2.724517,0.017737,2.616218,0.016110,2.043472,0.013776,8.957462,0.014190,0.062201,508816.000000,27.021543,11.930452,-0.109056
19,2,23,18,39,-287.616667,1.030813,2.978084,0.018406,2.841818,0.017078,2.198593,0.015108,9.644215,0.015359,0.067374,528174.000000,26.545589,11.946543,-0.096516
19,2,23,18,40,-282.616667,1.015310,3.272650,0.018002,3.101531,0.016747,2.375631,0.014905,10.438742,0.015223,0.066890,558293.000000,25.853058,11.984403,-0.070728
19,2,24,18,31,-327.616667,1.173486,1.484132,0.022944,1.446086,0.024911,1.182098,0.025497,5.471421,0.019705,0.091205,303772.000000,28.129846,11.737847,-0.055261
