fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
37,517,38,27,29,-335.450000,1.026013,1.858107,0.016987,1.680530,0.022049,1.253499,0.026584,5.989263,0.020127,0.096168,389724.000000,30.758833,25.314940,-0.011597
37,517,38,27,30,-330.450000,1.040859,2.015928,0.016332,1.865800,0.018406,1.420115,0.019781,6.591993,0.016434,0.076287,440428.000000,30.497782,25.541313,0.028785
37,517,38,27,31,-325.450000,1.029235,2.187338,0.016117,2.023952,0.016557,1.534409,0.016312,7.072622,0.014559,0.067109,476488.000000,30.108854,25.484794,0.042058
37,517,38,27,32,-320.450000,1.024326,2.368455,0.015384,2.200900,0.015523,1.670408,0.015054,7.621722,0.013797,0.062954,525282.000000,29.572606,25.565967,0.083207
37,517,38,27,33,-315.450000,1.013452,2.551692,0.014790,2.365603,0.014722,1.785868,0.014097,8.124213,0.013187,0.059992,520493.000000,29.133326,25.648673,0.081185
37,517,38,27,34,-310.450000,1.007741,2.745843,0.014199,2.549161,0.014606,1.922171,0.014536,8.693096,0.013313,0.060209,555314.000000,28.684036,25.664234,0.066411
37,517,38,27,35,-305.450000,1.004365,2.941564,0.014314,2.737925,0.016048,2.065270,0.017389,9.281535,0.014953,0.067201,602249.000000,28.182525,25.656701,0.041031
37,517,38,27,36,-300.450000,1.013253,3.166904,0.014692,2.988547,0.017233,2.281299,0.019403,10.080979,0.016267,0.071883,655397.000000,27.776079,25.675752,0.026097
37,517,38,27,37,-295.450000,1.020411,3.406849,0.015393,3.252935,0.017174,2.507917,0.018562,10.921390,0.016175,0.070439,720928.000000,27.132340,25.780304,0.029160
37,517,38,27,38,-290.450000,1.021638,3.691314,0.015413,3.547197,0.016591,2.746808,0.017394,11.847531,0.015634,0.067434,763529.000000,26.400239,25.768561,0.013685
37,517,39,27,29,-335.450000,1.016509,1.981847,0.006775,1.792819,0.011208,1.333375,0.015615,6.328942,0.010851,0.051505,411614.000000,29.077802,25.567646,0.039294
37,517,39,27,30,-330.450000,1.036546,2.048982,0.009370,1.893291,0.013238,1.437477,0.016834,6.672319,0.012470,0.057880,448817.000000,28.619735,25.540042,0.079092
37,517,39,27,31,-325.450000,1.048562,2.173838,0.012605,2.043453,0.015422,1.575355,0.017792,7.160957,0.014153,0.064332,420412.000000,28.100163,25.551218,-0.069824
37,517,39,27,32,-320.450000,1.053152,2.322987,0.014359,2.208438,0.015918,1.717771,0.016933,7.685779,0.014385,0.064363,474828.000000,27.361780,25.626415,-0.050752
37,517,39,27,33,-315.450000,1.049428,2.507394,0.016338,2.394989,0.017273,1.866221,0.017606,8.266565,0.015589,0.069052,543209.000000,26.798893,25.757683,-0.002005
37,517,39,27,34,-310.450000,1.045377,2.732652,0.016172,2.622133,0.015794,2.046339,0.014835,8.974439,0.014187,0.062220,590739.000000,26.137325,25.786607,0.005960
37,517,39,27,35,-305.450000,1.029594,2.949331,0.015172,2.809121,0.014020,2.169792,0.012324,9.539799,0.012576,0.055291,623653.000000,25.389942,25.777788,-0.002163
37,517,39,27,36,-300.450000,1.018360,3.180139,0.014615,3.015971,0.014411,2.313745,0.013752,10.174128,0.013221,0.058135,651151.000000,24.802792,25.796411,-0.007949
37,517,39,27,37,-295.450000,1.014836,3.414114,0.013842,3.243749,0.014237,2.487968,0.014251,10.884883,0.013252,0.057979,682040.000000,23.926132,25.894708,-0.071219
37,517,39,27,38,-290.450000,1.012308,3.652730,0.013685,3.477770,0.014416,2.668314,0.014805,11.616624,0.013538,0.058939,694928.000000,22.899025,25.904350,0.006932
37,517,39,27,39,-285.450000,1.013122,3.914001,0.013994,3.745090,0.016015,2.883013,0.017758,12.457550,0.015259,0.065933,742238.000000,21.676540,26.110554,-0.013505
37,517,39,27,40,-280.450000,1.024353,4.200451,0.013639,4.077562,0.016307,3.180269,0.018694,13.517468,0.015682,0.066656,811751.000000,20.378803,26.130143,-0.033564
37,517,40,28,29,-335.450000,1.071036,1.902389,0.020605,1.791353,0.025099,1.392299,0.028809,6.401081,0.022478,0.103343,382756.000000,27.226058,25.541144,-0.058659
37,517,40,28,30,-330.450000,1.080129,2.098385,0.019192,2.016155,0.021907,1.592855,0.023829,7.120502,0.019601,0.087621,414700.000000,26.594975,25.649225,0.026619
37,517,40,28,31,-325.450000,1.076642,2.305116,0.018581,2.233027,0.020272,1.771854,0.021233,7.796757,0.018150,0.079865,497598.000000,25.948272,25.593667,-0.107861
37,517,40,28,32,-320.450000,1.075301,2.526701,0.018265,2.468827,0.020055,1.969079,0.021192,8.535599,0.018210,0.078939,532959.000000,25.022840,25.720976,-0.058273
37,517,40,28,33,-315.450000,1.075882,2.766617,0.018758,2.728147,0.019728,2.189141,0.020049,9.351119,0.017963,0.076731,583234.000000,24.230889,25.795520,-0.078827
37,517,40,28,34,-310.450000,1.067636,3.045651,0.019070,3.007032,0.019724,2.407973,0.019768,10.215346,0.018085,0.076722,646049.000000,23.331733,25.836935,-0.071344
37,517,40,28,35,-305.450000,1.064887,3.347407,0.020210,3.321255,0.021278,2.665158,0.021769,11.198553,0.019764,0.083047,710890.000000,22.274913,25.851938,-0.070692
37,517,40,28,36,-300.450000,1.062866,3.722170,0.020137,3.713738,0.021137,2.988162,0.021619,12.428675,0.019795,0.082333,794876.000000,21.341958,25.942131,-0.047050
37,517,42,26,31,-325.450000,1.041621,1.956733,0.018955,1.805336,0.016159,1.371536,0.012385,6.403112,0.013110,0.061203,388109.000000,34.120745,25.330990,-0.037752
37,517,42,26,32,-320.450000,1.013815,2.142178,0.017378,1.951199,0.016450,1.456469,0.014687,6.822821,0.014063,0.065880,430995.000000,33.934844,25.422487,-0.037120
37,517,42,26,33,-315.450000,1.006267,2.329004,0.016585,2.126300,0.017233,1.585442,0.017239,7.362638,0.015413,0.071577,449859.000000,33.861838,25.481738,-0.054161
37,517,42,26,34,-310.450000,1.001804,2.528434,0.016124,2.317618,0.016620,1.729779,0.016537,7.957639,0.015023,0.069109,507143.000000,33.808584,25.483432,-0.097861
37,517,42,26,35,-305.450000,0.995410,2.736683,0.015727,2.511485,0.015843,1.871488,0.015425,8.558078,0.014400,0.065851,542114.000000,33.705075,25.440675,-0.094113
37,517,42,26,36,-300.450000,0.988656,2.958843,0.015699,2.715516,0.015857,2.018453,0.015523,9.190027,0.014553,0.066262,578855.000000,33.756768,25.467956,-0.084362
37,517,42,26,37,-295.450000,0.983962,3.201190,0.015760,2.942077,0.016214,2.184807,0.016221,9.895547,0.015048,0.068156,637983.000000,33.593460,25.430708,0.002165
37,517,42,26,38,-290.450000,0.981496,3.463349,0.015894,3.192531,0.016323,2.372841,0.016337,10.679103,0.015254,0.068653,659085.000000,33.506608,25.383770,-0.011862
37,517,42,26,39,-285.450000,0.977805,3.751655,0.015689,3.463206,0.018464,2.572447,0.020972,11.524579,0.017629,0.078976,738674.000000,33.278088,25.547810,-0.008644
37,517,42,26,40,-280.450000,0.998517,4.051958,0.014823,3.831982,0.019247,2.912330,0.023341,12.710718,0.018664,0.081456,818607.000000,33.132123,25.593494,-0.088856
37,517,43,26,31,-325.450000,1.023795,2.166679,0.017769,1.993299,0.014995,1.502717,0.011393,6.968792,0.012506,0.057995,456699.000000,32.182928,25.351675,0.080888
37,517,43,26,32,-320.450000,0.999050,2.359179,0.016299,2.142744,0.013548,1.588322,0.010053,7.404539,0.011430,0.053287,479164.000000,31.821739,25.449347,0.050266
37,517,43,26,33,-315.450000,0.975087,2.551201,0.015626,2.283600,0.013942,1.662399,0.011606,7.815159,0.012219,0.057445,523447.000000,31.517701,25.515562,0.041857
37,517,43,26,34,-310.450000,0.964853,2.757840,0.016140,2.461129,0.014619,1.781268,0.012536,8.359497,0.013076,0.061365,506355.000000,31.243655,25.499804,-0.022514
37,517,43,26,35,-305.450000,0.946352,2.996323,0.016207,2.643384,0.014897,1.885696,0.013044,8.908229,0.013507,0.063811,533794.000000,30.950554,25.487608,-0.019228
37,517,43,26,36,-300.450000,0.938483,3.243454,0.016867,2.854915,0.016946,2.027229,0.016561,9.562773,0.015751,0.074298,578812.000000,30.827443,25.563296,-0.003413
