fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
26,6,31,27,28,-341.766667,1.379875,2.077991,0.008029,2.458755,0.008321,2.419675,0.008164,9.008106,0.006799,0.025232,357912.000000,28.758097,37.073845,-0.287102
26,6,31,27,29,-336.783333,1.371745,2.161133,0.008450,2.560710,0.008593,2.518121,0.008273,9.313322,0.007043,0.026055,405266.000000,28.420342,37.086699,-0.073078
26,6,31,27,30,-331.766667,1.360772,2.260608,0.009147,2.678795,0.008219,2.627987,0.006767,9.664083,0.006486,0.023897,438538.000000,28.063451,37.162214,-0.067231
26,6,31,27,31,-326.766667,1.336171,2.368249,0.010684,2.781245,0.009357,2.696257,0.007410,9.941209,0.007436,0.027377,422319.000000,27.575777,37.173486,-0.024141
26,6,31,27,32,-321.783333,1.317477,2.513202,0.011262,2.938593,0.011563,2.827444,0.011334,10.402088,0.009945,0.036533,438688.000000,27.135731,37.239118,0.012973
26,6,31,27,33,-316.783333,1.317760,2.650803,0.011922,3.120468,0.010478,3.016194,0.008487,10.973968,0.008733,0.031835,476616.000000,26.645384,37.309704,-0.037259
26,6,31,27,34,-311.766667,1.278084,2.829756,0.013879,3.266114,0.011977,3.083857,0.009356,11.362093,0.010037,0.036987,497116.000000,26.161300,37.329600,-0.077384
26,6,31,27,35,-306.783333,1.266983,3.043549,0.014993,3.511636,0.016010,3.304724,0.016485,12.114375,0.014471,0.053058,522935.000000,25.513971,37.411021,-0.087010
26,6,31,27,36,-301.766667,1.270417,3.286078,0.016482,3.828330,0.017382,3.628641,0.017715,13.115172,0.015851,0.057304,566588.000000,25.094506,37.341841,-0.063979
26,6,31,27,37,-296.783333,1.260156,3.585167,0.018351,4.177085,0.018552,3.947556,0.018150,14.193312,0.016938,0.060811,618311.000000,24.231428,37.540474,-0.064600
26,6,31,27,38,-291.783333,1.252539,3.942912,0.019181,4.601972,0.020033,4.343908,0.020334,15.515229,0.018578,0.066369,690089.000000,23.392592,37.529156,-0.085119
26,6,31,27,39,-286.783333,1.251971,4.341460,0.018360,5.099008,0.019495,4.830839,0.020159,17.075757,0.018278,0.064617,747107.000000,22.657152,37.577843,-0.082747
26,6,32,27,28,-341.766667,1.372139,1.965078,0.013785,2.292316,0.011241,2.229466,0.007780,8.470869,0.007939,0.030069,307147.000000,27.000435,37.094789,-0.059546
26,6,32,27,29,-336.783333,1.334734,2.100071,0.013905,2.420721,0.011737,2.315898,0.008667,8.806001,0.008718,0.033156,390142.000000,26.443238,37.195124,0.011460
26,6,32,27,30,-331.766667,1.302877,2.257102,0.013921,2.576443,0.011169,2.430178,0.007585,9.238566,0.008441,0.032146,382378.000000,25.918007,37.286363,-0.045215
26,6,32,27,31,-326.766667,1.263739,2.414800,0.013236,2.708951,0.010708,2.500534,0.007395,9.587128,0.008393,0.032127,403623.000000,25.311365,37.267521,0.033710
26,6,32,27,32,-321.783333,1.240753,2.576188,0.013320,2.866041,0.012887,2.614795,0.011827,10.041829,0.011069,0.042444,421350.000000,24.704359,37.315637,0.020276
26,6,32,27,33,-316.783333,1.234836,2.757378,0.012425,3.077681,0.011265,2.809269,0.009574,10.696842,0.009677,0.036913,453261.000000,24.044866,37.433432,-0.033344
26,6,32,27,34,-311.766667,1.207962,2.919351,0.011305,3.213324,0.009139,2.884212,0.006436,11.078715,0.007673,0.029477,475133.000000,23.389389,37.449828,-0.072357
26,6,32,27,35,-306.783333,1.190482,3.087410,0.011833,3.371361,0.010754,2.994895,0.009199,11.546939,0.009468,0.036508,503065.000000,22.559140,37.500169,-0.003472
26,6,32,27,36,-301.766667,1.179554,3.284683,0.012381,3.575876,0.011474,3.159721,0.010122,12.171982,0.010267,0.039555,532698.000000,21.923817,37.471684,-0.060091
