fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
8,2795,10,6,31,-388.916667,0.830206,1.895084,0.016529,1.425398,0.023733,0.876060,0.030748,4.942701,0.022565,0.127311,613823.000000,33.071165,31.211417,0.052847
8,2795,10,6,32,-383.916667,0.853348,2.051706,0.014267,1.594546,0.017664,1.010746,0.020563,5.500362,0.016524,0.089921,691693.000000,33.044049,31.215242,0.028064
8,2795,10,6,33,-378.916667,0.851366,2.187794,0.013640,1.707065,0.014925,1.083904,0.015762,5.851574,0.013680,0.073854,891382.000000,33.075060,31.257927,0.056987
8,2795,10,6,34,-373.916667,0.853416,2.350120,0.014594,1.849332,0.016562,1.181593,0.018102,6.300873,0.015392,0.082078,844424.000000,33.092532,31.282009,0.028813
8,2795,10,6,35,-368.916667,0.857965,2.530781,0.015301,2.013352,0.017583,1.297792,0.019451,6.821406,0.016473,0.086583,897601.000000,33.086584,31.297602,0.030910
8,2795,10,6,36,-363.916667,0.863353,2.737357,0.017519,2.203347,0.019183,1.434027,0.020366,7.424546,0.017951,0.092938,1035406.000000,32.972535,31.334047,0.018021
8,2795,10,6,37,-358.916667,0.862214,3.010332,0.019648,2.436013,0.022274,1.589850,0.024464,8.154162,0.021060,0.108014,1131105.000000,32.832308,31.394423,0.019039
8,2795,10,6,38,-353.916667,0.874159,3.328831,0.020865,2.745940,0.023384,1.822969,0.025423,9.141810,0.022232,0.111490,1347789.000000,32.707464,31.463729,0.010413
8,2795,10,6,39,-348.916667,0.875192,3.704895,0.020301,3.078118,0.021583,2.053307,0.022436,10.186598,0.020513,0.101766,1388263.000000,32.603187,31.528419,-0.023397
8,2795,12,7,32,-383.916667,0.973896,1.781973,0.021407,1.531912,0.020252,1.085616,0.018003,5.452098,0.016939,0.085071,733005.000000,28.893237,31.348941,0.063022
8,2795,12,7,33,-378.916667,0.954244,1.972706,0.018784,1.687030,0.019251,1.183336,0.018889,5.913868,0.016796,0.083941,822771.000000,28.557693,31.317854,-0.053962
8,2795,12,7,34,-373.916667,0.953132,2.152519,0.016909,1.856676,0.018388,1.309140,0.019231,6.445396,0.016579,0.081626,947779.000000,28.228736,31.338844,0.191586
8,2795,12,7,35,-368.916667,0.951179,2.336667,0.015694,2.028429,0.018033,1.435097,0.019880,6.982468,0.016600,0.080767,1069827.000000,27.827601,31.339659,0.153852
8,2795,12,7,36,-363.916667,0.960841,2.519233,0.014847,2.222457,0.019074,1.594441,0.022960,7.604479,0.018021,0.085948,1211523.000000,27.370963,31.392856,0.149941
8,2795,12,7,37,-358.916667,0.980853,2.710699,0.014662,2.452334,0.019214,1.801183,0.023412,8.352855,0.018288,0.084807,1300537.000000,26.833246,31.454335,0.137491
8,2795,12,7,38,-353.916667,0.996620,2.916669,0.014807,2.693657,0.017731,2.016133,0.020247,9.132013,0.016722,0.075740,1448694.000000,26.181068,31.490282,0.124225
8,2795,12,7,39,-348.916667,1.000727,3.142579,0.015978,2.929950,0.018368,2.209395,0.020357,9.879880,0.017286,0.077298,1586811.000000,25.528680,31.562263,0.106875
8,2795,12,7,40,-343.916667,1.009250,3.418804,0.016556,3.231837,0.017874,2.465894,0.018756,10.839836,0.016784,0.073782,1719958.000000,24.737811,31.594511,0.095495
8,2795,12,7,41,-338.916667,1.004155,3.708581,0.016948,3.507601,0.016822,2.671891,0.016257,11.699259,0.015702,0.068755,1866346.000000,23.824737,31.594469,0.072718
8,2795,12,7,42,-333.916667,0.996997,4.047340,0.016740,3.821870,0.016446,2.900261,0.015748,12.676906,0.015424,0.067418,2016702.000000,22.979013,31.650124,0.044199
