fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
26,1855,6,2,155,233.250000,1.082428,2.637346,0.012800,2.603298,0.001959,2.094896,-0.009122,8.968420,-0.000319,-0.001364,1697105.000000,32.707075,11.149445,0.026373
26,1855,6,2,156,238.250000,1.015700,2.806132,0.014149,2.628794,0.006871,1.999352,-0.001397,8.954128,0.004839,0.021672,1667933.000000,32.404467,11.161929,0.029608
26,1855,6,2,157,243.250000,0.986248,3.034388,0.015972,2.783919,0.013537,2.066959,0.010483,9.401715,0.012018,0.054663,1614063.000000,32.300224,11.214407,-0.019308
26,1855,6,2,158,248.250000,0.975399,3.290793,0.017470,3.005663,0.017494,2.216030,0.017021,10.083995,0.016212,0.073772,1738871.000000,32.018208,11.232227,-0.016049
26,1855,6,2,159,253.250000,0.973332,3.609288,0.019057,3.309727,0.022658,2.444143,0.025940,11.036526,0.021615,0.097601,1977816.000000,31.835162,11.185529,-0.021294
26,1855,6,2,160,258.250000,0.997625,3.978615,0.019704,3.755580,0.025998,2.850031,0.032017,12.469496,0.025181,0.110173,2490977.000000,31.682210,11.163447,-0.017372
26,1855,6,2,161,263.250000,1.027152,4.393229,0.018875,4.286101,0.024755,3.356643,0.030186,14.176485,0.024082,0.101708,2822127.000000,31.462235,11.155856,-0.010856
26,1855,7,2,155,233.250000,1.110432,2.639358,0.024776,2.666211,0.020714,2.197603,0.015655,9.207465,0.017729,0.074281,1708276.000000,30.146214,11.205810,-0.086490
26,1855,7,2,156,238.250000,1.075619,2.966323,0.022498,2.942348,0.020371,2.369616,0.017356,10.023668,0.018058,0.076385,2013665.000000,29.629583,11.204708,-0.078633
26,1855,7,2,157,243.250000,1.060558,3.306728,0.021770,3.265598,0.020885,2.608875,0.019312,11.017497,0.019076,0.080560,2191501.000000,29.244184,11.197784,-0.074418
26,1855,7,2,158,248.250000,1.047050,3.686197,0.020973,3.624360,0.021703,2.873453,0.021883,12.125388,0.020272,0.085542,2375966.000000,28.647616,11.177158,-0.055551
26,1855,7,2,159,253.250000,1.051363,4.079840,0.019297,4.052178,0.021115,3.237668,0.022499,13.475520,0.020038,0.083402,2643370.000000,28.131425,11.157082,-0.038779
