fov,line,cellID,parentID,frame0,frame1,t0Trans,t1Trans,divT,w0,w1,meanw,L0,L1,expfitBL0,expfitBL1,expfitBL2,area0,area1,expfitBarea0,expfitBarea1,expfitBarea2,V0,V1,expfitBV0,expfitBV1,expfitBV2,SA0,SA1,expfitBSA0,expfitBSA1,expfitBSA2,meanbeta2SA_V_4_0,Itot0,Itot1,xCM0,yCM0,xCM1,yCM1,orientation0,orientation1
0,1,73,64,70.000000,79.000000,-173.550000,-125.766667,53.093254,0.987214,0.954327,0.944937,2.114694,3.986535,2.042860,4.043943,0.012844,1.878507,3.609010,1.795399,3.533038,0.012732,1.366792,2.623999,1.292120,2.473044,0.012210,6.558565,11.952052,6.260077,11.620651,0.011635,0.058893,282197.000000,486397.000000,15.287847,13.449373,19.575916,13.318651,0.101218,0.032427
0,1,74,64,70.000000,80.000000,-173.550000,-120.466667,58.393254,0.967080,1.086141,0.995459,2.138218,4.855632,2.039420,5.149960,0.015839,1.867122,5.020736,1.729797,5.219198,0.018883,1.333817,4.163471,1.199690,4.228596,0.021541,6.496270,16.568455,6.006601,17.073412,0.017863,0.079716,248384.000000,890459.000000,17.256773,13.485839,24.821420,13.046192,-0.060739,-0.022565
0,1,77,63,71.000000,78.000000,-168.233333,-131.083333,42.459921,0.994265,0.942633,0.929588,2.068362,3.559906,2.009835,3.746313,0.014641,1.844352,3.164999,1.736232,3.206874,0.014426,1.348587,2.265077,1.228687,2.202076,0.013718,6.460683,10.542197,6.061662,10.579301,0.013094,0.064960,254769.000000,419719.000000,11.972794,13.600298,12.840462,13.694062,-0.083675,0.008950
0,1,78,63,71.000000,80.000000,-168.233333,-120.466667,53.076588,0.872746,0.791738,0.814824,1.935311,3.189627,1.891580,3.437213,0.011234,1.525575,2.390827,1.470398,2.535004,0.010244,0.983720,1.440407,0.934407,1.497805,0.008875,5.306258,7.933621,5.103172,8.336955,0.009232,0.044988,200822.000000,297558.000000,13.828798,13.577973,16.717350,13.470621,0.143796,0.026966
0,1,79,77,79.000000,87.000000,-125.766667,-83.333333,47.743254,0.890141,0.946161,0.886802,1.917674,3.500012,1.820955,3.683776,0.014725,1.536960,3.119460,1.395017,3.234211,0.017573,1.008741,2.239126,0.874732,2.280733,0.020028,5.362699,10.403623,4.858518,10.706115,0.016512,0.079773,193398.000000,415146.000000,12.002564,13.785640,12.811009,13.828164,0.002255,-0.017572
0,1,80,77,79.000000,87.000000,-125.766667,-83.333333,47.743254,0.913006,0.982491,0.905107,2.066384,3.258431,1.961384,3.470245,0.011924,1.707734,2.994226,1.555603,3.060756,0.014144,1.153600,2.222046,1.008529,2.172328,0.016036,5.926996,10.057428,5.398792,10.180704,0.013256,0.061206,222376.000000,434826.000000,13.847526,13.758609,16.203795,13.567940,0.054912,-0.029941
0,1,81,73,80.000000,90.000000,-120.466667,-67.416667,58.359921,0.999957,1.118839,1.045824,2.093181,5.256688,2.049272,5.459235,0.016754,1.878507,5.612751,1.827853,5.791817,0.019720,1.382072,4.801512,1.335023,4.911109,0.022272,6.575636,18.476931,6.371665,18.933784,0.018622,0.085214,292078.000000,951739.000000,19.392240,13.228860,29.220433,12.805082,0.059455,0.017988
0,1,86,78,81.000000,90.000000,-115.150000,-67.416667,53.043254,0.771534,0.908899,0.878805,1.965826,4.266009,1.884589,4.447305,0.016149,1.388957,3.700089,1.393477,4.034908,0.019997,0.798827,2.571283,0.840309,2.931178,0.023499,4.764858,12.181121,4.802988,13.257381,0.019097,0.107261,175714.000000,505984.000000,17.922976,13.516791,24.591559,13.024951,-0.045603,-0.006597
0,1,89,79,88.000000,103.000000,-78.016667,1.583333,84.909921,0.892378,0.868156,0.877841,1.913826,3.412321,1.820714,3.436228,0.007466,1.536960,2.800683,1.424609,2.885127,0.008296,1.010944,1.848624,0.912973,1.947308,0.008905,5.365387,9.306740,4.970369,9.571588,0.007703,0.035514,206679.000000,369520.000000,11.974901,13.863096,12.722457,13.515333,0.151257,-0.058237
0,1,90,79,88.000000,103.000000,-78.016667,1.583333,84.909921,0.944443,0.881671,0.899864,1.998816,3.572377,1.903367,3.650659,0.007656,1.696349,2.982841,1.544446,3.118872,0.008262,1.179733,2.001595,1.026014,2.139458,0.008639,5.930596,9.894950,5.382154,10.316012,0.007648,0.032981,234909.000000,394128.000000,13.800105,13.762868,16.097446,13.443793,0.006291,-0.158067
0,1,91,80,88.000000,101.000000,-78.016667,-9.016667,74.309921,0.969890,0.988352,0.991245,1.722385,4.047950,1.655328,4.172299,0.012420,1.468651,3.791168,1.424684,3.996372,0.013857,1.033665,2.852863,1.012432,3.069239,0.014900,5.248105,12.568884,5.089013,13.158507,0.012763,0.056833,217960.000000,583531.000000,15.598878,13.463224,19.131662,13.345511,-0.111743,-0.157060
0,1,92,80,88.000000,102.000000,-78.016667,-3.733333,79.593254,1.030403,1.064432,1.013668,1.922668,5.137774,1.736884,5.270687,0.013919,1.753273,5.225665,1.547403,5.189919,0.015174,1.316864,4.256208,1.136413,4.077454,0.016020,6.223879,17.180779,5.498000,16.880245,0.014066,0.060195,256873.000000,837840.000000,17.266000,13.518336,24.298775,13.028326,-0.018005,-0.070500
0,2,24,14,36.000000,43.000000,-354.150000,-316.966667,42.493254,0.871916,0.850681,0.846265,2.289343,3.662208,2.069721,3.766980,0.014080,1.832967,2.960071,1.615061,3.014946,0.014676,1.193406,1.920286,1.026761,1.933692,0.014883,6.270983,9.787222,5.551805,9.925658,0.013660,0.070080,213812.000000,345173.000000,11.766823,13.220196,12.617685,13.393723,-0.070188,-0.085309
0,2,25,14,36.000000,42.000000,-354.150000,-322.266667,37.193254,0.884583,0.931461,0.892926,1.953070,3.438888,1.942492,3.720007,0.017459,1.559730,3.016996,1.511247,3.278715,0.020811,1.019076,2.131775,0.960510,2.321088,0.023708,5.427583,10.063113,5.235398,10.854671,0.019592,0.100530,183776.000000,367294.000000,13.800126,13.127994,15.839112,13.156714,-0.168043,-0.039749
0,3,37,33,43.000000,49.000000,-316.966667,-285.100000,37.176588,0.897447,0.878445,0.888554,2.666337,3.791472,2.602292,3.934174,0.011105,2.220054,3.164999,2.155652,3.312648,0.011545,1.497408,2.120414,1.446925,2.236379,0.011700,7.517505,10.463390,7.303640,10.922445,0.010814,0.053689,278944.000000,413255.000000,12.850510,26.136028,13.548213,26.166448,-0.008470,-0.138346
0,3,38,33,43.000000,50.000000,-316.966667,-279.783333,42.493254,0.969399,0.887433,0.884357,1.781768,3.551647,1.799472,3.763195,0.017346,1.525575,2.982841,1.469950,3.077373,0.017371,1.076568,2.013833,0.985862,2.015402,0.016812,5.426296,9.901823,5.165428,10.106042,0.015779,0.081352,198889.000000,364587.000000,14.996924,26.039578,17.316758,25.862940,-0.021536,-0.171812
0,3,51,37,50.000000,60.000000,-279.783333,-226.666667,58.426588,0.815891,0.885509,0.810703,2.407721,4.304236,2.154082,4.398725,0.012208,1.821582,3.643165,1.503041,3.669025,0.015260,1.116622,2.468989,0.850055,2.447141,0.018080,6.171464,11.973991,5.095915,12.016720,0.014668,0.063502,224010.000000,461648.000000,12.715306,26.215523,13.803646,26.154171,-0.005692,-0.009551
0,3,52,37,50.000000,59.000000,-279.783333,-231.983333,53.109921,0.951300,0.990097,0.933435,2.035212,3.903580,1.912881,3.945908,0.013619,1.741888,3.654550,1.551944,3.625113,0.015957,1.221170,2.751344,1.030736,2.673506,0.017927,6.082427,12.142011,5.406989,11.983029,0.014968,0.066480,233474.000000,509619.000000,14.693218,25.947627,17.338584,25.866274,-0.126766,-0.051665
0,3,63,52,60.000000,70.000000,-226.666667,-173.550000,58.426588,1.008677,0.986679,0.986024,2.135246,4.088712,2.045019,4.168966,0.012179,1.935431,3.825323,1.860521,3.816023,0.012283,1.437574,2.874805,1.387835,2.799639,0.011999,6.766279,12.673956,6.509889,12.563229,0.011242,0.050998,282275.000000,528633.000000,16.760059,25.930611,20.009426,25.836325,0.037213,-0.033640
0,3,64,52,60.000000,68.000000,-226.666667,-184.183333,47.793254,1.025733,1.022796,0.987876,2.140298,3.848247,2.059222,3.932046,0.013518,1.969586,3.711474,1.827724,3.688662,0.014675,1.486079,2.881659,1.329054,2.779285,0.015417,6.896973,12.365219,6.382470,12.208372,0.013554,0.061940,274699.000000,546377.000000,18.782901,25.768358,22.842964,25.721901,-0.079718,-0.151718
0,3,65,51,61.000000,75.000000,-221.350000,-147.016667,79.643254,0.900889,0.829134,0.824988,2.190041,3.844126,2.201822,3.950672,0.007330,1.798813,3.039766,1.718441,3.031585,0.007118,1.204579,1.926343,1.090549,1.860215,0.006696,6.198311,10.013187,5.876983,9.926735,0.006573,0.032719,238872.000000,356413.000000,12.799273,26.178642,13.752711,26.286164,-0.097371,-0.054362
0,3,66,51,61.000000,71.000000,-221.350000,-168.233333,58.426588,0.915120,0.826570,0.887424,2.298893,3.662117,2.248467,3.721252,0.008615,1.924046,2.880377,1.917881,2.988526,0.007584,1.311412,1.817241,1.333090,1.924051,0.006274,6.609168,9.509592,6.596817,9.848479,0.006852,0.036177,250329.000000,348623.000000,14.917796,26.145288,16.591217,26.032270,0.085745,0.032038
0,3,73,63,71.000000,79.000000,-168.233333,-125.766667,47.776588,0.996832,1.031690,1.027031,2.349663,4.591335,2.250423,4.790858,0.015791,2.128974,4.508416,2.100302,4.694087,0.016807,1.574427,3.550713,1.602306,3.681216,0.017383,7.358296,14.881207,7.285637,15.403716,0.015647,0.072001,311591.000000,719964.000000,19.563759,25.805994,24.493578,25.675092,0.037347,0.001995
0,3,74,63,71.000000,79.000000,-168.233333,-125.766667,47.776588,0.987547,1.062260,1.038151,2.310107,4.643620,2.159360,4.836115,0.016851,2.072050,4.690575,1.936526,5.016745,0.019893,1.517308,3.801555,1.419673,4.170715,0.022522,7.167042,15.496630,6.718182,16.517739,0.018801,0.080775,278000.000000,774767.000000,21.719899,25.729943,28.873486,25.474884,0.008926,0.014973
0,3,76,66,72.000000,86.000000,-162.950000,-88.633333,79.626588,0.781655,1.085915,0.931263,1.667951,4.636379,1.674988,4.663343,0.012839,1.172644,4.781654,1.218710,4.743835,0.017041,0.675363,3.958746,0.726301,3.867728,0.020971,4.095889,15.817023,4.251943,15.618163,0.016314,0.092637,135556.000000,672308.000000,17.943211,26.036872,27.707958,25.511208,0.065063,-0.018653
0,3,77,65,76.000000,89.000000,-141.700000,-72.716667,74.293254,0.811873,0.734956,0.777638,2.235610,3.317800,2.155701,3.370764,0.006006,1.673579,2.322518,1.586260,2.433241,0.005748,1.017244,1.303614,0.947823,1.408184,0.005319,5.702088,7.660576,5.404606,8.021005,0.005304,0.022818,198360.000000,268081.000000,13.046434,26.385386,14.365272,26.197465,-0.014298,-0.066649
0,3,83,75,83.000000,92.000000,-104.550000,-56.783333,53.076588,0.896954,1.104914,1.015464,2.197955,4.430793,2.110135,4.598018,0.014650,1.798813,4.633650,1.771667,4.858235,0.018973,1.199910,3.895280,1.214502,4.120716,0.022979,6.193542,15.380118,6.126822,16.063787,0.018130,0.089633,227774.000000,635120.000000,18.520554,26.008463,29.820684,25.358684,0.035312,-0.011796
0,3,88,77,90.000000,101.000000,-67.416667,-9.016667,63.709921,0.700835,0.978680,0.915032,2.099770,3.537037,2.087134,3.553407,0.008340,1.366187,3.256079,1.533404,3.458521,0.012748,0.719897,2.415383,0.916081,2.716222,0.017036,4.623145,10.875023,5.244753,11.591676,0.012430,0.078301,163653.000000,407694.000000,15.462608,26.127273,18.980288,25.938919,0.036554,-0.038182
0,3,89,78,90.000000,100.000000,-67.416667,-14.333333,58.393254,0.741538,1.059964,0.962499,1.894033,4.104908,1.946870,4.365748,0.013808,1.286493,4.109945,1.457288,4.616939,0.019718,0.711233,3.310452,0.889589,3.925466,0.025383,4.412359,13.669245,5.023599,15.326269,0.019072,0.106652,152525.000000,580110.000000,18.792419,25.990420,26.678842,25.533221,-0.011738,-0.044146
0,3,97,88,102.000000,123.000000,-3.733333,107.816667,116.859921,1.042661,1.036642,0.988826,1.850698,5.274399,1.728537,4.820513,0.008768,1.696349,5.237049,1.523503,4.549131,0.009352,1.283444,4.160003,1.106545,3.429987,0.009672,6.062178,17.177181,5.407947,14.849116,0.008636,0.042368,220910.000000,1113258.000000,21.370793,25.794188,26.048485,12.902813,-0.016868,-0.097222
0,3,99,87,108.000000,120.000000,28.150000,91.883333,69.043254,0.779022,0.941107,0.877993,2.008585,5.210261,1.844701,5.157439,0.014875,1.434496,4.713344,1.346617,4.768460,0.018294,0.833600,3.406112,0.801562,3.520383,0.021410,4.915753,15.404528,4.638459,15.559674,0.017511,0.092615,183251.000000,921552.000000,12.103675,13.594935,13.608889,13.586209,-0.148147,-0.075211
0,3,112,99,121.000000,128.000000,97.200000,134.333333,42.443254,0.934708,0.941517,0.955220,3.099467,5.570928,2.915551,5.665150,0.015618,2.709604,5.054891,2.605752,5.203594,0.016261,1.913016,3.660092,1.883572,3.811528,0.016572,9.101498,16.478049,8.784069,16.931410,0.015429,0.071646,528560.000000,1079123.000000,12.521559,13.662980,14.062051,13.458138,-0.024452,-0.028193
0,3,113,99,121.000000,127.000000,97.200000,129.033333,37.143254,0.998508,1.032098,1.028510,2.756907,4.688971,2.661445,4.860875,0.016185,2.538830,4.610880,2.475775,4.860427,0.018126,1.898182,3.635095,1.871458,3.892302,0.019676,8.648152,15.203675,8.451196,15.979948,0.017117,0.074473,511626.000000,1046097.000000,15.246617,13.468124,18.108702,13.239231,-0.063053,-0.027795
0,3,148,135,144.000000,150.000000,219.300000,251.166667,37.176588,0.926515,1.073051,0.997315,2.656404,4.972874,2.500760,5.161187,0.019469,2.276978,5.089046,2.110986,5.357105,0.025023,1.582752,4.173689,1.446229,4.451738,0.030211,7.732084,16.763999,7.181961,17.598873,0.024082,0.106282,454344.000000,1142720.000000,12.140326,13.526893,13.362086,13.402427,0.013377,-0.067763
0,3,149,135,144.000000,152.000000,219.300000,261.800000,47.809921,1.056545,1.122263,1.106780,2.241771,5.211687,2.165843,5.584611,0.019795,2.128974,5.578596,2.086688,6.129797,0.022520,1.656659,4.785295,1.647820,5.378041,0.024720,7.440962,18.374803,7.293757,20.041474,0.021124,0.085267,422785.000000,1321740.000000,14.355429,13.317529,19.790019,13.082944,-0.000813,-0.050346
0,3,162,148,151.000000,155.000000,256.483333,277.750000,26.576588,1.082522,1.044455,1.068974,2.672257,4.191856,2.533570,4.444020,0.021138,2.641294,4.144100,2.545439,4.374525,0.020370,2.127362,3.293211,2.087518,3.453578,0.018938,9.087925,13.754541,8.796352,14.430280,0.018620,0.078706,604962.000000,985945.000000,14.919603,13.274492,17.487661,13.236076,-0.047135,-0.047804
0,3,163,149,153.000000,156.000000,267.133333,283.066667,21.243254,1.152793,1.147489,1.135789,3.032400,4.115664,2.910602,4.325175,0.018625,3.210539,4.440107,2.995940,4.696973,0.021144,2.763967,3.860687,2.507941,4.105056,0.023170,10.982160,14.836737,10.251099,15.633985,0.019846,0.078832,754457.000000,1131221.000000,19.216594,13.069237,22.663627,12.889360,-0.092289,-0.067237
0,3,165,162,156.000000,161.000000,283.066667,309.616667,31.859921,1.037928,1.050267,1.052821,2.394577,4.051907,2.272069,4.278095,0.019838,2.254208,4.018866,2.135572,4.328707,0.022148,1.733331,3.207041,1.641362,3.518326,0.023902,7.808107,13.369315,7.416210,14.335646,0.020661,0.090708,548879.000000,1048709.000000,17.138283,13.201161,22.108361,12.967224,-0.006462,-0.044316
0,3,181,175,172.000000,177.000000,368.050000,394.583333,31.843254,1.131076,1.091756,1.096404,2.749050,4.812207,2.681107,5.140670,0.020406,2.834838,4.997967,2.777383,5.213712,0.019742,2.383377,4.164225,2.346032,4.229025,0.018472,9.768421,16.505166,9.570046,17.076899,0.018153,0.073778,630894.000000,1251707.000000,15.438933,13.128385,18.487537,13.033198,-0.078498,-0.028548
0,4,40,34,46.000000,48.000000,-301.033333,-290.416667,15.926588,0.908795,0.865146,0.879753,2.763159,3.054434,2.703945,3.142572,0.009425,2.333902,2.481906,2.289571,2.510776,0.005782,1.595867,1.626031,1.570460,1.615303,0.001765,7.888991,8.301755,7.751914,8.369905,0.004809,0.024364,354439.000000,349372.000000,16.651966,44.959216,17.161080,44.962303,-0.163331,-0.146242
0,515,12,2,120.000000,127.000000,91.883333,129.033333,42.459921,0.989362,0.987909,0.990883,2.536794,4.487495,2.429670,4.590297,0.014957,2.299748,4.223794,2.218046,4.317223,0.015658,1.696696,3.187341,1.649257,3.251183,0.015957,7.884795,13.927428,7.619034,14.184634,0.014612,0.066827,351694.000000,807759.000000,19.156876,51.271463,24.239019,50.856786,0.019444,-0.069749
0,515,13,2,120.000000,127.000000,91.883333,129.033333,42.459921,1.095979,1.022151,1.010687,2.333550,4.184545,2.208926,4.356127,0.015966,2.299748,4.053021,2.082471,4.062675,0.015712,1.856814,3.154159,1.607235,3.034960,0.014946,8.034689,13.437330,7.255710,13.353910,0.014342,0.063706,355185.000000,766818.000000,21.460962,51.076022,28.407676,50.614164,-0.091379,-0.100475
0,1859,9,1,162.000000,172.000000,314.933333,368.050000,58.426587,1.105762,1.107995,1.090680,1.761102,5.385661,1.739009,4.937974,0.017845,1.684964,5.703830,1.630509,5.260380,0.020028,1.337251,4.836728,1.263755,4.486254,0.021663,6.117810,18.746784,5.844172,17.248847,0.018506,0.090388,385810.000000,1320560.000000,20.538308,50.962227,31.365115,50.283813,0.010441,-0.026748
0,3925,12,11,191.000000,192.000000,468.900000,474.200000,10.609921,1.051192,1.088589,1.069890,3.897114,4.437885,3.651966,4.735791,0.024440,3.859478,4.576726,3.544177,4.983886,0.032060,3.078082,3.792696,2.772976,4.209999,0.039267,12.869891,15.177143,11.851335,16.481533,0.031016,0.128105,996856.000000,1172894.000000,23.558038,44.361391,25.326917,44.222638,-0.070593,-0.085057
0,4605,9,1,204.000000,207.000000,537.916667,553.833333,21.226588,1.101398,1.059570,1.075251,3.409750,4.826169,3.227437,5.140885,0.021890,3.495161,4.872733,3.243308,5.257397,0.022714,2.898847,3.944083,2.638803,4.303947,0.023003,11.798219,16.065049,10.964566,17.266967,0.021354,0.087833,880764.000000,1240983.000000,21.342780,44.469919,24.385936,44.212691,-0.062481,-0.063662
0,4605,10,1,204.000000,207.000000,537.916667,553.833333,21.226588,1.051765,1.074549,1.057236,3.408132,5.008962,3.192013,5.342426,0.024218,3.347158,5.134585,3.119923,5.449810,0.026228,2.656437,4.217628,2.467533,4.446619,0.027692,11.261202,16.909235,10.531460,17.862722,0.024844,0.104348,837480.000000,1303553.000000,24.641893,44.233320,29.253544,43.948334,-0.009409,-0.044671
0,4605,13,2,205.000000,209.000000,543.216667,564.450000,26.543254,0.983831,1.005098,0.995441,3.891028,6.083158,3.658658,6.432516,0.021226,3.620395,5.897373,3.387352,6.284096,0.023247,2.708675,4.560713,2.524077,4.891563,0.024889,12.026372,19.208227,11.276836,20.408472,0.022315,0.097583,823014.000000,1548797.000000,14.914513,44.824066,15.505693,44.645711,-0.071486,-0.044768
0,4605,14,2,205.000000,208.000000,543.216667,559.150000,21.243254,1.064523,1.102713,1.089505,3.586624,5.109778,3.379466,5.410876,0.022133,3.574855,5.373668,3.346372,5.790350,0.025783,2.876354,4.528927,2.678048,4.960380,0.028984,11.994740,17.701677,11.260836,19.019690,0.024646,0.100336,924689.000000,1447198.000000,18.523664,44.656329,20.480522,44.464738,0.010978,-0.031586
0,4975,16,4,160.000000,164.000000,304.316667,325.550000,26.543254,0.920921,0.992016,0.959416,2.843209,4.034570,2.714129,4.194599,0.016376,2.436366,3.791168,2.301866,4.008498,0.020866,1.689366,2.862767,1.581133,3.075953,0.025033,8.225849,12.573775,7.789554,13.267645,0.020033,0.093664,640326.000000,960130.000000,14.665765,44.949619,14.837068,44.948577,-0.017821,-0.085016
0,4975,17,4,160.000000,163.000000,304.316667,320.233333,21.226588,1.042146,1.056575,1.061435,2.233749,3.265372,2.098862,3.514753,0.024243,2.094820,3.210539,2.016878,3.450318,0.025247,1.609063,2.554217,1.592255,2.732614,0.025397,7.313288,10.838840,7.100080,11.552128,0.022889,0.100989,555157.000000,833599.000000,17.107953,44.849953,18.069380,44.776163,-0.038194,-0.089367
0,4975,19,7,160.000000,165.000000,304.316667,330.866667,31.859921,1.016696,1.112992,1.051723,2.200218,3.972465,2.030229,4.253094,0.023182,2.015126,4.155485,1.725147,4.690837,0.031357,1.511100,3.503916,1.199516,4.166371,0.039032,7.027596,13.889997,6.003162,15.635871,0.030009,0.136947,564886.000000,1142232.000000,21.537727,44.628933,27.114370,44.270561,0.060763,-0.043722
0,5541,18,14,196.000000,197.000000,495.450000,500.766667,10.626588,1.094928,1.076068,1.085498,3.915811,4.388899,3.698749,4.646464,0.021453,4.030251,4.474262,3.825053,4.714287,0.019658,3.343423,3.665194,3.193290,3.837512,0.017283,13.469673,14.836969,12.834028,15.571816,0.018185,0.073542,1181593.000000,1355387.000000,19.372982,50.848277,19.899143,50.850559,-0.019757,-0.011458
0,6049,6,2,47.000000,51.000000,-295.733333,-274.466667,26.576588,0.848952,0.914439,0.871034,3.119091,4.030882,3.028232,4.151689,0.011870,2.493291,3.506546,2.333549,3.661963,0.016951,1.605384,2.447092,1.448135,2.590057,0.021871,8.318808,11.579898,7.781303,12.079932,0.016545,0.082635,315205.000000,521060.000000,14.448349,51.322213,14.468243,45.030518,-0.086035,-0.078724
0,6205,13,1,93.000000,102.000000,-51.483333,-3.733333,53.059921,0.983443,0.832196,0.899536,1.773884,3.297754,1.710597,3.366344,0.012733,1.536960,2.595755,1.471148,2.657822,0.011125,1.098444,1.642855,1.043157,1.683783,0.009005,5.480554,8.621716,5.232345,8.769562,0.009713,0.050083,189305.000000,314227.000000,16.781934,45.208395,18.869053,44.988089,-0.184890,-0.188252
0,8373,7,2,52.000000,54.000000,-269.150000,-258.533333,15.926588,0.833880,1.114360,1.007990,4.179254,4.121424,4.104504,4.019605,-0.001310,3.335773,4.326258,3.166908,4.677452,0.024451,2.130620,3.657370,1.954012,4.397159,0.050851,10.948442,14.428551,10.375451,15.722705,0.026060,0.116920,488795.000000,766524.000000,24.001673,50.935594,23.980544,44.597792,-0.052862,-0.016655
