fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
25,1,30,23,29,-456.883333,0.973824,2.012782,0.014944,1.756581,0.018770,1.257384,0.022138,6.157821,0.017273,0.084590,252222.000000,22.524161,6.615400,0.083674
25,1,30,23,30,-451.883333,0.984376,2.163179,0.012233,1.921433,0.015026,1.396563,0.017411,6.689648,0.013889,0.066530,272170.000000,22.928165,6.664124,0.060819
25,1,30,23,31,-446.883333,0.990537,2.277407,0.011082,2.045296,0.012897,1.500541,0.014332,7.086980,0.011838,0.055908,297871.000000,23.320834,6.676781,0.085298
25,1,30,23,32,-441.883333,0.992078,2.415565,0.011849,2.185213,0.012832,1.611613,0.013396,7.528602,0.011675,0.054448,288649.000000,23.786279,6.651712,0.071097
25,1,30,23,33,-436.900000,0.989087,2.563150,0.011979,2.325236,0.011878,1.716075,0.011345,7.964502,0.010689,0.049523,311260.000000,24.233768,6.575186,0.066732
25,1,30,23,34,-431.900000,0.979743,2.722094,0.013220,2.460956,0.012977,1.805978,0.012275,8.378475,0.011744,0.054573,337518.000000,24.694788,6.614398,0.031758
25,1,30,23,35,-426.883333,0.974452,2.923599,0.015258,2.645132,0.015275,1.938121,0.014813,8.950110,0.014007,0.064788,361176.000000,25.197024,6.583752,0.024573
25,1,30,23,36,-421.883333,0.967730,3.168919,0.015935,2.865682,0.015767,2.093558,0.015134,9.634185,0.014553,0.066970,383362.000000,25.827448,6.521228,0.033496
25,1,30,23,37,-416.883333,0.961104,3.428566,0.016052,3.096977,0.015316,2.254964,0.014140,10.352205,0.014174,0.065071,416105.000000,26.510277,6.487282,0.039773
25,1,30,23,38,-411.883333,0.950118,3.719258,0.016335,3.340007,0.014754,2.412402,0.012746,11.101552,0.013655,0.062838,453239.000000,27.214248,6.475289,0.024552
25,1,30,23,39,-406.883333,0.935986,4.036121,0.015701,3.589748,0.013914,2.562437,0.011710,11.868164,0.012919,0.059833,495533.000000,28.078411,6.398602,0.023853
25,1,31,23,29,-456.883333,0.940802,2.110793,0.011456,1.795893,0.019546,1.249341,0.027775,6.238696,0.019080,0.095277,239447.000000,24.410361,6.616768,0.043248
25,1,31,23,30,-451.883333,0.974723,2.231701,0.011058,1.971401,0.016932,1.422841,0.022524,6.833879,0.016344,0.078496,259057.000000,24.970797,6.672946,-0.019218
25,1,31,23,31,-446.883333,0.993126,2.357568,0.012029,2.129700,0.015880,1.569823,0.019392,7.355605,0.014981,0.070191,287874.000000,25.527133,6.648533,-0.100537
25,1,31,23,32,-441.883333,1.004272,2.515293,0.013264,2.309600,0.014758,1.727253,0.015796,7.935786,0.013564,0.062214,302946.000000,26.062935,6.597351,-0.110170
25,1,31,23,33,-436.900000,0.997317,2.690647,0.013591,2.469975,0.013797,1.842206,0.013534,8.430234,0.012527,0.057227,321256.000000,26.659193,6.543773,-0.085972
25,1,31,23,34,-431.900000,0.993491,2.880374,0.014199,2.649809,0.013235,1.976167,0.011799,8.990065,0.011939,0.054402,331839.000000,27.348487,6.522835,0.021450
25,1,31,23,35,-426.883333,0.975918,3.100304,0.014796,2.821252,0.014096,2.075770,0.012914,9.505336,0.012866,0.059013,362820.000000,28.050102,6.481275,0.038935
25,1,31,23,36,-421.883333,0.973564,3.339848,0.014991,3.048152,0.015580,2.244676,0.015771,10.215069,0.014550,0.066213,380181.000000,28.878157,6.433220,0.021322
25,1,31,23,37,-416.883333,0.971608,3.600989,0.015047,3.296163,0.016087,2.429768,0.016770,10.991653,0.015165,0.068601,388637.000000,29.837200,6.387256,-0.026439
25,1,31,23,38,-411.883333,0.974357,3.881686,0.016218,3.578412,0.019092,2.652150,0.021680,11.881971,0.018273,0.081861,450324.000000,30.862472,6.337242,-0.029574
25,1,31,23,39,-406.883333,0.990387,4.230516,0.016491,3.979353,0.020151,3.004745,0.023469,13.162800,0.019461,0.085251,522181.000000,32.082470,6.235782,-0.037860
25,1,32,24,29,-456.883333,0.981819,2.152178,0.012176,1.906179,0.014316,1.381633,0.016039,6.638338,0.013082,0.062876,263570.000000,26.396287,6.467960,0.106693
25,1,32,24,30,-451.883333,0.986007,2.283206,0.012512,2.042620,0.013545,1.492431,0.014113,7.072538,0.012255,0.058095,286488.000000,27.157169,6.539845,0.089562
25,1,32,24,31,-446.883333,0.979938,2.437845,0.014698,2.182858,0.014740,1.592267,0.014232,7.505063,0.013219,0.062328,300043.000000,27.912158,6.594060,-0.015436
25,1,32,24,32,-441.883333,0.971809,2.641512,0.016210,2.364372,0.015154,1.719038,0.013520,8.064608,0.013553,0.063500,297152.000000,28.527605,6.548974,-0.118365
25,1,32,24,33,-436.900000,0.954967,2.865308,0.017807,2.540567,0.015862,1.824288,0.013299,8.596263,0.014220,0.066919,310194.000000,29.404863,6.468261,-0.106310
25,1,32,24,34,-431.900000,0.937989,3.150886,0.019992,2.766684,0.017954,1.961244,0.015298,9.284964,0.016345,0.077538,335302.000000,30.319716,6.393759,-0.011911
25,1,32,24,35,-426.883333,0.921024,3.496286,0.019692,3.038119,0.017809,2.124829,0.015346,10.116438,0.016383,0.078291,359343.000000,31.257463,6.306574,-0.012271
25,1,36,22,32,-441.883333,0.902710,2.531023,0.017121,2.109905,0.018683,1.427299,0.019723,7.177850,0.017275,0.086563,275741.000000,19.130851,6.918290,0.024495
25,1,36,22,33,-436.900000,0.903348,2.746968,0.015033,2.306344,0.018022,1.567581,0.020675,7.795758,0.017015,0.084457,298312.000000,19.268640,6.910550,0.039722
25,1,36,22,34,-431.900000,0.919480,2.943298,0.014142,2.524869,0.017382,1.750863,0.020276,8.502100,0.016546,0.080461,322315.000000,19.321351,6.927329,0.031105
25,1,36,22,35,-426.883333,0.926074,3.163896,0.014153,2.745956,0.016863,1.923172,0.019266,9.204869,0.016037,0.076867,359315.000000,19.439598,6.891151,0.033568
25,1,36,22,36,-421.883333,0.936651,3.391841,0.013743,2.988698,0.016569,2.121989,0.019107,9.980749,0.015836,0.074466,402735.000000,19.565009,6.861692,0.031021
25,1,36,22,37,-416.883333,0.945747,3.630046,0.014117,3.241158,0.015543,2.328612,0.016644,10.785421,0.014754,0.068320,444330.000000,19.690486,6.835210,0.013755
25,1,36,22,38,-411.883333,0.943452,3.904276,0.014787,3.492480,0.014983,2.509567,0.014843,11.572048,0.014140,0.065187,499171.000000,19.787463,6.835056,0.018126
25,1,36,22,39,-406.883333,0.939768,4.207383,0.014794,3.764435,0.015181,2.701103,0.015260,12.421742,0.014414,0.066270,543230.000000,19.973727,6.771124,0.004318
25,1,36,22,40,-401.883333,0.939625,4.526722,0.014567,4.063950,0.015180,2.921751,0.015515,13.362515,0.014497,0.066287,591246.000000,20.119146,6.764720,0.007940
25,1,36,22,41,-396.883333,0.939139,4.866800,0.013975,4.381325,0.014488,3.154416,0.014752,14.358964,0.013879,0.063163,639374.000000,20.314357,6.651794,-0.060218
25,1,37,22,32,-441.883333,0.920576,2.559844,0.014234,2.174665,0.015598,1.499573,0.016527,7.403263,0.014421,0.070935,277979.000000,21.536003,6.745876,0.018084
25,1,37,22,33,-436.900000,0.921380,2.741417,0.014017,2.343702,0.013606,1.623078,0.012753,7.935304,0.012412,0.060562,341117.000000,21.822073,6.681246,0.053891
25,1,37,22,34,-431.900000,0.906932,2.943470,0.014211,2.493011,0.012339,1.706215,0.009999,8.386565,0.011114,0.054700,302140.000000,22.066457,6.735064,0.037536
25,1,37,22,35,-426.883333,0.893258,3.160415,0.014839,2.651833,0.011430,1.793964,0.007594,8.868922,0.010193,0.050458,333295.000000,22.389516,6.722997,0.018987
25,1,37,22,36,-421.883333,0.866559,3.413223,0.014813,2.796608,0.010354,1.842673,0.005287,9.292071,0.009108,0.045912,356443.000000,22.707259,6.682418,0.020098
25,1,40,37,37,-416.883333,0.921882,1.968899,0.016274,1.632709,0.018914,1.109093,0.020974,5.702279,0.017183,0.088345,213191.000000,22.319565,6.663563,0.049253
25,1,40,37,38,-411.883333,0.925757,2.129106,0.014696,1.787116,0.018180,1.225405,0.021244,6.192191,0.016877,0.085281,232867.000000,22.623842,6.636052,0.035187
25,1,40,37,39,-406.883333,0.941253,2.281787,0.014428,1.957611,0.018432,1.369417,0.022025,6.747322,0.017312,0.085298,259338.000000,23.079023,6.611656,0.016846
25,1,40,37,40,-401.883333,0.953027,2.458325,0.014493,2.147935,0.018450,1.527022,0.022039,7.360276,0.017393,0.083836,308892.000000,23.435500,6.564800,0.012256
25,1,40,37,41,-396.883333,0.968603,2.638064,0.014078,2.353900,0.016985,1.705963,0.019480,8.027515,0.015953,0.075070,327558.000000,23.914466,6.575979,-0.130106
25,1,40,37,42,-391.883333,0.972009,2.829705,0.014195,2.547742,0.015756,1.859344,0.016905,8.640945,0.014666,0.068156,358116.000000,24.552648,6.578591,0.045037
25,1,40,37,43,-386.883333,0.973315,3.039734,0.015197,2.755316,0.015821,2.020289,0.016002,9.294771,0.014669,0.067490,380934.000000,25.041401,6.576640,-0.069913
25,1,40,37,44,-381.883333,0.967447,3.291664,0.015683,2.983654,0.015605,2.182636,0.015088,10.004438,0.014468,0.066316,398036.000000,25.531546,6.469633,-0.116989
25,1,40,37,45,-376.883333,0.961580,3.555975,0.014866,3.220925,0.014733,2.349606,0.014213,10.742217,0.013736,0.062800,444475.000000,26.045953,6.477843,-0.031481
25,1,41,37,37,-416.883333,0.917941,1.886735,0.015484,1.551085,0.019078,1.046127,0.022169,5.440963,0.017473,0.090878,198581.000000,24.084956,6.640692,0.047442
25,1,41,37,38,-411.883333,0.926414,2.032807,0.013931,1.699040,0.016851,1.162085,0.019302,5.916313,0.015517,0.078997,219465.000000,24.552934,6.622420,0.054189
