fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
1,1,22,14,23,-410.316667,0.854200,2.097024,0.022201,1.634692,0.030638,1.038573,0.038834,5.627466,0.029035,0.157280,341775.000000,16.654766,11.886380,0.077281
1,1,22,14,24,-404.433333,0.884574,2.370934,0.019417,1.929348,0.025644,1.275857,0.031380,6.588761,0.024399,0.126146,388165.000000,16.820265,11.851367,0.085341
1,1,22,14,25,-398.533333,0.907093,2.639484,0.018247,2.217679,0.023717,1.510338,0.028792,7.521779,0.022605,0.112706,559706.000000,16.764976,11.751122,-0.004521
1,1,22,14,26,-392.650000,0.930767,2.938452,0.016955,2.549099,0.020970,1.788256,0.024557,8.592301,0.019969,0.095783,628962.000000,16.997591,11.771631,0.014656
1,1,22,14,27,-386.783333,0.941419,3.224895,0.015140,2.845781,0.017770,2.026333,0.020027,9.537801,0.016897,0.079287,722037.000000,17.176986,11.780280,0.025069
1,1,23,14,23,-410.316667,0.977727,1.932522,0.019725,1.684330,0.023288,1.206247,0.026125,5.935972,0.021011,0.103366,365301.000000,18.593012,11.930349,-0.049382
1,1,23,14,24,-404.433333,0.984356,2.156785,0.018114,1.915105,0.020641,1.391647,0.022501,6.669743,0.018753,0.089979,413300.000000,19.049807,11.931760,-0.068984
1,1,23,14,25,-398.533333,0.985687,2.392864,0.017662,2.150112,0.019690,1.575219,0.021117,7.409806,0.018008,0.084807,558644.000000,19.175040,11.996839,-0.117266
1,1,23,14,26,-392.650000,0.988230,2.654784,0.017320,2.413957,0.018294,1.783605,0.018694,8.242085,0.016758,0.077310,604937.000000,19.667873,12.001280,-0.077133
1,1,23,14,27,-386.783333,0.980250,2.933149,0.016177,2.669012,0.016289,1.967002,0.015893,9.032772,0.014921,0.068305,668136.000000,20.137450,11.988867,-0.066111
1,1,28,22,28,-380.900000,0.940297,1.978038,0.014380,1.670200,0.010721,1.155929,0.006387,5.843181,0.008547,0.043206,442728.000000,16.620007,11.715512,0.009508
1,1,28,22,29,-375.016667,0.910545,2.145385,0.013554,1.775546,0.010561,1.199367,0.006897,6.137009,0.008704,0.044538,477730.000000,16.716775,11.831108,0.117517
1,1,28,22,30,-369.133333,0.887859,2.320206,0.013473,1.890846,0.011668,1.253264,0.009291,6.471730,0.010151,0.052418,457538.000000,16.694905,11.745616,0.155579
1,1,28,22,31,-363.250000,0.875181,2.513220,0.013126,2.035150,0.011893,1.336382,0.010192,6.910004,0.010632,0.055052,506070.000000,16.841691,11.769651,0.124357
1,1,28,22,32,-357.350000,0.862178,2.708917,0.014639,2.176044,0.014691,1.413750,0.014293,7.337406,0.013520,0.070169,539704.000000,17.029320,11.734116,0.130946
1,1,28,22,33,-351.483333,0.862825,2.979832,0.016824,2.411310,0.019585,1.574152,0.021996,8.077267,0.018567,0.095136,562417.000000,17.171005,11.695449,0.037391
1,1,28,22,34,-345.600000,0.878258,3.297985,0.018096,2.730950,0.023506,1.820588,0.028684,9.099560,0.022667,0.113292,563313.000000,17.319544,11.677722,0.003349
1,1,28,22,35,-339.716667,0.908078,3.682070,0.019938,3.166643,0.029886,2.188630,0.040003,10.504244,0.029256,0.140415,664004.000000,17.642786,11.724704,0.000443
1,1,28,22,36,-333.833333,0.972534,4.161826,0.019594,3.844541,0.029971,2.850785,0.039479,12.715647,0.029560,0.131850,820864.000000,18.155271,11.770168,0.007502
1,1,30,23,28,-380.900000,1.036117,1.726611,0.023942,1.558588,0.021786,1.164599,0.018303,5.620220,0.017564,0.084764,417025.000000,20.031356,12.025718,-0.086954
1,1,30,23,29,-375.016667,1.002040,1.969817,0.019393,1.758357,0.018255,1.290004,0.016137,6.200987,0.015318,0.073633,487328.000000,20.551378,11.831388,0.132866
1,1,30,23,30,-369.133333,0.985585,2.176103,0.017204,1.936274,0.016895,1.409547,0.015847,6.737878,0.014775,0.070630,523532.000000,20.768659,11.792831,0.153820
1,1,30,23,31,-363.250000,0.973601,2.410340,0.016266,2.143289,0.016814,1.552837,0.016765,7.372406,0.015146,0.072013,609125.000000,21.342123,11.862280,0.139330
1,1,30,23,32,-357.350000,0.971749,2.638089,0.015404,2.360912,0.016932,1.716302,0.017982,8.053661,0.015620,0.073298,598645.000000,21.957650,11.977350,-0.124075
1,1,30,23,33,-351.483333,0.975546,2.888519,0.014424,2.613650,0.017328,1.915982,0.019895,8.852645,0.016337,0.075380,657695.000000,22.669029,11.999501,-0.116160
