fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
12,2,33,25,34,-343.550000,0.855944,2.076749,0.022089,1.620354,0.025282,1.030816,0.027764,5.584433,0.023224,0.125754,483885.000000,21.574589,17.150701,0.209427
12,2,33,25,35,-337.666667,0.861003,2.346637,0.018017,1.861373,0.020895,1.199196,0.023259,6.347471,0.019474,0.103027,571073.000000,22.411472,17.163366,0.148739
12,2,33,25,36,-331.783333,0.870377,2.574244,0.016492,2.077990,0.020071,1.359012,0.023260,7.038935,0.018963,0.098169,660318.000000,23.392976,17.245459,0.217450
12,2,33,25,37,-325.900000,0.885539,2.846186,0.016291,2.352122,0.020785,1.571147,0.024965,7.918096,0.019868,0.100080,785921.000000,23.949620,17.271811,0.189351
12,2,33,25,38,-320.016667,0.907034,3.119835,0.015810,2.653240,0.020856,1.820535,0.025627,8.890063,0.020083,0.098161,852967.000000,24.536083,17.323753,0.183658
12,2,33,25,39,-314.116667,0.930759,3.427395,0.016853,3.004167,0.022002,2.120904,0.026862,10.021929,0.021224,0.100381,1062640.000000,25.687821,17.373366,0.164602
12,2,33,25,40,-308.233333,0.954515,3.800461,0.018607,3.432075,0.024045,2.491842,0.029203,11.396436,0.023241,0.106237,1172878.000000,27.178764,17.424285,0.142507
12,2,33,25,41,-302.350000,0.981834,4.259475,0.018317,3.975221,0.023224,2.977153,0.027707,13.138444,0.022536,0.099404,1383380.000000,28.641285,17.445143,0.138370
12,2,36,27,35,-337.666667,0.900202,2.203342,0.012677,1.809548,0.004252,1.211355,-0.004495,6.231203,0.002222,0.011423,540253.000000,16.712482,17.044815,0.197722
12,2,36,27,36,-331.783333,0.848674,2.367670,0.012358,1.854813,0.005118,1.179319,-0.002854,6.312650,0.003314,0.017729,586488.000000,17.076472,17.038137,0.186807
12,2,36,27,37,-325.900000,0.809300,2.547634,0.012413,1.921244,0.008115,1.171757,0.003190,6.477337,0.006756,0.037330,582505.000000,17.119853,16.996987,0.267017
12,2,36,27,38,-320.016667,0.793238,2.739770,0.012564,2.038257,0.010404,1.223306,0.007836,6.827593,0.009358,0.052278,605931.000000,17.400836,17.025826,0.231468
12,2,36,27,39,-314.116667,0.779295,2.953238,0.012879,2.171115,0.013416,1.284713,0.013642,7.230195,0.012602,0.070990,648686.000000,17.728349,17.021822,0.207537
12,2,36,27,40,-308.233333,0.788920,3.187956,0.013886,2.381476,0.017871,1.429814,0.021678,7.901242,0.017271,0.095397,700300.000000,18.259859,17.032051,0.190371
12,2,36,27,41,-302.350000,0.809578,3.474109,0.014610,2.671910,0.020168,1.649430,0.025575,8.835928,0.019658,0.105260,747678.000000,18.754971,17.021213,0.176257
12,2,36,27,42,-296.466667,0.836317,3.785202,0.015721,3.015532,0.022011,1.926182,0.028140,9.945122,0.021509,0.111000,836596.000000,19.277676,17.052452,0.156262
12,2,36,27,43,-290.583333,0.865711,4.174301,0.015844,3.452905,0.021530,2.287225,0.026830,11.352899,0.021077,0.104567,939428.000000,19.901305,17.053749,0.150103
12,2,52,43,50,-249.400000,0.839339,2.148929,0.009030,1.652495,0.002023,1.034209,-0.005239,5.666427,0.000533,0.002917,458839.000000,17.046066,16.927510,0.227145
12,2,52,43,51,-243.516667,0.799495,2.263091,0.009141,1.672159,0.003408,1.002331,-0.002897,5.684180,0.002061,0.011699,486909.000000,17.379210,16.914456,0.279436
12,2,52,43,52,-237.616667,0.772194,2.392678,0.010831,1.719648,0.007182,0.999994,0.003042,5.804443,0.006008,0.034914,478322.000000,17.462507,16.888360,0.258096
12,2,52,43,53,-231.733333,0.755371,2.568448,0.012251,1.817681,0.010965,1.038178,0.009274,6.095098,0.009971,0.058527,513949.000000,17.622347,16.851580,0.241260
12,2,52,43,54,-225.850000,0.751104,2.762925,0.013744,1.954174,0.015834,1.113283,0.017660,6.519569,0.015042,0.088069,555978.000000,17.975046,16.872263,0.229656
12,2,52,43,55,-219.966667,0.765254,3.015256,0.014717,2.181764,0.019978,1.269514,0.025098,7.249031,0.019389,0.110685,643457.000000,18.372055,16.869832,0.196296
12,2,52,43,56,-214.083333,0.791960,3.285095,0.015428,2.467064,0.021494,1.488203,0.027348,8.173362,0.020950,0.115031,715709.000000,18.739811,16.877547,0.191878
12,2,52,43,57,-208.200000,0.816466,3.611622,0.015351,2.805708,0.020859,1.748408,0.026162,9.263820,0.020331,0.107699,835148.000000,19.140306,16.921783,0.181403
12,2,52,43,58,-202.316667,0.839902,3.937482,0.014714,3.155710,0.019682,2.026435,0.024450,10.389552,0.019191,0.098371,963331.000000,19.621409,16.933404,0.161568
12,2,52,43,59,-196.433333,0.860767,4.293334,0.014715,3.536559,0.017933,2.331402,0.020891,11.609951,0.017400,0.086628,1134668.000000,20.134153,16.943755,0.157026
12,2,52,43,60,-190.550000,0.868152,4.680881,0.014073,3.901974,0.015918,2.599526,0.017531,12.766544,0.015399,0.075607,1271355.000000,20.204675,16.920998,0.142289
12,2,53,44,50,-249.400000,0.762588,1.995748,0.016162,1.397133,0.023666,0.795437,0.031111,4.781291,0.022725,0.136556,403975.000000,18.629652,16.877083,0.250548
12,2,53,44,51,-243.516667,0.789477,2.185518,0.014884,1.591661,0.020002,0.941031,0.024724,5.420558,0.019121,0.110261,428489.000000,19.108260,16.895253,0.178016
12,2,53,44,52,-237.616667,0.803127,2.379058,0.013770,1.772264,0.017086,1.069592,0.020058,6.002594,0.016205,0.091042,587301.000000,19.295345,16.959515,0.270181
12,2,53,44,53,-231.733333,0.812844,2.571539,0.013125,1.948470,0.018059,1.193834,0.022860,6.566748,0.017398,0.095664,659375.000000,19.625566,16.966506,0.264451
12,2,53,44,54,-225.850000,0.842372,2.776188,0.013054,2.186305,0.017367,1.390714,0.021340,7.346879,0.016728,0.088342,744763.000000,20.096688,16.969294,0.249034
12,2,53,44,55,-219.966667,0.850764,2.997976,0.012583,2.395241,0.015776,1.543050,0.018744,8.012852,0.015119,0.078483,830326.000000,20.716014,16.998775,0.249082
12,2,53,44,56,-214.083333,0.867162,3.220068,0.012812,2.630946,0.017296,1.731044,0.021604,8.772332,0.016744,0.084825,903464.000000,21.353738,17.014758,0.205694
12,2,53,44,57,-208.200000,0.890135,3.483420,0.013649,2.930677,0.017766,1.983098,0.021624,9.741184,0.017182,0.084374,968845.000000,22.049026,17.092770,0.188216
12,2,53,44,58,-202.316667,0.904676,3.779501,0.013315,3.243585,0.016397,2.235622,0.019199,10.741808,0.015833,0.076051,1056218.000000,22.868487,17.093491,0.176112
12,2,54,44,50,-249.400000,0.886094,2.218673,0.013935,1.797456,0.011610,1.186038,0.008730,6.176224,0.009998,0.052047,541226.000000,20.471448,17.126369,0.135989
12,2,54,44,51,-243.516667,0.867126,2.400566,0.013679,1.920233,0.011671,1.246955,0.009126,6.539521,0.010230,0.053707,609406.000000,21.120324,17.159871,0.170418
12,2,54,44,52,-237.616667,0.850806,2.605609,0.014388,2.061524,0.012230,1.320124,0.009574,6.964498,0.010889,0.057509,643650.000000,21.395748,17.111563,0.220450
12,2,54,44,53,-231.733333,0.832437,2.842304,0.014651,2.217329,0.013223,1.395886,0.011325,7.433128,0.012052,0.064158,749495.000000,21.755426,17.059001,0.247773
