fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
6,4,32,24,27,-385.850000,1.078207,2.069079,0.012433,1.981415,0.011393,1.561019,0.009729,7.008566,0.009516,0.042722,599499.000000,20.181102,50.790434,0.106070
6,4,32,24,28,-379.966667,1.060960,2.220430,0.012021,2.114224,0.011989,1.650367,0.011417,7.400927,0.010413,0.046696,644416.000000,20.801365,50.796047,0.101210
6,4,32,24,29,-374.083333,1.057227,2.383162,0.012538,2.279677,0.012735,1.782722,0.012427,7.915380,0.011297,0.050157,669614.000000,21.523305,50.793030,0.181018
6,4,32,24,30,-368.200000,1.046142,2.572017,0.013281,2.455833,0.013698,1.911042,0.013622,8.453072,0.012325,0.054515,753811.000000,21.931479,50.818433,0.178454
6,4,32,24,31,-362.316667,1.044753,2.785111,0.014060,2.675512,0.015273,2.089043,0.016033,9.141254,0.014037,0.061509,824606.000000,22.417075,50.852854,0.180500
6,4,32,24,32,-356.416667,1.045667,3.033447,0.015064,2.937325,0.016089,2.305702,0.016657,9.965053,0.014876,0.064290,901678.000000,23.242746,50.864443,0.141478
6,4,32,24,33,-350.550000,1.042785,3.322795,0.015818,3.231604,0.016985,2.540949,0.017719,10.885501,0.015839,0.067756,1001215.000000,24.172941,50.929360,0.150014
6,4,32,24,34,-344.666667,1.045406,3.651036,0.016056,3.582283,0.018091,2.834730,0.019754,11.990881,0.017101,0.072337,1083976.000000,25.426507,50.939472,0.136536
6,4,32,24,35,-338.783333,1.054932,4.012585,0.016144,3.994177,0.018678,3.199864,0.020876,13.298374,0.017810,0.074018,1176251.000000,27.025327,51.024665,0.124564
6,4,32,24,36,-332.900000,1.065854,4.413293,0.015433,4.460130,0.017757,3.620749,0.019758,14.777824,0.017016,0.069450,1262742.000000,28.795594,51.105196,0.117512
6,4,34,25,27,-385.850000,1.112269,1.946030,0.021702,1.899016,0.023365,1.530613,0.023985,6.800005,0.020166,0.089574,577685.000000,23.984360,50.975604,0.025030
6,4,34,25,28,-379.966667,1.103359,2.194498,0.020104,2.160062,0.020090,1.746599,0.019170,7.606795,0.017370,0.075635,655803.000000,25.113199,50.988226,0.034205
6,4,34,25,29,-374.083333,1.078799,2.465147,0.019419,2.409642,0.018504,1.924579,0.016756,8.354742,0.016140,0.070049,690950.000000,26.336301,51.017773,0.054004
6,4,34,25,30,-368.200000,1.061128,2.757788,0.019284,2.684725,0.019724,2.126052,0.019475,9.193448,0.017832,0.077094,744086.000000,27.077987,51.061216,0.026890
6,4,34,25,31,-362.316667,1.059045,3.090922,0.019106,3.032732,0.020336,2.411777,0.020987,10.283766,0.018794,0.080236,855241.000000,27.868323,51.179616,-0.011113
6,4,34,25,32,-356.416667,1.057225,3.453666,0.019043,3.411437,0.022949,2.722467,0.026512,11.470905,0.021761,0.091671,985700.000000,29.205100,51.193911,0.010027
6,4,34,25,33,-350.550000,1.088900,3.864788,0.018132,3.953915,0.023386,3.261071,0.028153,13.220982,0.022563,0.091198,1151202.000000,30.739218,51.326908,0.008163
6,4,62,54,45,-279.933333,0.864446,2.307727,0.018223,1.834540,0.022530,1.185293,0.026410,6.267177,0.021147,0.111815,453888.000000,21.241969,50.772528,0.218973
6,4,62,54,46,-274.050000,0.877878,2.555140,0.016721,2.077715,0.019824,1.369461,0.022472,7.046912,0.018655,0.095995,527936.000000,21.868886,50.774204,0.188439
6,4,62,54,47,-268.166667,0.885011,2.810461,0.015673,2.319202,0.017079,1.547404,0.018051,7.814044,0.015978,0.080685,684356.000000,22.751563,50.823552,0.171269
6,4,62,54,48,-262.283333,0.881986,3.073436,0.015895,2.543790,0.016502,1.698131,0.016692,8.516006,0.015427,0.077367,759221.000000,23.480357,50.903165,0.156688
6,4,62,54,49,-256.400000,0.880086,3.385306,0.015778,2.813139,0.015945,1.880925,0.015727,9.359933,0.014969,0.074491,810111.000000,23.795401,50.908912,-0.063253
6,4,62,54,50,-250.516667,0.874006,3.701929,0.016140,3.071576,0.016109,2.046203,0.015712,10.164648,0.015196,0.075486,821052.000000,24.734236,50.854312,-0.028226
6,4,62,54,51,-244.633333,0.870243,4.088374,0.016066,3.395357,0.016208,2.259226,0.016027,11.177409,0.015401,0.076195,1006480.000000,25.626481,50.903920,-0.032448
6,4,63,54,45,-279.933333,1.014850,2.372888,0.013931,2.187102,0.010233,1.645787,0.005947,7.565349,0.008363,0.038444,591484.000000,23.281599,50.974222,0.121431
6,4,63,54,46,-274.050000,0.984125,2.567372,0.013704,2.318773,0.010508,1.703369,0.006696,7.937595,0.008839,0.041190,683085.000000,24.220900,50.949250,0.022950
6,4,63,54,47,-268.166667,0.958393,2.786865,0.014695,2.473796,0.010085,1.779986,0.004957,8.390916,0.008453,0.039847,697470.000000,25.253350,50.986341,0.184580
6,4,63,54,48,-262.283333,0.915722,3.049256,0.014626,2.612317,0.009013,1.807189,0.002558,8.772176,0.007387,0.035859,711895.000000,26.367668,51.053670,0.063299
6,4,68,52,47,-268.166667,0.878642,1.639711,0.013899,1.275044,0.012299,0.816633,0.009977,4.526154,0.010081,0.055853,331242.000000,14.897494,50.397967,0.070086
6,4,68,52,48,-262.283333,0.860400,1.773793,0.013074,1.367304,0.013732,0.864568,0.013828,4.794607,0.012047,0.066785,389641.000000,14.960507,50.465766,0.067472
6,4,68,52,49,-256.400000,0.866398,1.912584,0.012175,1.495968,0.014029,0.957311,0.015441,5.205802,0.012792,0.069538,385335.000000,14.969485,50.416625,-0.055536
6,4,68,52,50,-250.516667,0.867069,2.047799,0.010841,1.614244,0.011713,1.038503,0.012189,5.578160,0.010610,0.056975,524048.000000,14.900256,50.475633,0.145118
6,4,68,52,51,-244.633333,0.864260,2.173811,0.010027,1.718441,0.012332,1.106258,0.014389,5.902226,0.011517,0.061431,572165.000000,14.923143,50.460996,0.113320
6,4,68,52,52,-238.750000,0.881058,2.304262,0.008525,1.863601,0.010795,1.225800,0.012810,6.378026,0.010195,0.053109,619006.000000,14.983922,50.467074,0.148284
6,4,68,52,53,-232.850000,0.882491,2.405271,0.007812,1.955500,0.008786,1.291281,0.009523,6.668438,0.008146,0.042115,671423.000000,15.042261,50.499586,0.145456
6,4,68,52,54,-226.966667,0.884485,2.525682,0.008829,2.066042,0.011175,1.370698,0.013336,7.018090,0.010591,0.054211,722861.000000,15.108837,50.439947,0.123944
6,4,68,52,55,-221.083333,0.900040,2.667673,0.008856,2.227169,0.011233,1.506373,0.013381,7.543002,0.010692,0.053526,774251.000000,15.271794,50.474806,0.116980
6,4,68,52,56,-215.200000,0.904532,2.803659,0.008907,2.360417,0.010197,1.607870,0.011252,7.967079,0.009585,0.047484,856438.000000,15.345307,50.472178,0.046452
6,4,68,52,57,-209.316667,0.907316,2.961525,0.009213,2.510374,0.010158,1.719252,0.010861,8.441582,0.009533,0.046798,954105.000000,15.383820,50.440337,0.096551
6,4,68,52,58,-203.433333,0.908061,3.124706,0.009697,2.660468,0.010256,1.827595,0.010563,8.914030,0.009607,0.046847,1004999.000000,15.473780,50.423046,0.101133
6,4,68,52,59,-197.550000,0.906488,3.318073,0.009849,2.831451,0.008479,1.946403,0.006852,9.449264,0.007750,0.037612,1061154.000000,15.557203,50.436533,0.092313
6,4,68,52,60,-191.666667,0.886710,3.509254,0.009867,2.942960,0.007428,1.984525,0.004678,9.775669,0.006676,0.032878,1100489.000000,15.687034,50.473368,0.078596
6,4,68,52,61,-185.783333,0.872965,3.725496,0.010756,3.088687,0.008565,2.055646,0.006092,10.217178,0.007844,0.038981,1181353.000000,15.747267,50.478493,0.095093
6,4,68,52,62,-179.900000,0.857087,3.980782,0.010900,3.254232,0.008647,2.131889,0.006079,10.718730,0.007953,0.039983,1198673.000000,15.927748,50.412117,0.103453
6,4,69,52,47,-268.166667,1.037759,1.916403,0.016436,1.757651,0.020063,1.328362,0.023091,6.247890,0.018082,0.085014,553807.000000,16.653624,50.463484,-0.009287
6,4,69,52,48,-262.283333,1.046925,2.101711,0.014053,1.965119,0.016194,1.508820,0.017777,6.912551,0.014594,0.066838,668075.000000,16.811509,50.517979,-0.022047
6,4,69,52,49,-256.400000,1.045358,2.263928,0.012585,2.132103,0.013996,1.643979,0.014932,7.434938,0.012610,0.057011,797178.000000,16.902503,50.601919,-0.152644
6,4,69,52,50,-250.516667,1.047005,2.436950,0.012114,2.316248,0.011965,1.797659,0.011341,8.015771,0.010609,0.047287,849337.000000,16.979150,50.478334,0.111176
6,4,69,52,51,-244.633333,1.028272,2.611285,0.010373,2.458204,0.009443,1.883866,0.008082,8.435527,0.008277,0.037050,876696.000000,17.175680,50.519430,0.085874
6,4,69,52,52,-238.750000,1.020803,2.755686,0.009251,2.589390,0.008579,1.976817,0.007565,8.837344,0.007645,0.034215,1020272.000000,17.247359,50.506677,0.159883
6,4,69,52,53,-232.850000,1.009223,2.911675,0.009328,2.719952,0.007609,2.060093,0.005549,9.231665,0.006653,0.029846,1067774.000000,17.423092,50.548350,0.160835
6,4,69,52,54,-226.966667,0.989486,3.075726,0.009151,2.833275,0.007797,2.111511,0.006102,9.561084,0.006944,0.031431,1140014.000000,17.743053,50.555660,0.122672
6,4,69,52,55,-221.083333,0.982833,3.242865,0.009385,2.979898,0.007387,2.211698,0.005106,10.012870,0.006554,0.029660,1212146.000000,18.014650,50.574998,0.133030
6,4,69,52,56,-215.200000,0.957872,3.433832,0.010032,3.092272,0.006660,2.244395,0.002934,10.333242,0.005749,0.026460,1145673.000000,18.358145,50.684142,0.044021
6,4,69,52,57,-209.316667,0.934629,3.648190,0.011228,3.222244,0.007728,2.289174,0.003882,10.711905,0.006824,0.031920,1252448.000000,18.579498,50.567870,0.075617
6,4,69,52,58,-203.433333,0.909889,3.915813,0.011617,3.385287,0.008186,2.348965,0.004326,11.193355,0.007311,0.034824,1260134.000000,18.781776,50.549309,0.127409
6,4,71,53,47,-268.166667,1.052996,2.336461,0.008939,2.222333,0.007092,1.729039,0.004828,7.729207,0.005842,0.026106,753547.000000,20.487511,50.816431,0.131405
6,4,71,53,48,-262.283333,1.034770,2.459337,0.009002,2.315064,0.008147,1.778148,0.006891,7.994880,0.007048,0.031677,873250.000000,21.013803,50.898440,0.167647
6,4,71,53,49,-256.400000,1.028638,2.596969,0.009720,2.444271,0.010218,1.873208,0.010373,8.392264,0.009268,0.041503,892302.000000,21.084536,50.774837,-0.172180
6,4,71,53,50,-250.516667,1.028948,2.756364,0.009455,2.608948,0.010269,2.006793,0.010779,8.910043,0.009445,0.041917,971523.000000,21.682209,50.740656,-0.105540
6,4,71,53,51,-244.633333,1.028557,2.903617,0.010470,2.759501,0.011458,2.127728,0.012131,9.382476,0.010606,0.046749,1070589.000000,22.190551,50.734761,-0.063666
6,4,71,53,52,-238.750000,1.030434,3.114090,0.012080,2.981002,0.012858,2.310501,0.013282,10.080946,0.011928,0.052096,1225274.000000,22.793687,50.828511,-0.005307
6,4,71,53,53,-232.850000,1.027091,3.346884,0.011723,3.211166,0.011937,2.489330,0.011817,10.799391,0.011065,0.048053,1231535.000000,23.353867,50.843701,0.019251
6,4,71,53,54,-226.966667,1.022550,3.576432,0.011730,3.432692,0.011188,2.657123,0.010319,11.489060,0.010337,0.044677,1350760.000000,24.100601,50.821280,0.048965
6,4,71,53,55,-221.083333,1.010893,3.840534,0.011285,3.663067,0.010554,2.811973,0.009518,12.196823,0.009785,0.042423,1470843.000000,24.768980,50.868728,0.056647
6,4,71,53,56,-215.200000,1.004317,4.086424,0.010228,3.887607,0.009817,2.972036,0.009154,12.893301,0.009182,0.039815,1491713.000000,25.754946,50.997608,0.050894
6,4,84,69,59,-197.550000,0.957198,2.241478,0.014767,1.948915,0.015109,1.383375,0.014876,6.740409,0.013514,0.065846,759682.000000,18.248838,50.459685,0.052140
