fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
27,2,23,13,24,-399.583333,0.997636,1.562240,0.017552,1.344958,0.020043,0.961239,0.021684,4.896318,0.017211,0.087671,455825.000000,17.270809,36.400203,0.084048
27,2,23,13,25,-393.700000,0.995826,1.723559,0.015984,1.503551,0.019341,1.083869,0.022078,5.392122,0.017218,0.085659,515643.000000,18.005427,36.493771,0.048632
27,2,23,13,26,-387.816667,1.010540,1.886402,0.016003,1.687135,0.018894,1.242808,0.021119,5.988771,0.016970,0.081660,541949.000000,18.764683,36.498659,0.045664
27,2,23,13,27,-381.950000,1.008767,2.078261,0.017257,1.878100,0.018953,1.392263,0.019952,6.586291,0.016908,0.079870,582191.000000,19.481312,36.559899,0.003296
27,2,23,13,28,-376.066667,1.006484,2.307815,0.018226,2.105385,0.020417,1.569211,0.021965,7.297227,0.018554,0.086405,625214.000000,20.193817,36.543627,0.004601
27,2,23,13,29,-370.166667,1.011817,2.573903,0.019904,2.384615,0.021531,1.798407,0.022477,8.181708,0.019700,0.089750,668816.000000,21.072717,36.584763,0.045372
27,2,23,13,30,-364.283333,1.005439,2.911485,0.021821,2.710378,0.023720,2.045522,0.024980,9.196448,0.021963,0.098742,765433.000000,21.831088,36.544973,0.048903
27,2,23,13,31,-358.400000,1.011853,3.321451,0.020980,3.141101,0.023307,2.399650,0.025084,10.558330,0.021924,0.096465,901168.000000,23.123136,36.568504,0.054368
27,2,25,20,25,-393.700000,1.097227,1.740228,0.019703,1.651064,0.017640,1.299639,0.014425,5.998633,0.013857,0.063958,555539.000000,14.623869,36.334708,0.001725
27,2,25,20,26,-387.816667,1.063405,1.941958,0.016605,1.822410,0.015755,1.409933,0.014014,6.487667,0.013006,0.059763,645936.000000,15.074447,36.338787,0.005123
27,2,25,20,27,-381.950000,1.049971,2.119126,0.014650,1.988435,0.015264,1.531813,0.015236,6.990109,0.013349,0.060829,697256.000000,15.531252,36.409089,0.016619
27,2,25,20,28,-376.066667,1.046532,2.306744,0.013522,2.179044,0.015071,1.684169,0.016121,7.584062,0.013612,0.061382,720204.000000,15.908303,36.331906,0.089858
27,2,25,20,29,-370.166667,1.050494,2.486656,0.013854,2.375395,0.015644,1.851731,0.016958,8.206520,0.014311,0.063511,800475.000000,16.417747,36.338897,0.089032
27,2,25,20,30,-364.283333,1.052310,2.712670,0.015401,2.616929,0.016986,2.054181,0.018066,8.967895,0.015607,0.068134,869879.000000,16.687691,36.330878,0.025822
27,2,25,20,31,-358.400000,1.053113,2.978242,0.016662,2.898423,0.018225,2.288410,0.019286,9.853374,0.016873,0.072652,939335.000000,17.277419,36.335131,0.009348
27,2,25,20,32,-352.516667,1.054810,3.296590,0.018911,3.238505,0.019908,2.573485,0.020362,10.924185,0.018495,0.078508,995087.000000,18.050710,36.346378,0.026598
27,2,25,20,33,-346.633333,1.048862,3.711783,0.019964,3.657064,0.020664,2.904996,0.020847,12.230690,0.019330,0.081386,1081181.000000,18.837552,36.410708,0.058320
27,2,25,20,34,-340.750000,1.046604,4.168521,0.020392,4.127721,0.021348,3.286085,0.021839,13.706115,0.020173,0.084019,1222294.000000,19.758927,36.439993,0.056744
27,2,25,20,35,-334.883333,1.045992,4.710600,0.019615,4.692454,0.020514,3.748226,0.021016,15.479410,0.019527,0.080414,1344829.000000,20.809585,36.500913,0.053711
27,2,31,19,27,-381.950000,0.874459,1.808046,0.011951,1.416960,0.019676,0.910811,0.027499,4.967052,0.019034,0.103785,430905.000000,11.782479,36.209782,0.026805
27,2,31,19,28,-376.066667,0.908504,1.935172,0.011420,1.580984,0.016364,1.058166,0.020934,5.523273,0.015568,0.081362,476912.000000,11.845892,36.150837,0.043738
27,2,31,19,29,-370.166667,0.920286,2.068453,0.011393,1.721817,0.013704,1.171832,0.015625,5.980237,0.012644,0.064608,510804.000000,11.924930,36.149960,0.051819
27,2,31,19,30,-364.283333,0.922666,2.212848,0.011671,1.859026,0.012855,1.273916,0.013628,6.414251,0.011717,0.058988,512127.000000,11.990827,36.073878,0.054837
27,2,31,19,31,-358.400000,0.921062,2.372332,0.012695,2.003005,0.011857,1.376109,0.010554,6.864581,0.010536,0.052552,555889.000000,12.124837,36.072393,0.089273
27,2,31,19,32,-352.516667,0.900824,2.567225,0.014607,2.138472,0.013128,1.444813,0.011098,7.265302,0.011691,0.058782,546220.000000,12.276461,36.097385,0.026957
27,2,31,19,33,-346.633333,0.889690,2.813574,0.015404,2.333341,0.014680,1.564777,0.013473,7.864062,0.013412,0.067397,591574.000000,12.440616,36.152678,0.023345
27,2,31,19,34,-340.750000,0.879917,3.077188,0.016258,2.541514,0.014716,1.692873,0.012712,8.506399,0.013487,0.067662,617589.000000,12.610947,36.117206,0.025114
27,2,31,19,35,-334.883333,0.862076,3.401426,0.016248,2.772800,0.014218,1.817643,0.011701,9.212048,0.013057,0.065977,647173.000000,12.809142,36.146446,0.024834
27,2,32,19,27,-381.950000,0.860184,1.757239,0.021720,1.352761,0.028416,0.854556,0.034586,4.748669,0.026293,0.146050,382942.000000,13.556516,36.307951,-0.028038
27,2,32,19,28,-376.066667,0.880703,1.981795,0.018554,1.578920,0.025112,1.028443,0.031257,5.483252,0.023682,0.126393,479553.000000,13.806697,36.268107,0.030938
27,2,32,19,29,-370.166667,0.912394,2.190511,0.017730,1.819961,0.023945,1.233342,0.029679,6.278814,0.022696,0.115658,492398.000000,14.158269,36.267056,0.109775
27,2,32,19,30,-364.283333,0.934589,2.439427,0.017640,2.092416,0.020456,1.459762,0.022684,7.162397,0.019041,0.093386,629521.000000,14.199705,36.169005,0.060574
27,2,32,19,31,-358.400000,0.930491,2.696858,0.016889,2.323597,0.018934,1.622972,0.020515,7.883518,0.017621,0.085560,679076.000000,14.566337,36.187126,0.066905
27,2,32,19,32,-352.516667,0.941119,2.975362,0.017609,2.610097,0.018359,1.851532,0.018601,8.796997,0.017072,0.081081,700747.000000,14.987855,36.265420,0.008040
27,2,32,19,33,-346.633333,0.927129,3.313362,0.018136,2.887449,0.016942,2.028225,0.015237,9.650701,0.015624,0.074310,749580.000000,15.447231,36.292227,0.060189
27,2,32,19,34,-340.750000,0.913775,3.682417,0.017035,3.185712,0.015914,2.215163,0.014344,10.571149,0.014800,0.070598,833020.000000,15.921629,36.315096,0.029192
27,2,39,32,35,-334.883333,0.923114,2.125449,0.022825,1.779162,0.029249,1.216560,0.035148,6.163907,0.027259,0.138454,468242.000000,15.576883,36.295783,-0.015437
27,2,39,32,36,-328.983333,0.944401,2.411674,0.019278,2.086186,0.024406,1.468842,0.029019,7.155253,0.022982,0.112070,491886.000000,16.118564,36.330414,0.001689
27,2,39,32,37,-323.100000,0.964663,2.673279,0.016570,2.379111,0.020360,1.718810,0.023691,8.101584,0.019202,0.090474,593936.000000,16.764761,36.351833,-0.018219
27,2,39,32,38,-317.216667,0.975233,2.932895,0.014746,2.656152,0.019664,1.947976,0.024380,8.985758,0.018825,0.086804,720043.000000,17.287560,36.332430,0.093168
27,2,39,32,39,-311.333333,1.009496,3.182163,0.013755,2.993683,0.017989,2.277627,0.021854,10.091990,0.017257,0.076437,867806.000000,17.786890,36.417120,-0.005874
27,2,39,32,40,-305.450000,1.018743,3.447941,0.012831,3.289843,0.015923,2.533671,0.018766,11.035046,0.015209,0.066215,1077809.000000,18.527069,36.410900,0.008950
27,2,39,32,41,-299.566667,1.037336,3.702738,0.013694,3.610059,0.017148,2.837103,0.020324,12.066808,0.016446,0.069923,1268746.000000,19.280793,36.404599,0.026318
27,2,39,32,42,-293.683333,1.052241,4.044568,0.015593,4.018250,0.019091,3.212151,0.022304,13.370175,0.018326,0.076358,1422572.000000,20.342845,36.436415,0.062157
27,2,39,32,43,-287.783333,1.070652,4.445877,0.015299,4.513991,0.018614,3.681317,0.021601,14.953945,0.017951,0.073097,1659431.000000,21.242803,36.431398,0.077099
27,2,40,32,35,-334.883333,0.939934,1.997038,0.024452,1.687488,0.028686,1.168304,0.032073,5.897031,0.026077,0.131922,416413.000000,17.526358,36.386113,0.054796
27,2,40,32,36,-328.983333,0.947808,2.285145,0.021748,1.973094,0.027046,1.389385,0.031798,6.804311,0.025220,0.123616,453288.000000,18.371040,36.411696,0.069369
27,2,40,32,37,-323.100000,0.976028,2.582638,0.020853,2.316291,0.027374,1.688896,0.033419,7.919098,0.025977,0.121734,540074.000000,19.332575,36.439096,0.093119
27,2,40,32,38,-317.216667,1.005998,2.918860,0.019474,2.719183,0.027136,2.053511,0.034553,9.224868,0.026093,0.117151,731017.000000,20.164140,36.490536,0.130761
27,2,40,32,39,-311.333333,1.052535,3.251470,0.017387,3.184542,0.024838,2.523796,0.031673,10.751424,0.024134,0.102752,947248.000000,20.840134,36.581090,0.070299
27,2,41,31,36,-328.983333,0.899699,1.996056,0.010779,1.622138,0.004227,1.078326,-0.002744,5.641828,0.002314,0.012105,360811.000000,12.137320,36.162733,0.102667
27,2,41,31,37,-323.100000,0.857566,2.122635,0.010963,1.662478,0.004999,1.060919,-0.001625,5.718642,0.003218,0.017341,381536.000000,12.256994,36.151716,0.079482
27,2,41,31,38,-317.216667,0.821529,2.269880,0.012994,1.719935,0.008392,1.058045,0.003132,5.858352,0.006762,0.037432,336184.000000,12.241602,36.118691,0.074658
27,2,41,31,39,-311.333333,0.797133,2.469692,0.014258,1.832312,0.011999,1.099917,0.009192,6.184774,0.010648,0.059857,396295.000000,12.378595,36.125970,0.069075
27,2,41,31,40,-305.450000,0.786607,2.684211,0.015839,1.978635,0.016575,1.177013,0.016890,6.633220,0.015465,0.087135,486303.000000,12.540160,36.100813,0.073857
27,2,41,31,41,-299.566667,0.792232,2.969955,0.017976,2.218202,0.021583,1.333837,0.024874,7.391831,0.020636,0.114333,593822.000000,12.712056,36.100356,0.071115
27,2,41,31,42,-293.683333,0.809906,3.312411,0.018291,2.541975,0.024756,1.567407,0.031088,8.428085,0.024043,0.129436,726746.000000,12.807679,36.100933,0.065597
27,2,41,31,43,-287.783333,0.845016,3.683888,0.017091,2.959707,0.023922,1.908013,0.030257,9.779600,0.023423,0.120369,828493.000000,12.995642,36.062926,0.060326
