fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
3,2,29,20,27,-386.416667,0.765594,3.057464,-0.000453,2.214992,0.016837,1.290021,0.036407,7.353768,0.018033,0.102736,517433.000000,19.318946,29.465856,0.011568
3,2,29,20,28,-380.533333,0.849081,3.049313,0.004731,2.434399,0.018836,1.566337,0.032844,8.133940,0.019394,0.100658,480829.000000,19.414907,29.454254,0.104950
3,2,29,20,29,-374.650000,0.908407,3.227225,0.009644,2.754543,0.021054,1.895355,0.032605,9.209995,0.021173,0.102827,618710.000000,19.932091,29.396071,0.111192
3,2,29,20,30,-368.766667,0.971886,3.415516,0.014100,3.116788,0.022592,2.293493,0.030698,10.428494,0.022185,0.100961,845326.000000,20.402994,29.422149,-0.052236
3,2,29,20,31,-362.866667,1.001241,3.794682,0.016936,3.584257,0.022106,2.724963,0.026837,11.936140,0.021408,0.093987,960759.000000,20.885067,29.445426,-0.022127
3,2,35,29,32,-356.983333,0.972077,2.204026,0.014877,1.939698,0.016559,1.395240,0.017701,6.730808,0.015016,0.072434,531213.000000,20.392253,29.466146,0.003334
3,2,35,29,33,-351.100000,0.972809,2.396939,0.014740,2.128673,0.016756,1.540546,0.018296,7.325448,0.015405,0.073141,580903.000000,20.850435,29.455476,-0.067028
3,2,35,29,34,-345.233333,0.979145,2.619170,0.015558,2.358804,0.017766,1.726426,0.019503,8.056764,0.016492,0.076847,605279.000000,21.403074,29.469173,-0.064328
3,2,35,29,35,-339.350000,0.983645,2.875754,0.015568,2.621081,0.018085,1.936173,0.020192,8.886689,0.016953,0.077805,687169.000000,22.108516,29.529225,-0.078417
3,2,35,29,36,-333.466667,0.994557,3.145951,0.016191,2.916556,0.018392,2.186453,0.020163,9.829503,0.017302,0.077775,759366.000000,22.860161,29.528284,-0.051456
3,2,35,29,37,-327.583333,0.997291,3.475109,0.015928,3.252256,0.016139,2.454902,0.015928,10.887808,0.015052,0.066847,887800.000000,23.685548,29.581464,-0.029044
3,2,35,29,38,-321.683333,0.985611,3.798174,0.015513,3.535051,0.014223,2.647188,0.012527,11.760618,0.013176,0.058612,901499.000000,24.463066,29.627145,-0.024120
3,2,35,29,39,-315.800000,0.970619,4.169387,0.015333,3.844711,0.011737,2.845639,0.007818,12.713673,0.010711,0.047849,1043075.000000,25.309850,29.738205,0.027447
3,2,35,29,40,-309.916667,0.934759,4.550429,0.014233,4.066043,0.009252,2.908954,0.003700,13.362943,0.008258,0.037934,1076214.000000,26.062687,29.668056,-0.039785
3,2,39,28,37,-327.583333,0.883383,2.060801,0.014525,1.653008,0.023410,1.082585,0.032445,5.719194,0.022666,0.120068,391536.000000,18.766603,29.403260,-0.000634
3,2,39,28,38,-321.683333,0.922468,2.237402,0.012480,1.881316,0.017863,1.289822,0.022853,6.484030,0.017128,0.086219,446449.000000,19.150139,29.441668,-0.015820
3,2,39,28,39,-315.800000,0.936072,2.389816,0.011061,2.048999,0.014134,1.429916,0.016910,7.027869,0.013328,0.065499,576043.000000,19.779163,29.444172,0.203776
3,2,39,28,40,-309.916667,0.947541,2.548447,0.011141,2.222082,0.012612,1.574335,0.013729,7.586189,0.011710,0.056419,616708.000000,20.290332,29.566191,0.060287
3,2,39,28,41,-304.033333,0.943413,2.723895,0.011257,2.378756,0.012024,1.684250,0.012451,8.073131,0.011102,0.053210,644590.000000,20.530641,29.590773,0.055048
3,2,39,28,42,-298.150000,0.945424,2.909233,0.011831,2.558643,0.012808,1.821079,0.013450,8.640825,0.011931,0.056606,710118.000000,21.094985,29.590973,0.059413
3,2,39,28,43,-292.266667,0.944705,3.128907,0.013666,2.764369,0.014299,1.972456,0.014559,9.286217,0.013332,0.062758,805245.000000,21.856535,29.595187,0.064233
3,2,39,28,44,-286.383333,0.941915,3.412354,0.015553,3.023753,0.015688,2.158980,0.015420,10.097546,0.014658,0.068546,920602.000000,22.673556,29.581896,0.165711
3,2,39,28,45,-280.500000,0.935217,3.753398,0.014858,3.322544,0.014641,2.364191,0.014066,11.027750,0.013737,0.064068,917295.000000,23.306223,29.655977,0.070007
3,2,39,28,46,-274.616667,0.929453,4.068557,0.014119,3.596142,0.012512,2.550276,0.010594,11.880037,0.011672,0.054366,986992.000000,24.260123,29.730409,0.068254
3,2,39,28,47,-268.733333,0.909755,4.429317,0.012886,3.851978,0.010565,2.682101,0.007932,12.659344,0.009823,0.046359,1023751.000000,24.887929,29.658283,0.062860
3,2,39,28,48,-262.850000,0.896018,4.740179,0.011147,4.074994,0.009302,2.800618,0.007193,13.343246,0.008712,0.041507,973562.000000,26.201613,29.719406,0.066818
3,2,41,27,39,-315.800000,0.813455,2.198054,0.017789,1.646013,0.022579,1.001420,0.026999,5.617222,0.021294,0.119444,410135.000000,15.155029,29.259027,0.123753
3,2,41,27,40,-309.916667,0.828641,2.428097,0.015587,1.864666,0.019559,1.160491,0.023157,6.320952,0.018566,0.101123,418281.000000,15.351379,29.225734,0.072847
3,2,41,27,41,-304.033333,0.842689,2.643388,0.014375,2.075160,0.018444,1.317635,0.022223,6.998069,0.017622,0.093589,575081.000000,15.467007,29.321722,0.083350
3,2,41,27,42,-298.150000,0.860425,2.875205,0.014510,2.315021,0.017226,1.505034,0.019571,7.771978,0.016372,0.084544,642218.000000,15.616196,29.314914,0.082660
3,2,41,27,43,-292.266667,0.862759,3.134280,0.014078,2.544389,0.015097,1.664216,0.015773,8.495272,0.014226,0.072618,702031.000000,15.807533,29.312083,0.068933
3,2,41,27,44,-286.383333,0.862164,3.394414,0.012930,2.767021,0.013927,1.813903,0.014637,9.193996,0.013193,0.066872,787011.000000,15.881917,29.168587,-0.022416
3,2,41,27,45,-280.500000,0.865160,3.650716,0.013149,2.997823,0.015307,1.976618,0.017235,9.922571,0.014677,0.073677,774924.000000,16.172373,29.204836,-0.043751
3,2,41,27,46,-274.616667,0.876934,3.959239,0.013030,3.306960,0.014733,2.214757,0.016181,10.907583,0.014146,0.069670,885513.000000,16.307747,29.231739,-0.028662
3,2,41,27,47,-268.733333,0.877553,4.257728,0.012367,3.571116,0.015066,2.398294,0.017627,11.738185,0.014585,0.071382,991296.000000,16.349508,29.130843,-0.029866
3,2,41,27,48,-262.850000,0.898308,4.578828,0.011845,3.940022,0.016616,2.712203,0.021288,12.921986,0.016289,0.077608,1151397.000000,16.533475,29.235504,-0.011723
3,2,41,27,49,-256.966667,0.924194,4.895889,0.011007,4.341452,0.015716,3.077676,0.020184,14.214925,0.015460,0.071405,1204707.000000,16.714140,29.284144,-0.022598
