fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
6,9859,8,2,25,-397.600000,1.117328,2.528233,0.017222,2.556952,0.011611,2.113770,0.005309,8.874577,0.009150,0.038433,850599.000000,23.996544,6.698759,0.084404
6,9859,8,2,26,-391.716667,1.069146,2.784396,0.016364,2.731621,0.012994,2.179793,0.008826,9.352291,0.010997,0.047140,974516.000000,24.649932,6.730582,0.082311
6,9859,8,2,27,-385.850000,1.047637,3.063599,0.016154,2.974005,0.014453,2.339825,0.012173,10.083066,0.012914,0.055601,1062676.000000,25.507251,6.747606,0.033163
6,9859,8,2,28,-379.966667,1.029129,3.365903,0.014732,3.236662,0.014759,2.514475,0.014348,10.882313,0.013623,0.058988,1199206.000000,26.229564,6.784585,0.113435
6,9859,8,2,29,-374.083333,1.032287,3.647047,0.013873,3.536114,0.015619,2.764347,0.017045,11.827460,0.014777,0.063255,1261087.000000,26.982709,6.737245,0.104038
6,9859,8,2,30,-368.200000,1.039710,3.961234,0.012995,3.886552,0.015505,3.068899,0.017768,12.938762,0.014835,0.062578,1375636.000000,27.855564,6.760475,0.098464
6,9859,8,2,31,-362.316667,1.054309,4.252764,0.011652,4.245183,0.014359,3.405948,0.016820,14.086044,0.013844,0.057283,1451828.000000,29.135410,6.797823,0.009738
