fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
0,4,40,34,46,-301.033333,0.901496,2.772548,0.009696,2.325036,0.005891,1.577884,0.001765,7.852230,0.004843,0.024065,354439.000000,16.651966,44.959216,-0.163331
0,4,40,34,47,-295.733333,0.879446,2.915020,0.009444,2.397624,0.005792,1.592647,0.001768,8.053794,0.004818,0.024364,357053.000000,16.850432,44.959500,-0.167792
0,4,40,34,48,-290.416667,0.858315,3.064813,0.009193,2.472478,0.005694,1.607779,0.001770,8.264198,0.004789,0.024653,349372.000000,17.161080,44.962303,-0.146242
