fov,line,cellID,parentID,frame,tTrans,w,L,growthRateL2_0,area,growthRatearea2_0,V,growthRateV2_0,SA,growthRateSA2_0,beta2SA_V_2_0,Itot,xCM,yCM,orientation
19,5,46,42,32,-372.283333,0.988288,3.546878,0.018633,3.295731,0.026702,2.468131,0.034763,11.012335,0.025912,0.115034,435550.000000,20.957840,35.030626,-0.019836
19,5,46,42,33,-367.000000,1.022888,3.896049,0.017303,3.760683,0.023125,2.921434,0.028610,12.519941,0.022405,0.095835,447410.000000,22.009692,35.022452,-0.011112
19,5,46,42,34,-361.683333,1.044661,4.261458,0.016884,4.217580,0.021614,3.354106,0.026071,13.985674,0.020896,0.087242,554156.000000,23.257567,34.941079,-0.073032
19,5,46,42,35,-356.366667,1.067208,4.661139,0.016508,4.729986,0.019614,3.851248,0.022389,15.627548,0.018895,0.076767,543405.000000,24.442290,34.871055,-0.050391
19,5,46,42,36,-351.050000,1.073141,5.079666,0.015497,5.204056,0.017134,4.270956,0.018483,17.125445,0.016451,0.066048,619957.000000,25.945265,34.858658,-0.044187
19,5,51,40,37,-345.750000,1.010133,2.489350,0.015192,2.295601,0.014084,1.725115,0.012373,7.899767,0.012412,0.056886,277696.000000,15.613588,35.373463,-0.019895
19,5,51,40,38,-340.433333,0.996318,2.690421,0.015116,2.467490,0.012819,1.838602,0.009959,8.421085,0.011200,0.051342,304707.000000,16.011669,35.391533,-0.029027
19,5,51,40,39,-335.116667,0.969894,2.921778,0.015465,2.631941,0.013670,1.919809,0.011292,8.902695,0.012209,0.056574,300992.000000,16.465688,35.387307,0.027722
19,5,51,40,40,-329.816667,0.961418,3.170139,0.015422,2.849469,0.014092,2.068754,0.012299,9.575042,0.012852,0.059438,353991.000000,17.101465,35.434222,0.043905
19,5,51,40,41,-324.500000,0.944441,3.440834,0.015851,3.058246,0.014683,2.189935,0.013054,10.209120,0.013536,0.063153,383699.000000,17.517252,35.427208,0.036704
19,5,51,40,42,-319.183333,0.937459,3.750086,0.016031,3.326955,0.017206,2.372740,0.018036,11.044437,0.016298,0.075924,422664.000000,18.058975,35.425481,0.030344
